timestamp,open,high,low,close,volume
1704468600000,143.941,144.172,143.871,144.127,31300720153.8086
1704470400000,144.127,144.392,144.065,144.382,25609440246.582
1704472200000,144.382,144.542,144.264,144.529,18233090118.4082
1704474000000,144.523,144.78,144.521,144.767,17186320007.3242
1704475800000,144.766,144.829,144.637,144.745,15625239990.2344
1704477600000,144.746,144.894,144.745,144.794,9750420036.3159
1704479400000,144.79,144.853,144.611,144.633,9493910018.9209
1704481200000,144.631,144.652,144.495,144.588,11427769958.4961
1704483000000,144.588,144.7,144.559,144.66,10889850051.8799
1704484800000,144.659,144.727,144.624,144.674,4876409992.218
1704486600000,144.675,144.766,144.653,144.747,4558479984.2834
1704488400000,144.747,144.789,144.7,144.716,2530940006.2561
1704490200000,144.716,144.748,144.549,144.603,2767740010.2615
1704931200000,145.724,145.778,145.472,145.588,10649039985.6567
1704933000000,145.589,145.66,145.423,145.481,17528370071.4111
1704934800000,145.481,145.547,145.428,145.503,15300709915.1611
1704936600000,145.503,145.508,145.324,145.364,10130570087.4329
1704938400000,145.364,145.498,145.335,145.484,7802520072.937
1704940200000,145.483,145.587,145.427,145.54,8097900032.0435
1704942000000,145.542,145.553,145.428,145.442,6870419975.2808
1704943800000,145.441,145.446,145.303,145.31,5817470001.2207
1704945600000,145.308,145.374,145.284,145.356,4443220056.5338
1704947400000,145.355,145.411,145.277,145.387,3651649974.823
1704949200000,145.389,145.432,145.281,145.429,7037870033.2642
1704951000000,145.431,145.51,145.391,145.489,5113559991.8365
1704952800000,145.488,145.544,145.427,145.435,7792830024.7192
1704954600000,145.434,145.509,145.397,145.422,5493050006.8665
1704956400000,145.425,145.462,145.335,145.389,9730659988.4033
1704958200000,145.388,145.456,145.355,145.406,9349349975.5859
1704960000000,145.405,145.491,145.328,145.372,16715189971.9238
1704961800000,145.372,145.48,145.332,145.475,10146189926.1475
1704963600000,145.477,145.574,145.477,145.556,9484770050.0488
1704965400000,145.556,145.569,145.451,145.543,9160500030.5176
1704967200000,145.545,145.592,145.454,145.475,7304389999.3896
1704969000000,145.474,145.501,145.402,145.413,6620070030.2124
1704970800000,145.415,145.555,145.348,145.369,10019789947.5098
1704972600000,145.369,145.441,145.356,145.394,7486660041.8091
1704974400000,145.393,145.443,145.33,145.349,7771970031.7383
1704976200000,145.35,145.401,145.314,145.386,10065559997.5586
1704978000000,145.386,145.413,145.306,145.342,14117390014.6484
1704979800000,145.342,146.263,144.968,146.246,35054559875.4883
1704981600000,146.244,146.414,146.031,146.066,26003559875.4883
1704983400000,146.068,146.092,145.728,145.903,27818260070.8008
1704985200000,145.902,146.231,145.741,145.794,19217390014.6484
1704987000000,145.792,146.01,145.643,145.952,20511379913.3301
1704988800000,145.954,146.142,145.839,146.062,22021369812.0117
1704990600000,146.064,146.187,145.86,146.03,20453830017.0898
1704992400000,146.029,146.03,145.863,145.983,17740620056.1523
1704994200000,145.982,146.035,145.912,145.953,10382749984.7412
1704996000000,145.954,145.98,145.833,145.96,13041330017.0898
1704997800000,145.96,146.018,145.777,145.8,12291779998.7793
1704999600000,145.8,145.806,145.478,145.512,16603769958.4961
1705001400000,145.511,145.65,145.44,145.483,7908799926.7578
1705003200000,145.483,145.544,145.387,145.453,5197290008.5449
1705005000000,145.455,145.493,145.376,145.401,3092580032.3486
1705006800000,145.404,145.476,145.275,145.323,2125529991.1499
1705008600000,145.323,145.345,145.26,145.273,2598880020.1416
1705010400000,145.266,145.331,145.249,145.309,921600007.0572
1705012200000,145.318,145.352,145.296,145.343,1564490015.0299
1705014000000,145.342,145.346,144.938,145.032,5569570011.1389
1705015800000,145.032,145.108,144.954,145.1,3721730014.801
1705269600000,144.78,144.892,144.78,144.881,357740006.3276
1705271400000,144.88,144.958,144.827,144.957,848140000.3433
1705273200000,144.958,145.048,144.931,145.044,2669489990.2344
1705275000000,145.048,145.171,144.999,145.148,2210460002.8992
1705276800000,145.149,145.232,145.111,145.175,6678779968.2617
1705278600000,145.176,145.184,144.986,145.056,12898369995.1172
1705280400000,145.058,145.167,145.011,145.139,10251970062.2559
1705282200000,145.139,145.142,145.019,145.071,5102060043.335
1705284000000,145.07,145.082,144.933,144.975,7473529960.6323
1705285800000,144.976,144.991,144.936,144.965,8273419998.1689
1705287600000,144.966,145.11,144.952,145.104,7086220024.1089
1705289400000,145.104,145.172,145.085,145.132,7615330026.6266
1705291200000,145.132,145.215,145.117,145.201,5326960006.7139
1705293000000,145.2,145.231,145.137,145.167,5813759988.7848
1705294800000,145.168,145.189,145.097,145.187,4200730018.6157
1705296600000,145.187,145.289,145.133,145.271,7531940048.2178
1705298400000,145.27,145.292,145.192,145.23,5858939971.9238
1705300200000,145.235,145.274,145.199,145.262,4420610012.0544
1705302000000,145.263,145.495,145.263,145.449,13029099929.8096
1705303800000,145.454,145.552,145.406,145.445,16366780059.8145
1705305600000,145.445,145.452,145.315,145.411,14432390060.4248
1705307400000,145.413,145.457,145.362,145.438,10201489974.9756
1705309200000,145.436,145.576,145.427,145.528,9590229934.6924
1705311000000,145.529,145.762,145.481,145.663,12106159927.3682
1705312800000,145.662,145.823,145.661,145.719,13080280075.0732
1705314600000,145.721,145.743,145.647,145.672,9329649894.7144
1705316400000,145.671,145.694,145.587,145.613,7630540008.5449
1705318200000,145.612,145.686,145.543,145.669,7251919998.1689
1705320000000,145.67,145.872,145.665,145.87,10684540084.8389
1705321800000,145.871,145.912,145.784,145.841,13090180068.9697
1705323600000,145.844,145.905,145.822,145.857,12595670043.9453
1705325400000,145.857,145.87,145.735,145.782,9518870063.7817
1705327200000,145.78,145.929,145.747,145.905,11396909965.5151
1705329000000,145.902,145.941,145.847,145.873,10625660079.9561
1705330800000,145.873,145.909,145.714,145.734,10924180046.0815
1705332600000,145.734,145.791,145.675,145.791,9896549957.2754
1705334400000,145.79,145.857,145.771,145.776,8300399986.2671
1705336200000,145.774,145.795,145.735,145.758,5087060001.3733
1705338000000,145.757,145.759,145.684,145.684,4435179988.8611
1705339800000,145.685,145.806,145.678,145.778,2497359998.703
1705341600000,145.782,145.8,145.777,145.793,1722870004.1771
1705343400000,145.794,145.796,145.754,145.771,1469040006.3992
1705345200000,145.773,145.796,145.767,145.781,1681910012.2452
1705347000000,145.781,145.802,145.78,145.79,1133550004.7207
1705348800000,145.789,145.807,145.783,145.788,726269991.1594
1705350600000,145.789,145.797,145.786,145.794,837790006.6376
1705352400000,145.793,145.796,145.776,145.789,424199997.1867
1705354200000,145.787,145.793,145.716,145.716,580130002.9755
1705356000000,145.715,145.751,145.654,145.726,503400002.2411
1705357800000,145.743,145.753,145.719,145.738,852239998.3406
1705359600000,145.735,145.85,145.718,145.843,1602139994.6213
1705361400000,145.843,145.868,145.781,145.79,2598630001.0681
1705874400000,148.207,148.249,148.001,148.163,746019994.8549
1705876200000,148.163,148.207,148.157,148.2,796200002.4319
1705878000000,148.202,148.259,148.081,148.114,4340179981.2317
1705879800000,148.115,148.189,148.106,148.123,2637260017.395
1705881600000,148.124,148.23,148.008,148.201,6882229919.4336
1705883400000,148.2,148.206,148.028,148.087,11617409999.8474
1705885200000,148.087,148.104,147.816,147.926,13182600158.6914
1705887000000,147.927,147.947,147.776,147.858,12474049926.7578
1705888800000,147.86,147.943,147.842,147.906,6853190048.2178
1705890600000,147.907,147.97,147.73,147.747,12234509963.9893
1705892400000,147.748,147.928,147.74,147.894,9263079902.6489
1705894200000,147.894,147.951,147.859,147.916,10519519958.4961
1705896000000,147.917,147.938,147.85,147.895,8236579940.7959
1705897800000,147.894,147.913,147.832,147.839,6433719993.5913
1705899600000,147.838,148.06,147.83,148.016,6689690044.4031
1705901400000,148.016,148.122,148.016,148.053,9651610008.2397
1705903200000,148.052,148.076,147.977,148.006,11514490081.7871
1705905000000,148.007,148.114,147.988,148.083,12273259902.9541
1705906800000,148.082,148.131,147.915,147.989,15548439971.9238
1705908600000,147.99,148.081,147.972,148.036,16855949981.6895
1705910400000,148.035,148.133,147.999,148.046,18003940124.5117
