timestamp,open,high,low,close,volume
1604422800000,1906.395,1908.928,1906.108,1908.608,1007409.9991
1604424600000,1908.598,1910.395,1907.788,1908.875,1264449.9987
1604426400000,1908.855,1910.465,1907.898,1909.278,1380169.9979
1604428200000,1909.288,1909.888,1905.688,1905.988,1361900.0083
1604430000000,1905.948,1906.828,1904.248,1906.198,1222939.9951
1604431800000,1906.228,1907.418,1905.968,1906.738,1020959.9966
1604433600000,1906.798,1907.485,1905.998,1907.095,957330.0099
1604435400000,1907.125,1907.285,1905.408,1906.078,709435.001
1604437200000,1906.038,1907.898,1905.608,1907.598,351230.001
1604439000000,1907.598,1909.918,1907.415,1908.828,299419.9996
1604444400000,1908.738,1914.198,1907.518,1913.928,1278319.9959
1604446200000,1913.998,1916.068,1912.185,1914.355,976909.9988
1604448000000,1914.288,1916.228,1909.258,1911.228,1473300.0081
1604449800000,1911.198,1912.348,1899.668,1899.708,1741899.984
1604451600000,1899.688,1905.928,1880.635,1899.168,3213134.9817
1604453400000,1899.115,1904.985,1897.688,1901.268,1511030.009
1604455200000,1901.268,1904.008,1890.635,1894.978,1946599.9752
1604457000000,1895.058,1896.248,1882.855,1893.448,3443230.018
1604458800000,1893.548,1902.148,1892.288,1895.485,2279389.9849
1604460600000,1895.495,1900.708,1893.188,1896.745,1801220.0072
1604462400000,1896.658,1901.658,1893.998,1900.098,1406260.0024
1604464200000,1900.098,1903.358,1896.435,1898.755,1611030.0031
1604466000000,1898.678,1902.878,1897.495,1900.255,1250900.0096
1604467800000,1900.275,1901.815,1895.738,1896.358,1564659.9997
1604469600000,1896.338,1900.748,1894.568,1899.995,1612480.0108
1604471400000,1899.975,1901.045,1896.438,1899.338,1326930.0051
1604473200000,1899.338,1899.888,1890.658,1892.215,2073929.9972
1604475000000,1892.195,1896.658,1887.738,1891.758,2364150.0026
1604476800000,1891.778,1893.918,1887.988,1893.728,2026580.0022
1604478600000,1893.658,1895.278,1891.028,1893.278,1576320
1604480400000,1893.258,1895.158,1890.538,1890.918,1049010.0123
1604482200000,1890.918,1894.295,1888.725,1890.338,1298719.9929
1604484000000,1890.308,1892.318,1889.385,1890.248,1034114.0013
1604485800000,1890.235,1890.235,1886.985,1889.275,1135389.9967
1604487600000,1889.255,1891.928,1887.408,1891.725,1172419.9951
