asset,group,driver,lookback,horizon,tradeable,n,ic,nw_t,p_null,hit,ic_h1,ic_h2,stable,qspread_bp
DAX,index_eu,y2,21,21,1,5032,-0.11643474134293899,-1.0207315062172728,0.0155,0.5284181240063593,-0.10365998213533491,-0.1305974951287238,1,45.16844060133304
DAX,index_eu,y10,1,0,0,5074,0.23124500029205644,12.703033506289437,0.0,0.37544343713046907,0.3490186831819646,0.09303413790738795,1,
DAX,index_eu,y10,1,1,1,5072,-0.0151395020372224,-0.8681049027922809,,0.4507097791798107,-0.025875045459608413,-0.0031792910851692205,0,2.09527853487496
DAX,index_eu,y10,1,5,1,5068,-0.01610834831015195,-0.2432256603592319,,0.452052091554854,-0.00852121602565253,-0.025770959109296422,0,-1.638385698114178
DAX,index_eu,y10,1,21,1,5052,-0.017491058045472498,-0.8401946139937241,,0.44695170229612036,-0.02022181649369203,-0.01063099647100059,0,8.872511754699671
DAX,index_eu,y10,5,0,0,5070,0.2654642534061313,7.431646963968844,0.0,0.38402366863905324,0.42721853515369473,0.07002062622346307,1,
DAX,index_eu,y10,5,1,1,5068,-0.007792357336406884,-0.24352852229683297,,0.47928176795580113,0.014768599907081072,-0.038467881483522204,0,-3.9686325210226
DAX,index_eu,y10,5,5,1,5064,-0.026940241715956027,-0.31398252576378716,0.281,0.47571090047393366,-0.016781507948031318,-0.0477764565669157,0,10.127392553788399
DAX,index_eu,y10,5,21,1,5048,-0.06106165507694656,-1.1723368155136402,0.0335,0.49385895404120445,-0.08223986640500504,-0.038595529939180716,1,69.68631953395766
DAX,index_eu,y10,21,0,0,5054,0.21354464725130726,3.3752195124005513,0.0,0.41333597150771667,0.40364913139364933,-0.006759365090601714,0,
DAX,index_eu,y10,21,1,1,5052,-0.024857108877935415,-0.7993908758731607,,0.48693586698337293,-0.025443501038952435,-0.026203270747332037,1,4.595614323900391
DAX,index_eu,y10,21,5,1,5048,-0.07708622813124166,-1.1706680087143666,0.006,0.509310618066561,-0.10267509853195846,-0.04789553560320065,1,43.93241481115251
DAX,index_eu,y10,21,21,1,5032,-0.1019447975033762,-0.8645306652004812,0.033,0.5266295707472178,-0.1809199285551784,-0.01092858921090026,0,100.83704811228218
DAX,index_eu,y30,1,0,0,5074,0.22316307017483622,12.71647064244869,0.0,0.3768230193141506,0.33655262577320383,0.0887270928104627,1,
DAX,index_eu,y30,1,1,1,5072,-0.007431214785369722,-0.978632808641807,,0.45208990536277605,-0.010022293370726874,-0.005958415924498468,0,-1.4800275462922559
DAX,index_eu,y30,1,5,1,5068,-0.005636034767351769,-0.3631204079863374,,0.44159431728492504,-0.002777762117692625,-0.009938114032366496,0,-2.9647039069187997
DAX,index_eu,y30,1,21,1,5052,-0.017234623951957434,-0.743899761600949,,0.44239904988123513,-0.025392813133031517,-0.003528289515580094,0,2.7254791077299756
DAX,index_eu,y30,5,0,0,5070,0.2508356163195436,7.388749119727389,0.0,0.39960552268244576,0.40984755499460873,0.0590210946869299,1,
DAX,index_eu,y30,5,1,1,5068,-0.00804672438941533,-0.3980749166444954,,0.48224151539068666,0.006005922949319789,-0.028334903430595297,0,-5.46627293508943
DAX,index_eu,y30,5,5,1,5064,-0.02276832238277327,-0.340740414963039,,0.4816350710900474,-0.025250149674841012,-0.02913396012696348,1,15.703444029184837
DAX,index_eu,y30,5,21,1,5048,-0.050738739411026405,-0.9536211401403656,0.0645,0.49009508716323297,-0.08524875318287145,-0.012566126882355635,0,43.73616563206016
DAX,index_eu,y30,21,0,0,5054,0.20599215306774668,3.284087694593135,0.0,0.41373169766521567,0.3962087328993523,-0.014624102309711416,0,
DAX,index_eu,y30,21,1,1,5052,-0.020150024128948205,-0.7181750429549663,,0.4855502771179731,-0.023389597473739598,-0.01825147319299636,0,5.380488825198349
DAX,index_eu,y30,21,5,1,5048,-0.0612974698421064,-0.9670216739719085,0.0295,0.5053486529318542,-0.09460335899074512,-0.025258762732049637,1,41.42971663916576
DAX,index_eu,y30,21,21,1,5032,-0.07362521357435123,-0.49687206595919237,0.1405,0.518879173290938,-0.15889557075536773,0.02323576292262524,0,50.64594130453896
DAX,index_eu,slope,1,0,0,5074,0.10768532581971617,5.174285077685155,0.0,0.4109184075679937,0.19203294012292674,0.006914264428737293,0,
DAX,index_eu,slope,1,1,1,5072,0.002372062021010185,0.39263065068545977,,0.44183753943217663,-0.005800318876980622,0.012953372036430835,0,-2.027624029660693
DAX,index_eu,slope,1,5,1,5068,-0.0010084202177298544,-0.6030718113470106,,0.43902920284135755,-0.015325743244774058,0.017216805612778056,0,5.474878868572859
DAX,index_eu,slope,1,21,1,5052,-0.0003214866486280597,-0.40439716479780585,,0.43487727632620743,-0.022493807867508417,0.025550052979393004,0,-1.4320860737571974
DAX,index_eu,slope,5,0,0,5070,0.0998554701736048,2.360185661177286,0.0,0.45285996055226824,0.19966057542043125,-0.02266440537673253,0,
DAX,index_eu,slope,5,1,1,5068,-0.0007324609510467626,-0.5646348435862383,,0.48007103393843725,-0.012252347074613243,0.012326937459438128,0,-1.0896539174404367
DAX,index_eu,slope,5,5,1,5064,0.006937016502336735,-1.0161158075323211,,0.4731437598736177,-0.02238441861570096,0.03904817893209041,0,26.004218520040354
DAX,index_eu,slope,5,21,1,5048,-0.01050829533530778,-0.4051852584331708,,0.4799920760697306,-0.08023522978116711,0.07074617289421321,0,35.76075405818491
DAX,index_eu,slope,21,0,0,5054,0.07652814691130917,0.05635776087566651,0.11,0.4705184012663237,0.14253315772851305,-0.008361441855115727,0,
DAX,index_eu,slope,21,1,1,5052,0.0034375573475658476,-0.3105804274181394,,0.48871733966745845,-0.026400172144335904,0.03733250206679909,0,-1.4905897111656363
DAX,index_eu,slope,21,5,1,5048,-0.008565216501287738,-0.4302832534050073,,0.500594294770206,-0.07220416691907765,0.0686663528435263,0,9.488698486031774
DAX,index_eu,slope,21,21,1,5032,0.012390240817163504,0.048881047408709494,,0.48569157392686807,-0.11924854426663081,0.16465115746538905,0,0.12628015846333565
DAX,index_eu,real10,1,0,0,5074,0.10650893065787626,3.499511078575806,0.0,0.3998817500985416,0.19492321531273685,0.001541253904548039,0,
DAX,index_eu,real10,1,1,1,5072,-0.013985394614891589,-0.48103248689484185,,0.4416403785488959,-0.021397924161367144,-0.005743210731060824,0,-0.2985329057899694
DAX,index_eu,real10,1,5,1,5068,-0.021831909758977426,0.04680214579201072,,0.44337016574585636,-0.00762063170203912,-0.03990941462029917,0,4.621176164088978
DAX,index_eu,real10,1,21,1,5052,-0.017318475747705658,-0.37387948867916043,,0.4422011084718923,-0.007308391690968866,-0.02979557185065216,0,28.590534278419653
DAX,index_eu,real10,5,0,0,5070,0.07702077995913698,-0.3509776106865164,0.0015,0.4445759368836292,0.1798200129995526,-0.04994984679461163,0,
DAX,index_eu,real10,5,1,1,5068,-0.018011033486401238,0.04017554568272386,,0.48046566692975534,0.004117531313105775,-0.04750251929717636,0,-1.7120064640508277
DAX,index_eu,real10,5,5,1,5064,-0.029035734654803906,0.11804071157821396,0.2435,0.4928909952606635,-0.005796629228847012,-0.06226252020465317,0,-6.458822263367189
DAX,index_eu,real10,5,21,1,5048,-0.05168489190118718,-0.5818205653301842,0.05,0.4942551505546751,-0.05561909179322065,-0.05097421099160338,1,45.67658738134236
DAX,index_eu,real10,21,0,0,5054,0.011994589410745651,-0.8666006777508808,,0.47942223981005144,0.1603190272881138,-0.16853315425392945,0,
DAX,index_eu,real10,21,1,1,5052,-0.018421626376825095,-0.3320750319398543,,0.48713380839271575,-0.02127960080423051,-0.015746845640884872,0,2.0106404921436636
DAX,index_eu,real10,21,5,1,5048,-0.046132445816021536,-0.6449967793127961,0.079,0.5033676703645008,-0.05521463809561423,-0.03382580908532303,1,10.201437867358663
DAX,index_eu,real10,21,21,1,5032,-0.07929070592413526,-0.569137619170237,0.0695,0.5321939586645469,-0.13598198898813219,-0.01351672211076391,0,65.84274487093695
DAX,index_eu,be10,1,0,0,5074,0.2330527059760024,14.854814917744289,0.0,0.3344501379582184,0.2927482567798128,0.16397651601772906,1,
DAX,index_eu,be10,1,1,1,5072,-0.00764907263878802,-0.38503776492079916,,0.409108832807571,-0.006963291179055031,-0.010952399203785936,0,-1.625147561747702
DAX,index_eu,be10,1,5,1,5068,0.005131512445164982,-0.321965564740481,,0.39798737174427784,0.009376324189434291,-0.0014768396703737506,0,-6.2135119742757565
DAX,index_eu,be10,1,21,1,5052,-0.006704695290893111,-0.7198991889754086,,0.3994457640538401,-0.009891273557589533,0.0007240781470562162,0,2.7299246010108016
DAX,index_eu,be10,5,0,0,5070,0.30635070682146154,10.561927989305138,0.0,0.36745562130177517,0.37184708375248743,0.2270802068308711,1,
DAX,index_eu,be10,5,1,1,5068,-0.003487917026940491,-0.3059552810566592,,0.4670481452249408,0.0005388836884682755,-0.009327056640503484,0,3.724426715818686
DAX,index_eu,be10,5,5,1,5064,-0.014356580182748494,-0.5389338128025666,,0.4571484992101106,-0.018279553953197712,-0.013378705539832761,0,16.483901646251024
DAX,index_eu,be10,5,21,1,5048,-0.023892393928934694,-0.9057610273559104,,0.4679080824088748,-0.049891350419318935,0.011939540050971075,0,39.50264259678418
DAX,index_eu,be10,21,0,0,5054,0.36324395451807784,4.802698699570844,0.0,0.3640680648990898,0.43207915966654814,0.27982828185092484,1,
DAX,index_eu,be10,21,1,1,5052,-0.016875590333092,-0.46549107281817464,,0.4908946951702296,-0.016399048032078145,-0.015982501994837438,0,4.371491864068595
DAX,index_eu,be10,21,5,1,5048,-0.0331875884586996,-0.7134836790731592,0.208,0.48474643423137875,-0.04763746704837937,-0.01202957943445871,0,16.712306419476892
DAX,index_eu,be10,21,21,1,5032,-0.01998301907843312,-0.42758362755655693,,0.4751589825119237,-0.058768318218906344,0.034566986098775995,0,9.520853359974573
FTSE,index_eu,y2,1,0,0,5052,0.19153435629043164,9.913908980434188,0.0,0.32957244655581946,0.26107072169760465,0.11792100736111122,1,
FTSE,index_eu,y2,1,1,1,5050,-0.03464568764886833,-2.026709092816761,0.0165,0.39485148514851487,-0.052655309449020915,-0.016877678175773538,0,11.769113868628457
FTSE,index_eu,y2,1,5,1,5046,-0.02778509220462049,-0.6451072623701855,0.0385,0.39674990091161316,-0.021270696655333026,-0.037389404266519065,1,11.192107797732213
FTSE,index_eu,y2,1,21,1,5030,-0.026133140464205278,-0.8334409490575848,0.053,0.39880715705765407,-0.031436637301980916,-0.02173788882011593,1,23.789716393991228
FTSE,index_eu,y2,5,0,0,5048,0.21663876611049104,7.048702889876992,0.0,0.37579239302694134,0.3311588522247391,0.09429468409450743,1,
FTSE,index_eu,y2,5,1,1,5046,-0.029399320508236498,-0.6421866985014579,0.041,0.47701149425287354,-0.011840346996348346,-0.04948781489994842,0,5.2789714149717835
FTSE,index_eu,y2,5,5,1,5042,-0.02754978516335041,0.3558991301074362,0.255,0.47005156683855615,-0.030109855179525344,-0.024386523952596998,1,2.298767149004406
FTSE,index_eu,y2,5,21,1,5026,-0.0657736862418045,-1.0260433993878812,0.028,0.4864703541583764,-0.09842786331256426,-0.03350650062397558,1,55.68244066652397
FTSE,index_eu,y2,21,0,0,5032,0.142291502428423,3.1064325423459724,0.0,0.43441971383147854,0.24211803183114938,0.033221688609464436,1,
FTSE,index_eu,y2,21,1,1,5030,-0.03217110692267132,-0.6336433517843502,0.0095,0.4878727634194831,-0.043630704011142565,-0.020906353812681595,1,0.9945267673411079
FTSE,index_eu,y2,21,5,1,5026,-0.06344868500084079,-0.861544638473062,0.0095,0.4974134500596896,-0.10756876695146775,-0.018326022125281397,0,23.50174153772339
FTSE,index_eu,y2,21,21,1,5010,-0.1235785564069055,-1.497624609936185,0.006,0.5235528942115768,-0.18143866951277413,-0.06907493052866857,1,76.9656912692756
FTSE,index_eu,y10,1,0,0,5052,0.22756141291511758,12.866681287378412,0.0,0.3814330958036421,0.3281725451803796,0.10637092714554391,1,
FTSE,index_eu,y10,1,1,1,5050,-0.028646794085559583,-1.9190184050063275,0.0375,0.4530693069306931,-0.035414142454324206,-0.02185541237093635,1,7.492964450473566
FTSE,index_eu,y10,1,5,1,5046,-0.03379894793489604,-1.21002089579866,0.014,0.4581847007530717,-0.029088107453693578,-0.04125677373459698,1,11.653815003821562
FTSE,index_eu,y10,1,21,1,5030,-0.020598808418396338,-1.286443979970714,,0.45129224652087474,-0.04177279895463807,0.0027099055336341844,0,17.878771976121424
FTSE,index_eu,y10,5,0,0,5048,0.2319242132979665,6.960056067217906,0.0,0.40332805071315375,0.3966739545405332,0.030032383688876056,1,
FTSE,index_eu,y10,5,1,1,5046,-0.03367027995167467,-1.1443228872374684,0.012,0.4881093935790725,-0.021625588106657746,-0.05122575984980751,1,3.7285306461300345
FTSE,index_eu,y10,5,5,1,5042,-0.029166922190337084,-0.46077830919893686,0.2475,0.4831416104720349,-0.0555930851662714,0.0008077695418286079,0,13.137874978647362
FTSE,index_eu,y10,5,21,1,5026,-0.05800205959032644,-1.5208018616259609,0.049,0.48905690409868685,-0.116330112585909,0.008775504847999249,0,68.95365658437831
FTSE,index_eu,y10,21,0,0,5032,0.1688832574996739,2.9234878299748503,0.0,0.43481717011128773,0.2996256909593428,0.015456068867536069,0,
FTSE,index_eu,y10,21,1,1,5030,-0.02567833803565527,-1.1141686991387987,0.0405,0.4833001988071571,-0.042222059894698016,-0.007589833274006376,0,5.061133149269849
FTSE,index_eu,y10,21,5,1,5026,-0.06018601890243069,-1.4913178916731438,0.0355,0.4974134500596896,-0.12357804296378903,0.014663835784034428,0,37.92543188086605
FTSE,index_eu,y10,21,21,1,5010,-0.1437067776530036,-1.8822300526192437,0.0025,0.5365269461077844,-0.24945120658574155,-0.02159687185360742,1,122.58576823210538
FTSE,index_eu,y30,1,0,0,5052,0.22298505064237922,12.793196064498579,0.0,0.3814330958036421,0.31785738096670424,0.10665087462598147,1,
FTSE,index_eu,y30,1,1,1,5050,-0.025418783701162736,-2.057388800532685,0.072,0.45762376237623764,-0.02410557768130552,-0.028026495923651827,1,5.110059195881588
FTSE,index_eu,y30,1,5,1,5046,-0.02989351329140386,-1.3559175134368517,0.0175,0.4546175188267935,-0.03026933962835495,-0.02998949602378821,1,13.209508986848245
FTSE,index_eu,y30,1,21,1,5030,-0.026082330411070373,-1.3916094008369746,0.044,0.4504970178926441,-0.05039113114569177,0.001099025380108279,0,12.510792049097471
FTSE,index_eu,y30,5,0,0,5048,0.22930516990982125,7.360852952942699,0.0,0.4090729001584786,0.39404757463150636,0.02670117629827501,1,
FTSE,index_eu,y30,5,1,1,5046,-0.03364368913679305,-1.4019395876602112,0.01,0.48493856520015854,-0.02900479891499735,-0.042512557151445377,1,4.718720977100411
FTSE,index_eu,y30,5,5,1,5042,-0.031246927451380493,-0.6251640298528205,0.19,0.49028163427211424,-0.07319873825953895,0.016845461148745033,0,15.765209572348331
FTSE,index_eu,y30,5,21,1,5026,-0.05936745047982712,-1.5469716041132142,0.0465,0.49761241543971346,-0.1238363239066172,0.014927484668080953,0,49.129652516073236
FTSE,index_eu,y30,21,0,0,5032,0.17075070914003168,3.033388710441565,0.0,0.43084260731319557,0.305495885902406,0.010529322997539193,0,
FTSE,index_eu,y30,21,1,1,5030,-0.026918693812526047,-1.2549055390913175,0.036,0.489662027833002,-0.04656715501305466,-0.004508649507230799,0,8.138873457235782
FTSE,index_eu,y30,21,5,1,5026,-0.05795284348028747,-1.5260955771365738,0.03,0.49920413847990447,-0.12472426654263896,0.020135590372165463,0,44.996544575037326
FTSE,index_eu,y30,21,21,1,5010,-0.12930712198144156,-1.560064601894653,0.005,0.5311377245508982,-0.22540214195652186,-0.020236331699854348,1,86.23413320146054
FTSE,index_eu,slope,1,0,0,5052,0.09413418782739866,3.8924236439889617,0.0,0.4154790182106097,0.16675035726864776,0.0026190007430725243,0,
FTSE,index_eu,slope,1,1,1,5050,-0.0050698671519165935,0.01838111406519319,,0.44752475247524753,0.002673461640587112,-0.013945379521555298,0,0.50311547914848
FTSE,index_eu,slope,1,5,1,5046,-0.009810281667986216,-0.9199402427480179,,0.43757431629013077,-0.017588470471599702,-0.00022959026742075611,0,15.100021385205562
FTSE,index_eu,slope,1,21,1,5030,0.0020991115968428203,-0.9038346991312413,,0.4395626242544732,-0.018635742869303206,0.024212200831514527,0,14.097071774005379
FTSE,index_eu,slope,5,0,0,5048,0.06553602152421403,1.3347019484850526,0.005,0.46572900158478603,0.16873826342933848,-0.06498945251503659,0,
FTSE,index_eu,slope,5,1,1,5046,-0.018867563971807923,-0.8136944006163063,,0.4827586206896552,-0.03235097524692676,-0.0005641767224816389,0,2.4889169685130503
FTSE,index_eu,slope,5,5,1,5042,-0.006567652164445336,-1.2908867923547425,,0.47877826259420864,-0.05150599248669691,0.052504962586076856,0,27.19705898810796
FTSE,index_eu,slope,5,21,1,5026,-0.0017038268502100507,-0.9185398177032883,,0.4729407083167529,-0.06785698193865367,0.0803098559322886,0,43.196859076641836
FTSE,index_eu,slope,21,0,0,5032,0.030801242507592613,-0.7483519002442426,0.519,0.4793322734499205,0.08399198550923609,-0.03726655810172701,0,
FTSE,index_eu,slope,21,1,1,5030,-0.001857021830107765,-0.5941996055213641,,0.48628230616302187,-0.0308635863437681,0.034911249259168206,0,-1.4481850708638824
FTSE,index_eu,slope,21,5,1,5026,-0.004942741061694917,-0.843964558259132,,0.49124552327894944,-0.0596948088587215,0.06410993579900334,0,8.928540445824723
FTSE,index_eu,slope,21,21,1,5010,-0.021517357555767936,-0.8791143758534216,,0.48962075848303394,-0.11660823117621912,0.09533860109933462,0,49.50127695411086
FTSE,index_eu,real10,1,0,0,5052,0.09214687737775444,2.548382218945463,0.0,0.4105304829770388,0.15729400581177785,0.01139848669469043,0,
FTSE,index_eu,real10,1,1,1,5050,-0.022273515609893546,-1.5322095374620075,,0.4398019801980198,-0.022327245199097265,-0.024404177989277555,1,6.359076528006634
FTSE,index_eu,real10,1,5,1,5046,-0.023455685246988336,-0.3549687398567236,,0.452239397542608,-0.017144825231027915,-0.03360567689365771,0,2.3097317625777993
FTSE,index_eu,real10,1,21,1,5030,-0.012364925194002547,-0.3939251108679947,,0.44930417495029823,-0.01769790934931173,-0.007815225166320541,0,11.933108348819292
FTSE,index_eu,real10,5,0,0,5048,0.03265698969322464,-1.2775997105788317,0.1775,0.46612519809825675,0.12084908054266957,-0.07894170926632495,0,
FTSE,index_eu,real10,5,1,1,5046,-0.019143070377881093,-0.3259521645852157,,0.4811732065001982,-0.006848255979387205,-0.037853814269942096,0,1.9958358718405316
FTSE,index_eu,real10,5,5,1,5042,-0.012317565002360921,0.6111216559359623,,0.47917493058310195,-0.025848937815040586,0.00425317153249385,0,-10.138727620141266
FTSE,index_eu,real10,5,21,1,5026,-0.028430647999760018,-0.4047381309847358,0.3115,0.48706725029844805,-0.05921585947146574,0.008616603809478726,0,20.731946855310117
FTSE,index_eu,real10,21,0,0,5032,-0.0288688700629777,-1.344200682152033,0.5905,0.5111287758346582,0.06077470077726643,-0.13808354420552682,0,
FTSE,index_eu,real10,21,1,1,5030,-0.0045657282841179035,-0.2700077873441282,,0.48469184890656064,-0.016546159574277255,0.00888760122586419,0,-0.48128030272933786
FTSE,index_eu,real10,21,5,1,5026,-0.017274862666909113,-0.3892962399704919,,0.49184241941902107,-0.053207074735331907,0.028653841706213882,0,-2.7027075070971827
FTSE,index_eu,real10,21,21,1,5010,-0.0750555203869192,-1.097726783947559,0.144,0.5215568862275449,-0.16046177834615932,0.02318140889650279,0,76.07653716333027
FTSE,index_eu,be10,1,0,0,5052,0.25232920416530386,14.186223983766356,0.0,0.3331353919239905,0.3216246221831706,0.16953066219680077,1,
FTSE,index_eu,be10,1,1,1,5050,-0.022102340840004144,-0.30077660167400905,,0.41207920792079206,-0.025790047936489775,-0.01920766077664056,0,1.8674643950215164
FTSE,index_eu,be10,1,5,1,5046,-0.026725672580665105,-0.9594721786721696,0.065,0.4147839873166865,-0.015130828990980267,-0.04192583125800395,0,5.692696712381823
FTSE,index_eu,be10,1,21,1,5030,-0.02278510083540833,-1.304864861718078,,0.4117296222664016,-0.031632001931927736,-0.015112139235536138,0,21.147704126399926
FTSE,index_eu,be10,5,0,0,5048,0.3180714684940068,10.691384752915392,0.0,0.36311410459587956,0.41352157713641924,0.19662399628271532,1,
FTSE,index_eu,be10,5,1,1,5046,-0.03579026683908456,-0.8617000827504787,0.008,0.4684898929845422,-0.031247796155005458,-0.03987295431113365,1,7.471257064932386
FTSE,index_eu,be10,5,5,1,5042,-0.041562443428895236,-1.160364554450664,0.0985,0.46985323284410946,-0.05106876450758936,-0.030991528004103028,1,23.94342449327409
FTSE,index_eu,be10,5,21,1,5026,-0.04964000879143891,-1.6434254916468776,0.0735,0.4733386390768006,-0.09205068534149222,-0.002388496104334011,0,69.90535318363139
FTSE,index_eu,be10,21,0,0,5032,0.3466244959472652,4.574080572140521,0.0,0.3656597774244833,0.41034907569085266,0.26246823535482106,1,
FTSE,index_eu,be10,21,1,1,5030,-0.04286282766034631,-0.8088657943579521,0.0005,0.49204771371769385,-0.05687651539211037,-0.022545004396143115,1,9.575985686577553
FTSE,index_eu,be10,21,5,1,5026,-0.05909094766317204,-1.3066106240637871,0.0195,0.49323517707918824,-0.1018995051281637,-0.0016250444567079757,0,41.594897659462966
FTSE,index_eu,be10,21,21,1,5010,-0.10309720687818949,-1.1483655532555193,0.0545,0.5023952095808383,-0.15471732693521023,-0.03343758702099411,1,98.27907811163179
STOXX,index_eu,y2,1,0,0,4860,0.19883977319772833,10.360537719099987,0.0,0.31707818930041154,0.26807820092084755,0.1271430049278216,1,
STOXX,index_eu,y2,1,1,1,4858,-0.030439760129836718,-1.7049149277541007,0.038,0.40098806093042405,-0.03593118351174741,-0.026890691135376756,1,
STOXX,index_eu,y2,1,5,1,4854,-0.029256532798617577,-0.35344279657407957,0.0335,0.39555006180469715,-0.01865550578104813,-0.04454725524982447,0,
STOXX,index_eu,y2,1,21,1,4838,-0.03207191384557463,-0.872064294313636,0.0085,0.4100868127325341,-0.025103486440106643,-0.042576761308231945,1,21.348569596376247
STOXX,index_eu,y2,5,0,0,4856,0.24390886376759177,6.9319853737757136,0.0,0.3657331136738056,0.3585273320707206,0.12043796553738756,1,
STOXX,index_eu,y2,5,1,1,4854,-0.025927138933504987,-0.3536468716819459,0.0495,0.47095179233621753,-0.003543275375731793,-0.05196374822822503,0,5.442978182132481
STOXX,index_eu,y2,5,5,1,4850,-0.03730561909934309,0.4410437461178507,0.135,0.4742268041237113,-0.013930854198887146,-0.06853107538778817,0,1.081208052967143
STOXX,index_eu,y2,5,21,1,4834,-0.08049582189298853,-1.114389503927019,0.008,0.4987587918907737,-0.06112763188508931,-0.11171364953994863,1,67.05250049543518
STOXX,index_eu,y2,21,0,0,4840,0.17549715123001303,3.1680849474090635,0.0,0.4179752066115702,0.32585005342448675,0.003051301011977313,0,
STOXX,index_eu,y2,21,1,1,4838,-0.04804128438132833,-0.7334371974207634,0.0,0.49813972715998345,-0.044408509675774116,-0.05531488396433492,1,0.7241546288218941
STOXX,index_eu,y2,21,5,1,4834,-0.0923595326317827,-0.9253803097328512,0.0,0.5095159288374017,-0.08660950990327204,-0.10736056809752932,1,23.966598541776055
STOXX,index_eu,y2,21,21,1,4818,-0.11003413838152565,-0.910614852593038,0.03,0.524906600249066,-0.08494712865615409,-0.155731621197588,1,41.31258346649996
STOXX,index_eu,y10,1,0,0,4860,0.2461997408028878,12.717251011933527,0.0,0.36440329218107,0.35974663290589437,0.10835303186622469,1,
STOXX,index_eu,y10,1,1,1,4858,-0.026128361265239538,-1.361943512519227,0.0825,0.45759571840263485,-0.03872462825790932,-0.011828902042167924,0,4.759203642775295
STOXX,index_eu,y10,1,5,1,4854,-0.02859742936949732,-0.7329686798637156,0.03,0.4579728059332509,-0.02247777304158015,-0.037765537137832116,1,8.204823000172984
STOXX,index_eu,y10,1,21,1,4838,-0.031364196953826966,-1.3760511260917727,0.017,0.46506821000413395,-0.04242386890700122,-0.019495457758819862,0,24.075021284824153
STOXX,index_eu,y10,5,0,0,4856,0.27505619189130603,7.489725310307626,0.0,0.3799423393739704,0.43433171721096653,0.07458231557820737,1,
STOXX,index_eu,y10,5,1,1,4854,-0.031142508613385803,-0.7160700756800159,0.0215,0.4934074989699217,-0.01683932907522839,-0.051416111460126805,0,2.876134588340629
STOXX,index_eu,y10,5,5,1,4850,-0.041319770704189074,-0.6200685700582841,0.1065,0.4822680412371134,-0.039818056763445936,-0.05199741791380974,1,29.11089693997529
STOXX,index_eu,y10,5,21,1,4834,-0.08306096291188582,-1.6188838804133363,0.002,0.5126189491104676,-0.11066472755928627,-0.056383503080028784,1,97.47116858412589
STOXX,index_eu,y10,21,0,0,4840,0.19848946579881746,3.339912265276877,0.0,0.4140495867768595,0.3687613746367777,-0.01156715791439201,0,
STOXX,index_eu,y10,21,1,1,4838,-0.04078766069121761,-1.2207117676609927,0.0,0.5043406366267053,-0.04706125524174119,-0.03454469151616729,1,10.707002378805726
STOXX,index_eu,y10,21,5,1,4834,-0.0888528249121333,-1.5981146495032752,0.0005,0.5140670252378983,-0.11742665078035405,-0.05832003175433767,1,62.969463899066305
STOXX,index_eu,y10,21,21,1,4818,-0.09470086828846376,-0.8773127017671064,0.0605,0.5298879202988792,-0.15511300330985797,-0.03280512572225189,1,96.21027997758084
STOXX,index_eu,y30,1,0,0,4860,0.23952168981063046,13.012952879133392,0.0,0.3662551440329218,0.3489524775759141,0.10399557783386221,1,
STOXX,index_eu,y30,1,1,1,4858,-0.02128025509535015,-1.4433591019219068,,0.45553725813091805,-0.02459620627245932,-0.018284709944851003,0,2.7139390730845165
STOXX,index_eu,y30,1,5,1,4854,-0.020835042442667956,-0.7286864749781353,,0.45096827358879277,-0.015978053628887982,-0.02862437967375568,0,5.806581739693432
STOXX,index_eu,y30,1,21,1,4838,-0.03140215119170879,-1.3766957525829084,0.0115,0.4572137246796197,-0.049956467429217305,-0.010237216872892758,0,19.950125156463226
STOXX,index_eu,y30,5,0,0,4856,0.25904256271857323,7.5574674511366755,0.0,0.3951812191103789,0.41753150096456304,0.059925275176995724,1,
STOXX,index_eu,y30,5,1,1,4854,-0.029561720315645988,-0.7712909487534179,0.0325,0.49443757725587145,-0.01903361359702396,-0.04523292690449628,0,0.14664469816887374
STOXX,index_eu,y30,5,5,1,4850,-0.040050212762080595,-0.6847134851828973,0.112,0.49010309278350517,-0.05134506597007105,-0.034484952865223524,1,27.754105026186703
STOXX,index_eu,y30,5,21,1,4834,-0.0712571955100022,-1.4039815717817348,0.0115,0.5126189491104676,-0.11435461486787007,-0.023862403419825606,1,68.01983885789556
STOXX,index_eu,y30,21,0,0,4840,0.17987387211734984,3.1721849063234733,0.0,0.41983471074380163,0.3520281787655285,-0.03163278112020243,0,
STOXX,index_eu,y30,21,1,1,4838,-0.03802603455083704,-1.2670983801476137,0.0035,0.5012401818933444,-0.04763548178344948,-0.02824277006391274,1,10.120278361390442
STOXX,index_eu,y30,21,5,1,4834,-0.07478119407209141,-1.4278681004859657,0.008,0.5151013653289201,-0.10979818966161742,-0.0386013612459589,1,56.39793751653145
STOXX,index_eu,y30,21,21,1,4818,-0.06650286106192262,-0.5616754334489017,0.1655,0.5205479452054794,-0.1328327818875056,0.0013255644684854772,0,44.96657119140362
STOXX,index_eu,slope,1,0,0,4860,0.12193734784123238,5.081359477750603,0.0,0.404320987654321,0.2114919168660308,0.009206446541181901,0,
STOXX,index_eu,slope,1,1,1,4858,-0.0043817149140314956,0.18941078977717749,,0.4407163441745574,-0.015073466221401264,0.012096268678695557,0,-0.5475610688777127
STOXX,index_eu,slope,1,5,1,4854,-0.0071020771747948765,-0.6475969945381378,,0.4464359291306139,-0.015188100405706832,0.0036072037751195885,0,12.981235449523826
