date,regime,intraday_realized_vol_ann,intraday_range_pct,n_bars
2020-09-08,below_flip,0.09832015699634135,1.6418477435040195,1394
2020-09-09,above_flip,0.12192788359921125,1.0673247474358043,1390
2020-09-10,above_flip,0.13319696073703532,2.0203885362569687,1386
2020-09-11,above_flip,0.12511722421015303,0.8078994614003481,1258
2020-09-14,above_flip,0.09224061479244015,1.000031226580064,1375
2020-09-15,above_flip,0.09562478062528312,0.8687326311856378,1360
2020-09-16,above_flip,0.11298052432858871,1.0254857666301764,1377
2020-09-17,below_flip,0.14467423348752834,1.041658629177232,1410
2020-09-18,below_flip,0.1008893499650434,0.6555735305446435,1256
2020-09-21,below_flip,0.09925077926674136,1.475943436342695,1400
2020-09-22,above_flip,0.12729140596895283,1.2242413838843316,1396
2020-09-23,above_flip,0.11398090124965164,0.799591964846196,1381
2020-09-24,above_flip,0.11907277410209696,0.7156338471217448,1400
2020-09-25,above_flip,0.10228918852566217,0.9227464446430405,1253
2020-09-28,above_flip,0.10301986895443502,1.3968975242870583,1383
2020-09-29,below_flip,0.10767577659673044,0.6231062077538588,1376
2020-09-30,above_flip,0.10105128900700502,1.0686583868310144,1400
2020-10-01,below_flip,0.14445929012043401,1.2324270762370668,1376
2020-10-02,above_flip,0.14951073049430638,0.9063115911665762,1259
2020-10-05,below_flip,0.08890273035635707,0.7278436953730598,1377
2020-10-06,below_flip,0.12522490567626843,1.0897337232569009,1413
2020-10-07,above_flip,0.09929745757347694,0.6566079910589482,1378
2020-10-08,below_flip,0.0906663617816739,0.6115829159344459,1404
2020-10-09,below_flip,0.09129490240160415,0.9838016631116809,1230
2020-10-12,below_flip,0.07203223004209622,0.5917841024224084,1366
2020-10-13,above_flip,0.09217769178942932,1.1191316395814244,1366
2020-10-14,below_flip,0.09683732958913026,1.5579575678851896,1417
2020-10-15,below_flip,0.11097183902179063,1.0733356382774415,1396
2020-10-16,below_flip,0.13866970955257238,0.7719553877990721,1254
2020-10-19,below_flip,0.10144109235602596,0.789575438867841,1384
2020-10-20,below_flip,0.08259966095382912,0.5267507511218593,1387
2020-10-21,below_flip,0.10605476964745396,1.7187222646693379,1411
2020-10-22,above_flip,0.08606023309579752,0.6008956315116031,1401
2020-10-23,above_flip,0.10130062105166619,0.7899123679018728,1252
2020-10-26,below_flip,0.08576888665185116,0.6297547633822976,1387
2020-10-27,below_flip,0.07204993569772052,0.6038443218659233,1386
2020-10-28,below_flip,0.11053747136453809,1.1303813982042752,1386
2020-10-29,below_flip,0.09720259782264808,1.1164753258952946,1408
2020-10-30,below_flip,0.09767859217344327,0.6890205236865456,1259
2020-11-02,below_flip,0.0843104828128479,0.6861713649163099,1391
2020-11-03,below_flip,0.08758323496123577,1.6731933072267688,1403
2020-11-04,above_flip,0.1775904860115093,1.717205562070704,1421
2020-11-05,above_flip,0.1375872990937555,1.6805555555555487,1426
2020-11-06,above_flip,0.12003863724520877,0.6439630368261537,1319
2020-11-09,above_flip,0.12035339882341994,0.679900443149402,1400
2020-11-10,above_flip,0.11119612291383286,0.9197375216453385,1420
2020-11-11,above_flip,0.1061088552574366,0.9222740880948941,1397
2020-11-12,below_flip,0.09414246284929534,0.9225859630814361,1415
2020-11-13,below_flip,0.07815036409069703,0.696487083746089,1310
2020-11-16,below_flip,0.09363453215111389,0.5817296054224139,1406
2020-11-17,above_flip,0.08099958093863847,0.6005506308050751,1410
2020-11-18,above_flip,0.06785592629988282,0.5173883202980706,1383
2020-11-19,above_flip,0.08484251426912456,0.6290115532734236,1411
2020-11-20,above_flip,0.07336577415372579,0.37738412420467166,1314
2020-11-23,above_flip,0.09252816160876898,1.004307396242871,1381
2020-11-24,above_flip,0.07921917272803548,0.6566801254821935,1393
2020-11-25,above_flip,0.08769562918137355,0.6697898581093227,1389
