date,side,level,touch_ts,touch_close,fwd_ret_15m,outcome_15m,fwd_ret_60m,outcome_60m,fwd_ret_240m,outcome_240m,outcome_1440m,fwd_ret_1440m
2022-12-16,put,0.9302325581395349,2022-12-16 15:22:00,0.93044,0.0006018657839301778,reject,0.0026654056145478666,reject,0.0025686771849877665,reject,,
2022-12-19,put,0.9302325581395349,2022-12-19 07:51:00,0.93033,0.00020422860705338053,reject,-0.0008706587984907976,break,0.0015693356120947133,reject,,
2022-12-19,put,0.9302325581395349,2022-12-19 16:30:00,0.93042,-0.0001934610176049789,reject,-0.00017196534898222815,reject,-0.0006126265557491184,break,,
2022-12-19,put,0.9302325581395349,2022-12-19 16:45:00,0.93024,0.00032249742002066206,reject,-0.0002149982800137007,break,-0.00010749914000685035,break,,
2022-12-22,put,0.9302325581395349,2022-12-22 16:22:00,0.93046,0.0001827053285472502,reject,0.0009672635040731681,reject,0.0002579369344195559,reject,,
2022-12-23,put,0.9302325581395349,2022-12-23 09:17:00,0.93043,0.0006986017217844864,reject,7.523403157683184e-05,reject,-0.001364960287179029,break,,
2022-12-23,put,0.9302325581395349,2022-12-23 09:26:00,0.93064,2.1490587122752203e-05,reject,-0.0006124817330009913,break,-0.001074529356142051,break,,
2022-12-23,put,0.9302325581395349,2022-12-23 10:18:00,0.93035,-0.0005266835062073261,break,-0.00013973235878961265,break,0.0009673778685441725,reject,,
2022-12-23,put,0.9302325581395349,2022-12-23 12:45:00,0.93019,-0.0009245422978101381,break,-0.0012148055773550936,break,0.0028488803362753945,reject,,
2022-12-23,put,0.9302325581395349,2022-12-23 13:36:00,0.93024,-1.0749914000629524e-05,break,0.0021392328861369325,reject,0.0020532335741314522,reject,,
2022-12-27,put,0.9302325581395349,2022-12-27 01:57:00,0.93058,-0.0005158073459562429,break,-7.522190461861644e-05,reject,-0.0003223795912226102,reject,,
2022-12-27,put,0.9302325581395349,2022-12-27 05:55:00,0.93044,0.0,reject,-0.0004299041313787777,break,-0.0016981213189458666,break,,
2022-12-27,put,0.9302325581395349,2022-12-27 06:41:00,0.93036,-0.0005696719549420637,break,-0.00017197643922772787,break,-0.003052581796293863,break,,
2022-12-27,put,0.9302325581395349,2022-12-27 08:53:00,0.93044,-0.0008598082627574444,break,-0.0016336356992391332,break,-0.0011070031383002554,break,,
2022-12-27,put,0.9302325581395349,2022-12-27 14:37:00,0.93026,-0.0005589835099863993,break,-0.0029454131103131553,break,-0.0014297078236191751,break,,
2023-01-04,put,0.9302325581395349,2023-01-04 07:28:00,0.9304,-0.0013865004299226102,break,-0.003847807394668945,break,-0.003460877042132382,break,,
