date,side,level,touch_ts,touch_close,fwd_ret_15m,outcome_15m,fwd_ret_60m,outcome_60m,fwd_ret_240m,outcome_240m,outcome_1440m,fwd_ret_1440m
2020-10-23,call,1.18,2020-10-23 06:38:00,1.17982,-1.6951738400883265e-05,reject,0.0015934634096725908,break,0.003932803308979382,break,,
2020-11-05,call,1.18,2020-11-05 09:54:00,1.17976,-0.00038990981216513454,reject,0.0008645826269750856,break,0.0035769987116025526,break,,
2020-11-05,call,1.18,2020-11-05 10:17:00,1.17978,0.0007628540914406123,break,0.0008476156571564086,break,0.002305514587465529,break,,
2020-11-05,call,1.18,2020-11-05 17:36:00,1.1798,0.0005763688760807018,break,0.0006780810306832308,break,0.0026614680454315476,break,,
2020-11-10,call,1.18,2020-11-10 10:12:00,1.1799,-0.0002203576574285604,reject,-0.0010000847529451073,reject,0.0012373929994067279,break,,
2020-11-10,call,1.18,2020-11-10 10:15:00,1.1797,-0.00016105789607523402,reject,-0.0005933711960667276,reject,0.0011189285411545846,break,,
2020-11-10,call,1.18,2020-11-10 10:37:00,1.17962,-0.0009833675251350593,reject,-0.00016106881877209211,reject,0.0013394143876843678,break,,
2020-11-10,call,1.18,2020-11-10 11:39:00,1.17986,0.0007289000389878453,break,0.00023731629176348967,break,0.0018307256793179683,break,,
2020-11-10,call,1.18,2020-11-10 13:41:00,1.17964,0.0006951273269810709,break,0.0009324878776575396,break,0.0017039096673561183,break,,
2020-11-11,call,1.18,2020-11-11 09:10:00,1.17993,-0.0002966277660537697,reject,-0.0004322290305357468,reject,-0.0031018789250210066,reject,,
2020-11-11,call,1.18,2020-11-11 09:28:00,1.17985,-0.0011611645548164073,reject,-0.00027969657159820915,reject,-0.0025850743738611293,reject,,
2020-11-12,call,1.18,2020-11-12 09:26:00,1.17978,0.0010510434148738312,break,0.0011781857634474147,break,-0.0002458085405754318,reject,,
2020-11-12,call,1.18,2020-11-12 12:55:00,1.17974,-0.00035601064641366253,reject,0.000822215064336218,break,0.0014918541373523109,break,,
2020-11-12,call,1.18,2020-11-12 13:05:00,1.17969,-0.0004323169646263114,reject,0.000737481880833224,break,0.0011952292551433708,break,,
2020-11-12,call,1.18,2020-11-12 13:27:00,1.17985,-0.00023731830317419433,reject,-0.0007373818705769253,reject,0.0006695766410982351,break,,
2020-11-12,call,1.18,2020-11-12 14:58:00,1.17974,0.0005933510773559192,break,0.0009832674996186341,break,0.001101937715089818,break,,
2020-11-12,call,1.18,2020-11-12 15:05:00,1.17984,0.0006611065907242697,break,0.0012883102793599388,break,0.0009153783563873308,break,,
2020-11-23,call,1.19,2020-11-23 10:58:00,1.18962,0.0003866780988888152,break,0.0006220473764733114,break,-0.0021351355895159463,reject,,
2020-11-23,call,1.19,2020-11-23 11:11:00,1.1897,-0.00010927124485160533,reject,0.00026897537194248144,break,-0.004673447087501059,reject,,
2020-11-23,call,1.19,2020-11-23 13:46:00,1.18972,0.000168106781427646,reject,-0.0007060484819959578,reject,-0.004824664626971065,reject,,
2020-11-24,call,1.19,2020-11-24 23:56:00,1.18978,,,,,,,,
2020-11-25,call,1.19,2020-11-25 07:00:00,1.18976,0.0003277972027972975,break,0.0011935180204409868,break,0.0001008606777839205,reject,,
2020-11-25,call,1.19,2020-11-25 07:08:00,1.18986,6.7234800732896e-05,reject,0.001243843813558021,break,-0.001008522010992774,reject,,
2020-11-25,call,1.19,2020-11-25 09:29:00,1.18983,-0.00014287755393627144,reject,-0.00020170948791009558,reject,0.0006051284637300647,break,,
2020-11-25,call,1.19,2020-11-25 09:43:00,1.18981,0.0004034257570537658,break,-0.0002941646145183663,reject,0.0007480185912036585,break,,
2020-11-25,call,1.19,2020-11-25 10:21:00,1.18986,5.883045064125625e-05,reject,-0.0007900089086110285,reject,0.00022691745247338524,break,,
2020-11-25,call,1.19,2020-11-25 10:54:00,1.18977,-0.0008909284987855814,reject,-0.0010170032863494605,reject,0.0006976138245207153,break,,
2020-11-25,call,1.19,2020-11-25 11:00:00,1.18988,-0.0008404208827781368,reject,-0.0013278649947895405,reject,0.0007563787945001899,break,,
2020-11-25,call,1.19,2020-11-25 13:01:00,1.18968,-0.00028579113711246773,reject,0.0006640441127023777,break,0.0010759195750116302,break,,
2020-11-25,call,1.19,2020-11-25 13:21:00,1.18994,0.0006891103753130512,break,0.00015967191623089683,break,0.0009412239272568179,break,,
2020-11-25,call,1.19,2020-11-25 14:37:00,1.18973,0.001185142847536902,break,0.001252384994914868,break,0.001714674758138468,break,,
2020-11-30,call,1.2,2020-11-30 14:29:00,1.19972,-0.0008501983796217472,reject,-9.168806054726808e-05,reject,-0.0035341579701928527,reject,,
2020-11-30,call,1.2,2020-11-30 15:03:00,1.1997,3.334166875057498e-05,reject,-0.0030674335250479023,reject,-0.0038676335750603696,reject,,
2020-11-30,call,1.2,2020-11-30 15:12:00,1.19964,0.00040012003601086477,break,-0.0031342736154179596,reject,-0.004117902037277799,reject,,
2020-12-31,call,1.23,2020-12-31 07:05:00,1.22978,0.00016263071443667343,reject,3.252614288729028e-05,reject,-0.001349834929824878,reject,,
2020-12-31,call,1.23,2020-12-31 07:17:00,1.2296,0.0003090435914119283,reject,-0.00016265452179564655,reject,-0.0014801561483408499,reject,,
2020-12-31,call,1.23,2020-12-31 07:54:00,1.22986,-0.0003252402712503599,reject,8.131006781209038e-06,reject,-0.0023092059258776887,reject,,
2020-12-31,call,1.23,2020-12-31 08:02:00,1.22976,-0.00029274004683832455,reject,0.00025208170699975163,break,-0.0016913869372884305,reject,,
2020-12-31,call,1.23,2020-12-31 08:32:00,1.22996,-0.00048782074213793436,reject,-0.001187030472535655,reject,-0.002683014081758639,reject,,
2020-12-31,call,1.23,2020-12-31 08:49:00,1.22977,5.6921212909788466e-05,reject,-0.0004391064995893368,reject,-0.002415085747741519,reject,,
2021-01-04,call,1.23,2021-01-04 09:36:00,1.22988,-0.0004959833479688536,reject,-0.0006992552118906259,reject,-0.00021140273847863877,reject,,
2021-01-04,call,1.23,2021-01-04 10:08:00,1.22984,-0.0005041306186170935,reject,-0.00012196708514933263,reject,-0.00013009822415921413,reject,,
2021-01-04,call,1.23,2021-01-04 10:49:00,1.22982,-4.8787627457635985e-05,reject,-0.0003089883072318056,reject,3.252508497175732e-05,reject,,
2021-01-04,call,1.23,2021-01-04 11:02:00,1.2298,-0.00026833631484790565,reject,-0.0007806147341031799,reject,-0.0010164254350301105,reject,,
2021-01-04,call,1.23,2021-01-04 11:28:00,1.22984,-0.0002927210043583983,reject,4.878683405973305e-05,reject,-0.001902686528328923,reject,,
2021-01-04,call,1.23,2021-01-04 11:44:00,1.22954,-0.00017892870504421232,reject,-2.4399368869665317e-05,reject,-0.0019600826325292253,reject,,
2021-01-04,call,1.23,2021-01-04 11:56:00,1.2297,-0.0003496787834430526,reject,0.0001951695535495901,reject,-0.002154997153777427,reject,,
2021-01-04,call,1.23,2021-01-04 12:21:00,1.22984,-0.00021140961425891724,reject,-0.0003252455603980353,reject,-0.002097833864567744,reject,,
2021-01-04,call,1.23,2021-01-04 12:51:00,1.22971,5.692399020906791e-05,reject,-0.00011384798041813582,reject,-0.0028868595034603484,reject,,
2021-01-04,call,1.23,2021-01-04 13:19:00,1.22991,-0.0005854086884407028,reject,-0.00017074420079521424,reject,-0.0036018895691556363,reject,,
2021-01-04,call,1.23,2021-01-04 13:37:00,1.22989,-0.0003333631462976161,reject,-0.0005772873996860994,reject,-0.0030815764011414837,reject,,
2021-01-04,call,1.23,2021-01-04 13:39:00,1.22972,-0.0003252772988973085,reject,-0.00030901343395228764,reject,-0.0032446410565005745,reject,,
2021-01-04,call,1.23,2021-01-04 13:58:00,1.2298,4.878842088129609e-05,reject,-0.0006342494714587366,reject,-0.003602211741746575,reject,,
2021-01-04,call,1.23,2021-01-04 14:08:00,1.22968,0.00048793181966044763,break,-0.0015613818229134324,reject,-0.0038546613753173142,reject,,
2021-01-04,call,1.23,2021-01-04 14:42:00,1.22984,-0.0007318025108957738,reject,-0.0022604566447668173,reject,-0.004179405451115725,reject,,
2021-01-05,call,1.23,2021-01-05 17:04:00,1.22988,-0.00021140273847863877,reject,6.504699645493162e-05,reject,-0.00040654372784354464,reject,,
2021-01-05,call,1.23,2021-01-05 19:17:00,1.2299,0.0001300918773883275,break,0.0001300918773883275,break,-9.756890804124563e-05,reject,,
2021-01-05,call,1.23,2021-01-05 20:53:00,1.2298,-0.00047162140185397217,reject,-5.691982436173415e-05,reject,,,,
2021-01-05,call,1.23,2021-01-05 21:57:00,1.22984,-0.0001951473362388212,reject,-6.504911207971809e-05,reject,,,,
2021-04-19,call,1.2,2021-04-19 07:48:00,1.2004,0.001316227924025526,break,0.0019660113295569825,break,0.002465844718427146,break,,
2021-04-22,call,1.2,2021-04-22 18:18:00,1.1997,0.00036675835625565867,break,0.0006001500375094615,break,0.0015337167625240067,break,,
2021-05-18,call,1.22,2021-05-18 07:28:00,1.2197,0.00022956464704448898,reject,0.0011970156595884074,break,0.00100844469951622,break,,
2021-05-19,call,1.22,2021-05-19 11:25:00,1.21984,8.197796432307669e-05,reject,0.0013280430220357076,break,0.0017543284365162393,break,,
2021-05-19,call,1.22,2021-05-19 18:23:00,1.21978,-0.0014100903441605084,reject,-0.0019593697224090656,reject,-0.0018200003279280619,reject,,
2021-05-20,call,1.22,2021-05-20 06:34:00,1.2198,-0.0006476471552714358,reject,-0.0002623380882113002,reject,-0.000508280045909193,reject,,
2021-05-20,call,1.22,2021-05-20 07:38:00,1.21978,-0.0001311711948057681,reject,-0.00033612618668943384,reject,-0.00011477479545496383,reject,,
2021-05-20,call,1.22,2021-05-20 11:12:00,1.21978,0.00014756759415623932,reject,0.0003853153847415136,break,0.0017380183311743735,break,,
2021-05-20,call,1.22,2021-05-20 11:54:00,1.21984,0.00040988982161582754,break,0.00021314270724026585,break,0.0020002623294859134,break,,
2021-05-21,call,1.22,2021-05-21 12:35:00,1.21969,0.0002705605522717036,break,-0.0002377653338142549,reject,-0.0019595143028146023,reject,,
2021-05-24,call,1.22,2021-05-24 07:31:00,1.21978,-1.639639935080428e-05,reject,0.00022954959090970561,break,0.0006886487727295609,break,,
2021-05-24,call,1.22,2021-05-24 08:50:00,1.21967,-0.0001229840858593123,reject,0.00078709814949951,break,0.0010822599555617707,break,,
2021-05-24,call,1.22,2021-05-24 09:04:00,1.2198,0.0,reject,0.0015084440072143934,break,0.0007050336120675293,break,,
2021-05-27,call,1.22,2021-05-27 06:06:00,1.22015,-0.0006146785231324614,reject,-0.00017210998647709808,reject,-0.00028684997746186713,reject,,
2021-05-27,call,1.22,2021-05-27 06:59:00,1.21982,0.00019675034021404691,break,0.0006230427440114816,break,0.0005738551589580254,break,,
2021-05-27,call,1.22,2021-05-27 10:06:00,1.2198,4.918839153944532e-05,reject,0.0006230529595017131,break,-8.198065256603826e-05,reject,,
2021-05-27,call,1.22,2021-05-27 11:53:00,1.21969,-0.000139379678442908,reject,-0.0004345366445571708,reject,-0.00027056055227148157,reject,,
2021-05-27,call,1.22,2021-05-27 12:15:00,1.21971,0.00013937739298675034,reject,-0.0006476949438801727,reject,-0.0004181321789605841,reject,,
2021-05-27,call,1.22,2021-05-27 12:30:00,1.21988,-0.0007377774863102093,reject,-0.0008689379283208787,reject,-0.0009509132045775193,reject,,
2021-05-27,call,1.22,2021-05-27 12:34:00,1.21996,-0.0008115020164594089,reject,-0.001500049181940355,reject,-0.0008524869667857482,reject,,
2021-05-27,call,1.22,2021-05-27 12:37:00,1.21986,-0.0006886036102503601,reject,-0.0012870329382058676,reject,-0.000737789582410997,reject,,
2021-05-27,call,1.22,2021-05-27 13:56:00,1.21974,0.00031154180399095566,break,6.558774820852875e-05,reject,0.0004755111745127216,break,,
2021-05-27,call,1.22,2021-05-27 14:02:00,1.21992,0.0005082300478720381,break,0.0002131287297528761,break,0.0002787068004459492,break,,
2021-05-27,call,1.22,2021-05-27 15:46:00,1.21982,-0.00021314620189860634,reject,-0.0007214179141185051,reject,0.00019675034021404691,break,,
2021-05-27,call,1.22,2021-05-27 17:36:00,1.21992,0.0002459177650995237,break,0.00018033969440622855,break,-0.00036067938881234607,reject,,
2021-05-27,call,1.22,2021-05-27 19:23:00,1.21978,0.00019675679220854114,break,-0.00020495499188388777,reject,,,,
2021-05-28,call,1.22,2021-05-28 08:09:00,1.21966,-0.00012298509420649584,reject,-0.00016398012560880915,reject,-0.004263483265828039,reject,,
2021-05-28,call,1.22,2021-05-28 08:30:00,1.21963,0.00025417544665184977,reject,-0.0005001516853472276,reject,-0.004197994473733813,reject,,
2021-05-28,call,1.22,2021-05-28 08:59:00,1.21975,-0.00024595203935229293,reject,-0.0009264193482270144,reject,-0.005124000819839991,reject,,
2021-05-28,call,1.22,2021-05-28 09:04:00,1.21976,-0.00013117334557610771,reject,-0.0010493867646094168,reject,-0.004673050436151405,reject,,
2021-05-28,call,1.22,2021-05-28 15:49:00,1.2198,-0.0003525168060337647,reject,0.00025414002295454097,break,-0.00030332841449420833,reject,,
2021-05-28,call,1.22,2021-05-28 16:11:00,1.21993,-0.00012295787463201258,reject,0.00010656349134774423,break,-0.0006475781397293767,reject,,
2021-06-02,call,1.22,2021-06-02 13:43:00,1.21982,0.0004344903346396034,break,0.00021314620189882838,break,0.0008525848075946474,break,,
2021-06-07,call,1.22,2021-06-07 15:50:00,1.2198,0.00016396130513207652,reject,-8.198065256603826e-05,reject,-0.00027873421872437465,reject,,
2021-06-07,call,1.22,2021-06-07 16:40:00,1.21975,-5.738880918204625e-05,reject,-0.00040172166427532296,reject,-0.0005656896905101849,reject,,
2021-06-07,call,1.22,2021-06-07 17:58:00,1.2198,3.2792261026370895e-05,reject,-0.00027873421872437465,reject,-0.0004836858501394703,reject,,
2023-02-01,call,1.1,2023-02-01 20:06:00,1.09936,-0.0011461213797117065,reject,-0.0005366758841506281,reject,,,,
2023-02-01,call,1.1,2023-02-01 20:41:00,1.09974,-0.0010366086529542962,reject,-0.0009093058359247452,reject,,,,
2023-02-01,call,1.1,2023-02-01 23:09:00,1.1,0.0013727272727270812,break,,,,,,
2023-02-02,call,1.1,2023-02-02 08:02:00,1.09971,0.0010093570123030915,break,0.0005183184657773232,break,0.0003273590310173269,break,,
2023-02-02,call,1.1,2023-02-02 08:53:00,1.10001,9.090826447022415e-05,break,-9.090826447033518e-05,reject,-0.0010818083471968443,reject,,
2023-02-02,call,1.1,2023-02-02 09:28:00,1.09962,0.0005456430403230073,break,-0.001036721776613847,reject,-0.002173478110620186,reject,,
2023-02-02,call,1.1,2023-02-02 09:39:00,1.09981,-3.636991844047088e-05,reject,-0.0012092997881453238,reject,-0.001718478646311583,reject,,
2023-02-02,call,1.1,2023-02-02 11:36:00,1.0999,-0.0002454768615328673,reject,-0.00039094463133027,reject,-0.007364305845986019,reject,,
2023-02-02,call,1.1,2023-02-02 11:54:00,1.09993,-0.0004091169438055209,reject,-0.0009727891774932163,reject,-0.005718545725637236,reject,,
2023-02-02,call,1.1,2023-02-02 12:28:00,1.0997,-0.0006183504592159883,reject,-0.0022460671092116025,reject,-0.006419932708920495,reject,,
2023-02-02,call,1.1,2023-02-02 13:15:00,1.09886,-0.0014742551371420554,reject,-0.003212420144513395,reject,-0.005969823271390284,reject,,
2023-04-12,call,1.1,2023-04-12 14:15:00,1.09985,-0.0005455289357638726,reject,-0.002173023594126411,reject,0.00011819793608225382,reject,,
2023-04-12,call,1.1,2023-04-12 17:27:00,1.09974,0.00013639587538882836,reject,-0.0004000945678069856,reject,-0.0006001418517103119,reject,,
2023-04-12,call,1.1,2023-04-12 18:00:00,1.09954,0.00040016734270698073,reject,-1.8189424668468845e-05,reject,-0.0003910726303726353,reject,,
2023-04-12,call,1.1,2023-04-12 23:45:00,1.09975,,,,,,,,
2023-04-13,call,1.1,2023-04-13 00:33:00,1.09978,6.364909345513148e-05,reject,0.0001909472803651724,reject,-0.0007819745767335684,reject,,
2023-04-13,call,1.1,2023-04-13 01:21:00,1.09966,0.0001818743975410264,reject,-9.09371987705132e-05,reject,-0.0007638724696725774,reject,,
2023-04-13,call,1.1,2023-04-13 02:07:00,1.09972,-0.00010911868475627085,reject,-0.0006638053322665094,reject,-0.0011275597424800221,reject,,
2023-04-13,call,1.1,2023-04-13 07:15:00,1.0998,1.8185124567970945e-05,reject,0.0017094017094017033,break,0.001309328968903234,break,,
2023-04-14,call,1.1,2023-04-14 18:59:00,1.0999,-0.0004364033093917641,reject,-0.00021820165469588204,reject,,,,
2023-04-14,call,1.1,2023-04-14 19:44:00,1.09978,-0.00010911273163716206,reject,-0.00022731819091093008,reject,,,,
2023-04-17,call,1.1,2023-04-17 07:13:00,1.09976,-0.00045464464974187546,reject,-0.001182076089328632,reject,-0.0012730050192769626,reject,,
2023-04-17,call,1.1,2023-04-17 07:20:00,1.09974,8.183752523338583e-05,reject,-0.0015549129794314442,reject,-0.001873170022005155,reject,,
2023-04-17,call,1.1,2023-04-17 07:31:00,1.09979,-0.00028187199374429817,reject,-0.001954918666290939,reject,-0.0021640495003591997,reject,,
2023-04-24,call,1.1,2023-04-24 08:54:00,1.09986,0.0016365719273361279,break,0.0013729020057098307,break,0.0018365973851217632,break,,
2023-04-25,call,1.1,2023-04-25 13:46:00,1.09978,0.000236410918547314,break,-0.0012820745967374592,reject,-0.002864209205477475,reject,,
2023-04-26,call,1.1,2023-04-26 06:36:00,1.09992,0.0005454942177611777,break,0.0022001600116372533,break,0.005182195068732298,break,,
2023-04-27,call,1.1,2023-04-27 13:48:00,1.09992,0.0012910029820349944,break,0.0011819041384828477,break,0.002300167284893462,break,,
2023-04-28,call,1.1,2023-04-28 10:24:00,1.0998,-0.0008547008547009627,reject,-0.0010911074740862503,reject,0.0014002545917437548,break,,
2023-04-28,call,1.1,2023-04-28 13:03:00,1.09984,0.0007637474541752898,break,-0.0002363980215303041,reject,0.0025821937736398848,break,,
2023-04-28,call,1.1,2023-04-28 14:04:00,1.10026,0.0008906985621579544,break,0.0030538236416848275,break,0.002026793666951354,break,,
2023-05-01,call,1.1,2023-05-01 06:32:00,1.09976,0.0006183167236488707,break,0.0003546228267985452,break,0.0002909725758346582,break,,
2023-05-01,call,1.1,2023-05-01 09:23:00,1.09985,0.00013638223394107918,reject,0.00020911942537615857,break,0.002336682274855617,break,,
2023-05-02,call,1.1,2023-05-02 07:02:00,1.10002,0.0003818112397957485,break,-0.0026090434719368005,reject,-0.0036726604970819254,reject,,
2023-05-02,call,1.1,2023-05-02 16:01:00,1.09982,-0.0002091251295666119,reject,0.0002000327326288076,break,0.0007273917550143505,break,,
2023-05-02,call,1.1,2023-05-02 16:40:00,1.0998,0.00030914711765750447,break,0.00030914711765750447,break,0.0001091107474084918,reject,,
2023-05-04,call,1.1,2023-05-04 14:58:00,1.09976,9.092892994777557e-06,reject,0.0010002182294317485,break,0.0015639775951115098,break,,
2023-05-05,call,1.1,2023-05-05 12:31:00,1.09974,-0.002327822939967583,reject,-0.0005455835015548693,reject,0.002473311873715689,break,,
2023-05-05,call,1.1,2023-05-05 12:33:00,1.09954,-0.001155028466449548,reject,-0.0007366716990740985,reject,0.002673845426269139,break,,
2023-05-05,call,1.1,2023-05-05 14:20:00,1.0998,0.0002909619930895335,break,0.001982178577923044,break,0.001327514093471427,break,,
2023-05-09,call,1.1,2023-05-09 06:24:00,1.09983,9.092314266601065e-06,reject,-0.001427493339879904,reject,-0.0013547548257457631,reject,,
2023-05-09,call,1.1,2023-05-09 07:00:00,1.09987,-0.00032731140953012883,reject,-0.00200023639157354,reject,-0.001536545228072339,reject,,
2023-05-09,call,1.1,2023-05-09 07:08:00,1.09953,-0.0013005556919772898,reject,-0.0011095649959528275,reject,-0.0013733140523677356,reject,,
2023-05-10,call,1.1,2023-05-10 12:51:00,1.09986,-0.00027276198788939165,reject,-0.0017820449875438626,reject,-0.0023639372283746907,reject,,
2023-05-10,call,1.1,2023-05-10 13:14:00,1.09988,-0.0013456013383277288,reject,-0.0012183147252426973,reject,-0.0026821107757210028,reject,,
2023-05-10,call,1.1,2023-05-10 14:16:00,1.09968,-0.0012549105194237242,reject,-0.0020915175323730217,reject,-0.0022097337407245288,reject,,
2023-05-11,call,1.1,2023-05-11 01:16:00,1.09968,-0.0006001745962460614,reject,-0.0015640913720355032,reject,-0.0017823366797613538,reject,,
2023-06-22,call,1.1,2023-06-22 07:44:00,1.09985,-0.00037277810610536477,reject,-0.0007000954675636661,reject,-0.0005182524889757456,reject,,
2023-06-22,call,1.1,2023-06-22 07:52:00,1.09974,-0.00027279175077743467,reject,-0.0006547002018657544,reject,-0.0006637932602250318,reject,,
2023-06-22,call,1.1,2023-06-22 08:11:00,1.09972,-0.00020005092205299668,reject,0.0002909831593496115,break,-0.0009456952678863484,reject,,
2023-06-22,call,1.1,2023-06-22 09:05:00,1.09995,-0.0002636483476520235,reject,0.0005182053729715363,break,-0.001681894631574088,reject,,
2023-06-22,call,1.1,2023-06-22 09:26:00,1.09955,0.0007548542585602558,break,0.0010640716656813431,break,-0.0018280205538629968,reject,,
2023-06-22,call,1.1,2023-06-22 12:30:00,1.09964,-0.0013458950201883368,reject,-0.0018915281364808578,reject,-0.003983121748936114,reject,,
2023-06-22,call,1.1,2023-06-22 12:34:00,1.09968,-0.0011821620835152924,reject,-0.0016004655899898301,reject,-0.003728357340317179,reject,,
2023-07-10,call,1.1,2023-07-10 18:57:00,1.09978,0.0001545763698194147,reject,4.546363818236365e-05,reject,0.0005455636581861434,break,,
2023-07-11,call,1.1,2023-07-11 16:48:00,1.09974,0.0005819557349919791,break,0.0006183279684288667,break,0.0009093058359248563,break,,
2023-07-27,call,1.1,2023-07-27 13:45:00,1.09975,0.0010093203000680617,break,-0.0009274835189816422,reject,-0.0003909979540803743,reject,,
2023-07-27,call,1.1,2023-07-27 14:06:00,1.09997,3.636462812628416e-05,break,0.0001727319835995722,break,-0.0002818258679780916,reject,,
2023-07-27,call,1.1,2023-07-27 15:03:00,1.09991,-0.0007364238892272335,reject,8.18248765810381e-05,reject,-0.0024820212562844945,reject,,
2023-07-27,call,1.1,2023-07-27 15:35:00,1.09976,0.00018185785989666137,reject,-0.00022732232487099324,reject,-0.00276423947043003,reject,,
2023-07-27,call,1.1,2023-07-27 16:26:00,1.09982,-0.0003273262897564022,reject,-0.0001909403356913364,reject,-0.002236729646669544,reject,,
2023-07-27,call,1.1,2023-07-27 17:04:00,1.09954,5.4568274005406536e-05,reject,0.0002546519453590079,reject,-0.0015006275351510112,reject,,
2023-07-27,call,1.1,2023-07-27 17:06:00,1.09966,0.00014549951803277672,reject,0.0,reject,-0.0016277758579926749,reject,,
2023-07-27,call,1.1,2023-07-27 17:56:00,1.09981,-0.0004182540620651931,reject,-0.0021276402287667695,reject,-0.0015002591356688688,reject,,
2023-07-28,call,1.1,2023-07-28 11:06:00,1.09985,0.0007910169568576819,break,0.0016547711051506653,break,0.0030640541892077433,break,,
2023-07-28,call,1.1,2023-07-28 13:10:00,1.0999,-5.455041367408153e-05,reject,0.0032275661423766255,break,0.002582052913901123,break,,
2023-07-28,call,1.1,2023-07-28 13:34:00,1.0997,0.0007001909611714652,break,0.003746476311721425,break,0.0021369464399383364,break,,
2023-07-28,call,1.1,2023-07-28 13:39:00,1.09973,0.0009275003864583908,break,0.003946423212970451,break,0.002136888145271909,break,,
2023-11-03,call,1.07,2023-11-03 12:36:00,1.06991,0.0006916469609594689,break,0.001504799469114415,break,0.0035703937714388623,break,,
2023-11-03,call,1.07,2023-11-03 12:42:00,1.07027,0.0003176768478982961,break,0.0014669195623533415,break,0.003354293776336892,break,,
2023-11-03,call,1.07,2023-11-03 14:27:00,1.06972,0.0004861085143776922,break,0.002804472198332242,break,0.0036084208951874253,break,,
