side,horizon_min,n_events,pct_break,pct_reject,mean_fwd_ret_break_pct,mean_fwd_ret_reject_pct,binom_p_vs_50pct
call,15,331,30.815709969788518,69.18429003021149,0.08940938862095012,-0.03369180098512203,2.3477018305979864e-12
call,60,329,43.76899696048632,56.23100303951368,0.1385193467386657,-0.09568976072076704,0.027283376026257026
call,240,311,44.69453376205787,55.30546623794213,0.2106692578724342,-0.1645720023758956,0.06942087459653697
put,15,227,37.00440528634361,62.99559471365639,-0.10177937558481957,0.06005266790548658,0.00010901394010372136
put,60,224,39.285714285714285,60.714285714285715,-0.20460865729263492,0.1421029497872633,0.0016280259314892561
put,240,204,44.11764705882353,55.88235294117647,-0.4139453668309259,0.34317510547727276,0.10709882141588888
