date,side,level,touch_ts,touch_close,fwd_ret_15m,outcome_15m,fwd_ret_60m,outcome_60m,fwd_ret_240m,outcome_240m,outcome_1440m,fwd_ret_1440m
2020-10-09,call,1.3157894736842106,2020-10-09 13:54:00,1.31562,-0.00034964503428036586,reject,-0.0015353977592312829,reject,-0.002021860415621579,reject,,
2020-11-27,call,1.2987012987012987,2020-11-27 13:59:00,1.29846,3.850715462938581e-05,reject,-6.161144740679525e-05,reject,0.00022334149685021565,break,,
2020-11-27,call,1.2987012987012987,2020-11-27 14:10:00,1.29852,-3.080430028012948e-05,reject,0.0001232172011214061,reject,0.0,reject,,
2020-11-27,call,1.2987012987012987,2020-11-27 14:49:00,1.29855,-0.00036194216626250775,reject,-0.00036194216626250775,reject,3.850448577247256e-05,reject,,
2020-11-27,call,1.2987012987012987,2020-11-27 15:07:00,1.29884,-0.0005543407964030411,reject,-0.0007083243509593551,reject,-0.00029256875365712975,reject,,
2020-11-27,call,1.2987012987012987,2020-11-27 15:43:00,1.29848,-0.0007701312303617369,reject,6.161049842878796e-05,reject,6.161049842878796e-05,reject,,
2020-11-27,call,1.2987012987012987,2020-11-27 16:36:00,1.29842,0.00029266339089040194,break,0.0006161334545062847,break,0.0,reject,,
2020-11-27,call,1.2987012987012987,2020-11-27 17:57:00,1.29854,7.700956458789321e-05,reject,0.00023102869376367963,break,,,,
2020-11-27,call,1.2987012987012987,2020-11-27 20:58:00,1.29867,0.00036190872200014823,break,0.0003388081652768715,break,,,,
2020-11-30,call,1.2987012987012987,2020-11-30 02:08:00,1.29842,0.0001540333636267377,reject,0.00010012168635742391,reject,-4.621000908788808e-05,reject,,
2020-11-30,call,1.2987012987012987,2020-11-30 02:47:00,1.2985,0.0003080477474008969,break,0.00020023103581046087,break,0.0002926453600309298,break,,
2020-11-30,call,1.2987012987012987,2020-11-30 06:37:00,1.29858,0.00019251798117925212,break,0.0004928460318194272,break,-0.0012629179565372128,reject,,
2020-11-30,call,1.2987012987012987,2020-11-30 09:13:00,1.29844,-0.00015403099103539208,reject,-0.0009549921444195197,reject,-0.002248852469116769,reject,,
2020-11-30,call,1.2987012987012987,2020-11-30 16:26:00,1.29876,-0.00017709199544180265,reject,-4.619791185433986e-05,reject,-0.0013089408358740728,reject,,
2020-11-30,call,1.2987012987012987,2020-11-30 17:06:00,1.29844,0.00017713563969068424,reject,-0.0006546317119004996,reject,-0.0005083022704168716,reject,,
2020-11-30,call,1.2987012987012987,2020-11-30 17:20:00,1.29852,-5.390752549039313e-05,reject,-0.00020022795182206288,reject,0.0003542494532238205,break,,
2020-11-30,call,1.2987012987012987,2020-11-30 20:57:00,1.29865,-0.0005929234204752332,reject,0.001824972086397425,break,,,,
2020-11-30,call,1.2987012987012987,2020-11-30 21:17:00,1.29888,0.0007852919438284811,break,0.0011394432126139442,break,,,,
2020-12-07,call,1.282051282051282,2020-12-07 08:32:00,1.28179,-0.00017943656917274176,reject,0.00044469062795005065,break,-0.0003978810881657413,reject,,
2020-12-07,call,1.282051282051282,2020-12-07 08:43:00,1.2817,0.0003667004759304593,break,0.0003588983381446198,break,-0.0004213154404306696,reject,,
2020-12-07,call,1.282051282051282,2020-12-07 08:52:00,1.2819,0.0006396754817068473,break,-6.240736406903924e-05,reject,-0.0005304625945862229,reject,,
2021-02-16,call,1.2658227848101264,2021-02-16 13:17:00,1.26568,0.0008690980342582755,break,0.001738196068516551,break,0.0034842930282537043,break,,
2021-02-19,call,1.2658227848101264,2021-02-19 10:10:00,1.2655,-0.0010746740418806633,reject,-0.0013749506124062227,reject,-0.0032082180956145567,reject,,
2021-02-26,call,1.2658227848101264,2021-02-26 11:24:00,1.26557,0.0014617919198463003,break,-0.0005768151899935292,reject,0.0012563508932734724,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 12:10:00,1.26564,-0.0008059163743244779,reject,0.0003713536234632997,break,0.0014064030846052678,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 12:21:00,1.26584,-0.0009716867850597666,reject,0.0001737976363520577,break,0.00265436390065088,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 12:56:00,1.26567,-0.00016592002654725047,reject,-0.001667101219117173,reject,0.0035317262793619353,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 13:00:00,1.26564,-0.00047406845548514376,reject,-0.001817262412692533,reject,0.0035713156979866323,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 13:05:00,1.26534,0.00030821755417531627,reject,-0.001659632984020054,reject,0.004062149303744489,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 13:20:00,1.26573,-0.0005925434334337343,reject,-0.0013588996073411463,reject,0.003642166970838856,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 15:00:00,1.26644,0.0,break,0.00015792299674677324,break,0.0036638135245254944,break,,
2021-02-26,call,1.2658227848101264,2021-02-26 15:57:00,1.26546,0.0025445292620864812,break,0.0035244100959335167,break,0.003366364800151622,break,,
2021-03-01,call,1.2658227848101264,2021-03-01 15:18:00,1.26584,0.000805789041269156,break,-0.00026859634708964464,reject,4.739935536868245e-05,break,,
2021-03-01,call,1.2658227848101264,2021-03-01 15:24:00,1.26584,0.00012639828098337524,break,-0.00015799785122916354,reject,-7.899892561458177e-05,reject,,
2021-03-01,call,1.2658227848101264,2021-03-01 15:59:00,1.26568,-0.00018962138929268235,reject,-0.00031603564882110025,reject,-0.000347639213703288,reject,,
2021-03-01,call,1.2658227848101264,2021-03-01 16:16:00,1.26572,0.000584647473374833,break,0.00038713143507251857,break,-0.00028442309515530617,reject,,
2021-03-01,call,1.2658227848101264,2021-03-01 16:24:00,1.26564,0.00036345248253844,break,0.0005214753010334139,break,-0.0002370342277426829,reject,,
2021-03-01,call,1.2658227848101264,2021-03-01 17:14:00,1.2657,0.00037923678596829546,break,0.0010745042269100225,break,-0.00045824444971165335,reject,,
2021-03-01,call,1.2658227848101264,2021-03-01 20:28:00,1.26574,-5.530361685657237e-05,reject,-0.0006004392687282145,reject,,,,
2021-03-01,call,1.2658227848101264,2021-03-01 20:55:00,1.26564,-0.0003950570462376568,reject,-0.0009323346291205681,reject,,,,
2021-03-02,call,1.2658227848101264,2021-03-02 01:26:00,1.26552,0.000663758771098033,break,0.0013275175421962881,break,0.002465389721221234,break,,
2021-03-02,call,1.2658227848101264,2021-03-02 10:30:00,1.26576,-0.0001580078371886673,reject,-0.000553027430160502,reject,-0.0017538869927947731,reject,,
2021-03-02,call,1.2658227848101264,2021-03-02 12:17:00,1.26548,0.0005531497929640583,break,0.00014223851819084032,reject,-0.002623510446628896,reject,,
2021-03-02,call,1.2658227848101264,2021-03-02 12:58:00,1.26545,0.00048204196135759325,break,-1.5804654470708e-05,reject,-0.003374293729503375,reject,,
2021-03-02,call,1.2658227848101264,2021-03-02 14:09:00,1.26544,-0.0011221393349348796,reject,-0.0009798963206473221,reject,-0.0034296371222656274,reject,,
2021-03-03,call,1.2658227848101264,2021-03-03 13:45:00,1.2655,-0.0007427894113000155,reject,-0.00028447254049790427,reject,-0.0025128407743973957,reject,,
2021-03-03,call,1.2658227848101264,2021-03-03 14:20:00,1.2655,-0.0011220861319636288,reject,-0.0008850256815488011,reject,-0.003065981825365549,reject,,
2021-03-03,call,1.2658227848101264,2021-03-03 21:52:00,1.26564,3.1604563698772736e-05,reject,0.0013668973799816353,break,,,,
2021-03-04,call,1.2658227848101264,2021-03-04 02:16:00,1.26572,0.0003634295104764096,break,0.00017381411370620548,break,-0.0008611699269981399,reject,,
2021-03-04,call,1.2658227848101264,2021-03-04 09:15:00,1.26546,0.00028448153240701046,reject,0.0006400834479161066,break,-0.0010826102761052336,reject,,
2021-03-04,call,1.2658227848101264,2021-03-04 09:19:00,1.26563,7.901203353277708e-05,reject,0.0007111083017943276,break,-0.0013827105868224887,reject,,
