side,horizon_min,n_events,pct_break,pct_reject,mean_fwd_ret_break_pct,mean_fwd_ret_reject_pct,binom_p_vs_50pct
call,15,436,36.92660550458716,63.07339449541284,0.058707367133623574,-0.03613561943960939,5.277097400059624e-08
call,60,435,42.298850574712645,57.701149425287355,0.09813278897544034,-0.07850723026316019,0.0015245600863170864
call,240,407,42.01474201474201,57.98525798525799,0.185437870859824,-0.1553952649054726,0.0014814029270727302
put,15,92,39.130434782608695,60.869565217391305,-0.059399533760074515,0.023798047344603113,0.04701156164485404
put,60,90,41.11111111111111,58.88888888888889,-0.08617886881211816,0.04547153454889599,0.11334435404342058
put,240,75,54.666666666666664,45.333333333333336,-0.12674199993707314,0.09361090996837926,0.48868297090314317
