side,horizon_min,n_events,pct_break,pct_reject,mean_fwd_ret_break_pct,mean_fwd_ret_reject_pct,binom_p_vs_50pct
call,15,412,31.55339805825243,68.44660194174757,0.06213089117256111,-0.03771853819528446,5.261604052549507e-14
call,60,407,39.31203931203931,60.68796068796069,0.10600462781768037,-0.0756483729177352,1.884978161932938e-05
call,240,389,40.616966580976865,59.383033419023135,0.14601438772476621,-0.17665845845465908,0.0002519146420040235
put,15,425,37.411764705882355,62.588235294117645,-0.06512287397151582,0.03727821140098213,2.3661689940231628e-07
put,60,421,41.80522565320665,58.19477434679335,-0.11238841094145038,0.07197941975636679,0.0008978290527653703
put,240,392,52.04081632653062,47.95918367346938,-0.1711103118470936,0.16317662179609066,0.44872329555411555
