pair,date,band,depth,gex,base,atr,rng,absret,fwd_date,rng_atr,ret_atr,cvol,rng_cvol,ret_cvol
AUD/USD,2026-08-18,long,0.011487682647024397,6230720464.138439,0.70838,0.0038889999999999814,0.006199999999999983,0.0040599999999999525,2026-08-19,1.59424016456673,1.0439701722807848,7.0764,1.9634203818333784,1.2857236693941039
AUD/USD,2026-08-19,long,0.0064038720366611,12136557301.925741,0.71244,0.004069999999999979,0.0030000000000000027,0.0009000000000000119,2026-08-20,0.7371007371007415,0.2211302211302252,7.506,0.8905630459636311,0.26716891378909263
AUD/USD,2026-08-20,long,0.004727346203418755,11047548913.388697,0.71154,0.0040499999999999816,0.006480000000000041,0.00552000000000008,2026-08-21,1.6000000000000174,1.362962962962989,7.3624,1.9636159349907982,1.6727098705477308
EUR/USD,2026-07-28,short,-0.002982563536248055,-63845857145.48735,1.13854,0.00445350000000001,0.009700000000000042,0.008599999999999941,2026-07-29,2.1780621982710273,1.9310654541371777,6.3403,2.1331132034202414,1.8912137679808114
EUR/USD,2026-07-29,short,-0.0009541696736853776,-64246352415.13149,1.14714,0.004751000000000005,0.010259999999999936,0.005719999999999947,2026-07-30,2.1595453588718008,1.2039570616712147,5.3974,2.630550253383689,1.4665445857070816
EUR/USD,2026-07-30,short,-0.0003499830384820101,-57901314457.02393,1.15286,0.005035499999999993,0.00924999999999998,0.00019999999999997797,2026-07-31,1.8369576010326667,0.0397180021844858,5.7166,2.2280638233431898,0.048174352937144845
EUR/USD,2026-07-31,long,0.0070029838732217735,26734997382.012615,1.15306,0.00529599999999999,0.0013600000000000279,0.0017899999999999583,2026-08-02,0.25679758308157674,0.337990936555884,5.6455,0.3316537104504726,0.43651481007817644
EUR/USD,2026-08-01,long,0.0070029838732217735,26734997382.012615,1.15306,0.00529599999999999,0.0013600000000000279,0.0017899999999999583,2026-08-02,0.25679758308157674,0.337990936555884,,,
EUR/USD,2026-08-02,long,0.006742175769943354,41334293624.66861,1.15485,0.005277499999999979,0.005560000000000009,0.0039599999999999635,2026-08-03,1.053529133112275,0.7503552818569359,,,
EUR/USD,2026-08-03,long,0.006745304785878081,23921534161.922165,1.15089,0.005309499999999978,0.003190000000000026,0.0023999999999999577,2026-08-04,0.6008098691025594,0.45201996421508006,5.4489,0.8075107252054956,0.6075315800918932
EUR/USD,2026-08-04,long,0.004612140136816018,-34407776858.87875,1.15329,0.005335999999999985,0.0032600000000000406,0.0021900000000001363,2026-08-05,0.6109445277361413,0.41041979010497426,5.2672,0.8519214141146072,0.5723030358622953
EUR/USD,2026-08-05,long,0.006600978054524127,-8698392847.894045,1.15548,0.005157499999999993,0.0044999999999999485,0.003310000000000146,2026-08-06,0.8725157537566562,0.6417838099854873,5.3597,1.1534794718981505,0.8484482337740201
EUR/USD,2026-08-06,long,0.008773279202569683,28291733444.283653,1.15217,0.004959499999999994,0.006310000000000038,0.003630000000000022,2026-08-07,1.2723056759754099,0.731928621836884,5.4503,1.5951174237807118,0.9176349046472242
EUR/USD,2026-08-07,long,0.00595775444357991,34440891119.605446,1.1558,0.004893000000000003,0.0011699999999998933,0.00022999999999995246,2026-08-09,0.23911710606987382,0.04700592683424327,5.2184,0.3079399794758964,0.060535209640553846
EUR/USD,2026-08-08,long,0.00595775444357991,34440891119.605446,1.1558,0.004893000000000003,0.0011699999999998933,0.00022999999999995246,2026-08-09,0.23911710606987382,0.04700592683424327,,,
EUR/USD,2026-08-09,long,0.00595775444357991,34440891119.605446,1.15557,0.004724499999999998,0.0025800000000000267,0.0011900000000000244,2026-08-10,0.5460895332839513,0.2518785056619801,,,
EUR/USD,2026-08-10,long,0.00895255804474925,56852921264.09376,1.15438,0.004714499999999999,0.0018399999999998418,4.0000000000040004e-05,2026-08-11,0.3902852900625394,0.008484462827455724,5.1133,0.4948436775234826,0.010757471250522174
EUR/USD,2026-08-11,long,0.007719362852857689,32935283042.97911,1.15434,0.004739499999999985,0.004349999999999854,0.0016699999999998383,2026-08-12,0.9178183352674054,0.3523578436543609,5.164,1.1584293405048325,0.44473034451562016
EUR/USD,2026-08-12,long,0.007719362852857689,32935283042.97911,1.15267,0.004721499999999978,0.0033799999999999386,0.0004899999999998794,2026-08-13,0.7158741925235527,0.10378057820605352,4.9969,0.9315610512145354,0.13504879144823026
EUR/USD,2026-08-13,long,0.007719362852857689,32935283042.97911,1.15316,0.004733999999999972,0.00537999999999994,0.0038800000000001056,2026-08-14,1.1364596535699139,0.8196028728348392,4.8873,1.5153884687173786,1.092882390078746
EUR/USD,2026-08-14,long,0.007719362852857689,32935283042.97911,1.15704,0.004885499999999976,0.0011200000000000099,0.0004199999999998649,2026-08-16,0.2292498208985806,0.08596868283693931,5.0971,0.30147184982230923,0.1130519436833286
EUR/USD,2026-08-15,long,0.007719362852857689,32935283042.97911,1.15704,0.004885499999999976,0.0011200000000000099,0.0004199999999998649,2026-08-16,0.2292498208985806,0.08596868283693931,,,
EUR/USD,2026-08-16,long,0.007719362852857689,32935283042.97911,1.15746,0.004581499999999972,0.004309999999999814,0.00041000000000002146,2026-08-17,0.9407399323365362,0.08949034159118716,,,
EUR/USD,2026-08-17,long,0.007719362852857689,32935283042.97911,1.15787,0.004615999999999965,0.0021800000000000708,0.00022999999999995246,2026-08-18,0.4722703639514921,0.04982668977468679,5.345,0.5591769395265582,0.05899573215187047
EUR/USD,2026-08-18,long,0.007719362852857689,32935283042.97911,1.15764,0.004576499999999961,0.01106000000000007,0.009879999999999889,2026-08-19,2.416693980115845,2.1588550202119468,5.2845,2.869974054251766,2.563774290778205
EUR/USD,2026-08-19,long,0.009315679216110507,122489487176.74602,1.16752,0.004872499999999969,0.004109999999999836,0.0008200000000000429,2026-08-20,0.8435094920471754,0.16829143150334494,5.7606,0.9700855672505929,0.1935450523468515
EUR/USD,2026-08-20,long,0.004924631477367515,123711240769.05156,1.16834,0.004817499999999963,0.0042800000000000615,0.0006800000000000139,2026-08-21,0.8884276076803517,0.14115204981837448,5.724,1.015956629479448,0.16141367010421234
GBP/USD,2026-07-28,short,-0.0031659519666888103,-4884399616.866384,1.32849,0.006737500000000007,0.010850000000000026,0.008450000000000069,2026-07-29,1.6103896103896125,1.2541743970315486,6.7739,1.913960355449739,1.4905958528617869
GBP/USD,2026-07-29,short,-0.0034637337087848994,-5505614845.919004,1.33694,0.006936500000000012,0.01438000000000006,0.0097799999999999,2026-07-30,2.073091616809635,1.4099329633100097,6.0404,2.8267118554664967,1.9224785776399125
GBP/USD,2026-07-30,long,0.0003803267692042426,-3966923275.871514,1.34672,0.007391000000000014,0.009509999999999907,0.0016599999999999948,2026-07-31,1.2867000405898916,0.224597483425787,5.9992,1.8685732912746853,0.3261652643024183
GBP/USD,2026-07-31,long,0.00191654202854579,12533912050.64561,1.34838,0.007425500000000007,0.002389999999999892,0.0012199999999999989,2026-08-02,0.32186384755233854,0.16429870042421355,5.9666,0.47158387354508996,0.2407248224790942
