pair,date,band,depth,gex,base,atr,rng,absret,fwd_date,rng_atr,ret_atr,cvol,rng_cvol,ret_cvol
NAS100_USD,2026-07-29,short,-0.00037395144055495875,-1590327.164792477,27335.6,585.4500000000004,1388.5,1122.6000000000022,2026-08-02,2.371679904347082,1.917499359467079,,,
NAS100_USD,2026-07-30,short,-7.315034773846556e-05,-1843693.7272576052,28281.2,603.3250000000004,892.9000000000015,560.0,2026-08-03,1.479965192889406,0.9281896158786718,,,
NAS100_USD,2026-07-31,long,0.0021954874646832627,-193864.53091594612,28191.8,603.2400000000005,1648.699999999997,1529.4000000000015,2026-08-04,2.733074729792447,2.5353093296200524,,,
NAS100_USD,2026-08-01,long,0.0021954874646832627,-193864.53091594612,28191.8,603.2400000000005,1648.699999999997,1529.4000000000015,2026-08-04,2.733074729792447,2.5353093296200524,,,
NAS100_USD,2026-08-02,long,3.2786154702440956e-05,324943.12686980027,28458.2,590.2550000000005,1764.5999999999985,1058.5999999999985,2026-08-05,2.989555361665716,1.793462147715814,,,
NAS100_USD,2026-08-03,long,0.0021954874646832627,-193864.53091594612,28841.2,603.0600000000004,1239.7000000000007,624.5999999999985,2026-08-06,2.0556826849733025,1.0357178390209898,,,
NAS100_USD,2026-08-04,long,0.0044801134099937715,637549.3519290965,29721.2,648.8450000000003,830.7999999999993,9.399999999997817,2026-08-07,1.2804290701168983,0.014487281245902817,,,
NAS100_USD,2026-08-05,short,-0.012097132784776895,1291676.3541600583,29516.8,643.5300000000003,644.7999999999993,225.5,2026-08-09,1.001973489969386,0.35041101424952975,,,
NAS100_USD,2026-08-06,short,-4.52361527650367e-05,796203.7262465514,29465.8,634.8950000000002,525.8999999999978,172.0,2026-08-10,0.8283259436599716,0.27091093802912286,,,
NAS100_USD,2026-08-07,long,5.3110207197705395e-05,576389.2189170789,29730.6,622.445,435.0,167.59999999999854,2026-08-11,0.6988569271180586,0.2692607378965186,,,
NAS100_USD,2026-08-08,long,5.3110207197705395e-05,576389.2189170789,29730.6,622.445,435.0,167.59999999999854,2026-08-11,0.6988569271180586,0.2692607378965186,,,
NAS100_USD,2026-08-09,long,5.3110207197705395e-05,576389.2189170789,29742.3,590.6400000000001,467.2000000000007,29.799999999999272,2026-08-12,0.7910063659758917,0.05045374509007055,,,
NAS100_USD,2026-08-10,short,-0.00019591759814192053,1054731.8684422565,29637.8,567.015,743.2000000000007,481.2000000000007,2026-08-13,1.3107237021948286,0.8486547974921311,,,
NAS100_USD,2026-08-11,short,-0.004319889965165515,909111.371494236,29563.0,577.2850000000001,659.2000000000007,503.2000000000007,2026-08-14,1.1418969832924823,0.8716665078773927,,,
NAS100_USD,2026-08-12,short,-0.004319889965165515,909111.371494236,29712.5,571.5,490.40000000000146,411.5,2026-08-16,0.8580927384077016,0.7200349956255468,,,
NAS100_USD,2026-08-13,short,-0.004319889965165515,909111.371494236,30119.0,562.82,310.09999999999854,113.40000000000146,2026-08-17,0.5509754450801295,0.20148537720763557,,,
NAS100_USD,2026-08-14,short,-0.004319889965165515,909111.371494236,30066.2,556.26,817.2000000000007,615.0,2026-08-18,1.4690971847697134,1.105598101607162,,,
NAS100_USD,2026-08-15,short,-0.004319889965165515,909111.371494236,30066.2,556.26,817.2000000000007,615.0,2026-08-18,1.4690971847697134,1.105598101607162,,,
NAS100_USD,2026-08-16,short,-0.004319889965165515,909111.371494236,30124.0,516.95,950.4000000000015,543.4000000000015,2026-08-19,1.8384756746300444,1.0511654898926421,,,
NAS100_USD,2026-08-17,short,-0.004319889965165515,909111.371494236,30005.6,504.68999999999994,910.7999999999993,752.5999999999985,2026-08-20,1.8046721749985126,1.4912124274306973,,,
NAS100_USD,2026-08-18,short,-0.004319889965165515,909111.371494236,29451.2,517.7199999999999,552.0,141.90000000000146,2026-08-21,1.0662133972031216,0.2740863787375444,,,
SPX500_USD,2026-07-28,short,-5.6748959655833985e-05,-2735754.8309264453,7426.4,73.53000000000002,218.59999999999945,57.20000000000073,2026-07-31,2.9729362165102597,0.7779137766897962,,,
SPX500_USD,2026-07-29,long,0.00011592877766924903,-1568948.2641476619,7345.2,78.95499999999997,207.39999999999964,177.40000000000055,2026-08-02,2.626812741434991,2.24684947121779,,,
SPX500_USD,2026-07-30,short,-0.010084889658368467,-21371845.78394748,7461.6,82.90499999999997,211.80000000000018,152.19999999999982,2026-08-03,2.5547313189795577,1.8358361980580167,,,
SPX500_USD,2026-07-31,long,0.00606698738440315,15785999.48192914,7483.6,83.87499999999996,244.90000000000055,275.7999999999993,2026-08-04,2.919821162444121,3.288226527570783,,,
SPX500_USD,2026-08-01,long,0.00606698738440315,15785999.48192914,7483.6,83.87499999999996,244.90000000000055,275.7999999999993,2026-08-04,2.919821162444121,3.288226527570783,,,
SPX500_USD,2026-08-02,long,0.0007916475742528339,-1159239.2392977418,7522.6,82.44499999999994,279.10000000000036,220.39999999999964,2026-08-05,3.385287161137735,2.6732973497483146,,,
SPX500_USD,2026-08-03,long,0.00606698738440315,15785999.48192914,7613.8,83.45499999999997,190.60000000000036,103.80000000000018,2026-08-06,2.283865556287825,1.2437840752501375,,,
SPX500_USD,2026-08-04,long,0.004200591456958902,24903407.78242768,7759.4,89.585,95.69999999999982,2.399999999999636,2026-08-07,1.0682591951777622,0.026790199252102877,,,
SPX500_USD,2026-08-05,long,0.02226669603421283,34214762.74490712,7743.0,89.98499999999999,63.599999999999454,4.800000000000182,2026-08-09,0.7067844640773403,0.05334222370395269,,,
SPX500_USD,2026-08-06,long,0.019684279220205093,30201582.19396521,7717.6,88.09499999999998,70.69999999999982,37.399999999999636,2026-08-10,0.8025427095748888,0.4245416879505039,,,
