instrument,date,regime,hl_75_pct,oc_med_pct,side,filled,outcome,pnl_pct,open,high,low,close
EURUSD,2020-06-28 00:00:00+00:00,RANGE,0.8001,0.2793,,False,no_fill,0.0,1.12187,1.12291,1.12176,1.1222
EURUSD,2020-06-29 00:00:00+00:00,RANGE,0.7758,0.2708,,False,no_fill,0.0,1.12222,1.12878,1.12195,1.12467
EURUSD,2020-06-30 00:00:00+00:00,RANGE,0.7587,0.2648,,False,no_fill,0.0,1.12469,1.1262,1.11911,1.12338
EURUSD,2020-07-01 00:00:00+00:00,RANGE,0.7373,0.2574,,False,no_fill,0.0,1.12337,1.12751,1.11848,1.12515
EURUSD,2020-07-02 00:00:00+00:00,RANGE,0.7184,0.2508,,False,no_fill,0.0,1.12514,1.13026,1.12234,1.12374
EURUSD,2020-07-03 00:00:00+00:00,RANGE,0.6987,0.2439,,False,no_fill,0.0,1.12373,1.12518,1.12194,1.12479
EURUSD,2020-07-05 00:00:00+00:00,RANGE,0.6788,0.2369,,False,no_fill,0.0,1.12473,1.12496,1.12432,1.12468
EURUSD,2020-07-06 00:00:00+00:00,RANGE,0.6581,0.2297,SELL,True,win,0.65809,1.1247,1.13455,1.12468,1.13126
EURUSD,2020-07-07 00:00:00+00:00,RANGE,0.6896,0.2407,,False,no_fill,0.0,1.13125,1.13325,1.1259,1.12747
EURUSD,2020-07-08 00:00:00+00:00,RANGE,0.6854,0.2392,,False,no_fill,0.0,1.12748,1.13516,1.12624,1.13374
EURUSD,2020-07-09 00:00:00+00:00,BULL,0.7096,0.2477,,False,no_fill,0.0,1.13375,1.13707,1.12802,1.12884
EURUSD,2020-07-10 00:00:00+00:00,BULL,0.7149,0.2495,,False,no_fill,0.0,1.12886,1.13248,1.12548,1.13002
EURUSD,2020-07-12 00:00:00+00:00,BULL,0.6947,0.2425,,False,no_fill,0.0,1.13092,1.13174,1.13044,1.13086
EURUSD,2020-07-13 00:00:00+00:00,BULL,0.6743,0.2354,,False,no_fill,0.0,1.13088,1.1375,1.13009,1.13449
EURUSD,2020-07-14 00:00:00+00:00,BULL,0.6694,0.2337,,False,no_fill,0.0,1.13448,1.14124,1.13254,1.14104
EURUSD,2020-07-15 00:00:00+00:00,BULL,0.6985,0.2438,,False,no_fill,0.0,1.14106,1.1452,1.1391,1.14174
EURUSD,2020-07-16 00:00:00+00:00,BULL,0.6778,0.2366,,False,no_fill,0.0,1.14171,1.14418,1.13705,1.1388
EURUSD,2020-07-17 00:00:00+00:00,BULL,0.6673,0.2329,,False,no_fill,0.0,1.13878,1.14438,1.13778,1.14282
EURUSD,2020-07-19 00:00:00+00:00,BULL,0.666,0.2325,,False,no_fill,0.0,1.14138,1.14457,1.14103,1.14422
EURUSD,2020-07-20 00:00:00+00:00,BULL,0.648,0.2262,,False,no_fill,0.0,1.14424,1.14679,1.14024,1.1456
EURUSD,2020-07-21 00:00:00+00:00,BULL,0.6306,0.2201,SELL,True,win,0.41049,1.14562,1.15422,1.1423,1.1535
EURUSD,2020-07-22 00:00:00+00:00,BULL,0.6848,0.239,,False,no_fill,0.0,1.15352,1.16016,1.15069,1.15647
EURUSD,2020-07-23 00:00:00+00:00,BULL,0.6739,0.2352,,False,no_fill,0.0,1.15648,1.16268,1.15404,1.15952
EURUSD,2020-07-24 00:00:00+00:00,BULL,0.6639,0.2318,,False,no_fill,0.0,1.15954,1.16581,1.15812,1.16558
EURUSD,2020-07-26 00:00:00+00:00,BULL,0.6849,0.2391,,False,no_fill,0.0,1.1647,1.16557,1.16422,1.16498
EURUSD,2020-07-27 00:00:00+00:00,BULL,0.6644,0.2319,SELL,True,loss,-0.33221,1.165,1.17814,1.16498,1.17685
EURUSD,2020-07-28 00:00:00+00:00,BULL,0.7886,0.2753,,False,no_fill,0.0,1.17684,1.17736,1.16987,1.17188
EURUSD,2020-07-29 00:00:00+00:00,BULL,0.7878,0.275,,False,no_fill,0.0,1.17186,1.18067,1.1714,1.17808
EURUSD,2020-07-30 00:00:00+00:00,BULL,0.7996,0.2791,SELL,True,win,0.52052,1.1781,1.18768,1.1731,1.18722
EURUSD,2020-07-31 00:00:00+00:00,BULL,0.8493,0.2965,,False,no_fill,0.0,1.18721,1.19088,1.17612,1.1779
EURUSD,2020-08-02 00:00:00+00:00,BULL,0.8962,0.3128,,False,no_fill,0.0,1.1779,1.17969,1.1771,1.17814
EURUSD,2020-08-03 00:00:00+00:00,BULL,0.8689,0.3033,,False,no_fill,0.0,1.17812,1.17891,1.1696,1.17602
EURUSD,2020-08-04 00:00:00+00:00,BULL,0.8463,0.2954,,False,no_fill,0.0,1.17601,1.18152,1.17214,1.1814
EURUSD,2020-08-05 00:00:00+00:00,BULL,0.8457,0.2952,,False,no_fill,0.0,1.18141,1.1905,1.17994,1.18721
EURUSD,2020-08-06 00:00:00+00:00,BULL,0.849,0.2963,,False,no_fill,0.0,1.1872,1.1917,1.1818,1.18756
EURUSD,2020-08-07 00:00:00+00:00,BULL,0.8232,0.2874,,False,no_fill,0.0,1.18754,1.18819,1.17552,1.1786
EURUSD,2020-08-09 00:00:00+00:00,BULL,0.8675,0.3028,,False,no_fill,0.0,1.17934,1.17934,1.17737,1.17812
EURUSD,2020-08-10 00:00:00+00:00,BULL,0.8412,0.2936,,False,no_fill,0.0,1.17814,1.18008,1.1736,1.17362
EURUSD,2020-08-11 00:00:00+00:00,BULL,0.8335,0.2909,,False,no_fill,0.0,1.17364,1.1808,1.17222,1.1735
EURUSD,2020-08-12 00:00:00+00:00,BULL,0.8081,0.2821,,False,no_fill,0.0,1.17352,1.18172,1.17112,1.17942
EURUSD,2020-08-13 00:00:00+00:00,BULL,0.8154,0.2846,,False,no_fill,0.0,1.1794,1.18642,1.17937,1.18158
EURUSD,2020-08-14 00:00:00+00:00,BULL,0.7948,0.2774,,False,no_fill,0.0,1.18156,1.18504,1.17817,1.18426
EURUSD,2020-08-16 00:00:00+00:00,BULL,0.7773,0.2713,,False,no_fill,0.0,1.18425,1.1853,1.18306,1.1852
EURUSD,2020-08-17 00:00:00+00:00,BULL,0.7544,0.2633,,False,no_fill,0.0,1.18518,1.18811,1.18288,1.18747
EURUSD,2020-08-18 00:00:00+00:00,BULL,0.7365,0.2571,SELL,True,win,0.47938,1.18748,1.19658,1.18742,1.19466
EURUSD,2020-08-19 00:00:00+00:00,BULL,0.7637,0.2666,,False,no_fill,0.0,1.19464,1.19529,1.18304,1.18439
EURUSD,2020-08-20 00:00:00+00:00,BULL,0.8356,0.2917,,False,no_fill,0.0,1.1844,1.18712,1.18022,1.18696
EURUSD,2020-08-21 00:00:00+00:00,BULL,0.816,0.2848,,False,no_fill,0.0,1.18697,1.1883,1.17542,1.17963
EURUSD,2020-08-23 00:00:00+00:00,BULL,0.8385,0.2927,,False,no_fill,0.0,1.17945,1.18067,1.17926,1.17984
EURUSD,2020-08-24 00:00:00+00:00,BULL,0.813,0.2838,,False,no_fill,0.0,1.17982,1.18496,1.17842,1.17937
EURUSD,2020-08-25 00:00:00+00:00,RANGE,0.7885,0.2752,,False,no_fill,0.0,1.17936,1.18436,1.17844,1.18343
EURUSD,2020-08-26 00:00:00+00:00,RANGE,0.7798,0.2722,,False,no_fill,0.0,1.18341,1.18405,1.17723,1.18402
EURUSD,2020-08-27 00:00:00+00:00,RANGE,0.7564,0.264,,False,no_fill,0.0,1.18404,1.19021,1.17625,1.18208
EURUSD,2020-08-28 00:00:00+00:00,RANGE,0.7371,0.2573,SELL,True,win,0.73705,1.18207,1.19198,1.18111,1.19046
EURUSD,2020-08-30 00:00:00+00:00,RANGE,0.7817,0.2729,,False,no_fill,0.0,1.19075,1.19203,1.19001,1.19172
EURUSD,2020-08-31 00:00:00+00:00,BULL,0.7594,0.2651,,False,no_fill,0.0,1.1917,1.1966,1.18841,1.19368
EURUSD,2020-09-01 00:00:00+00:00,BULL,0.74,0.2583,,False,no_fill,0.0,1.1937,1.20114,1.19014,1.19228
EURUSD,2020-09-02 00:00:00+00:00,BULL,0.7193,0.2511,,False,no_fill,0.0,1.19226,1.1924,1.18222,1.18458
EURUSD,2020-09-03 00:00:00+00:00,BULL,0.7556,0.2638,,False,no_fill,0.0,1.18459,1.18646,1.1789,1.18415
EURUSD,2020-09-04 00:00:00+00:00,BULL,0.7328,0.2558,,False,no_fill,0.0,1.18416,1.18654,1.17808,1.18383
EURUSD,2020-09-06 00:00:00+00:00,RANGE,0.7105,0.248,,False,no_fill,0.0,1.18475,1.18493,1.18336,1.18344
EURUSD,2020-09-07 00:00:00+00:00,RANGE,0.6891,0.2405,,False,no_fill,0.0,1.18346,1.18487,1.18118,1.18188
EURUSD,2020-09-08 00:00:00+00:00,RANGE,0.6707,0.2341,,False,no_fill,0.0,1.18187,1.18274,1.1757,1.1767
EURUSD,2020-09-09 00:00:00+00:00,RANGE,0.6795,0.2372,,False,no_fill,0.0,1.17668,1.1834,1.17528,1.18038
EURUSD,2020-09-10 00:00:00+00:00,RANGE,0.6735,0.2351,SELL,True,win,0.6735,1.18036,1.19172,1.18006,1.18235
EURUSD,2020-09-11 00:00:00+00:00,RANGE,0.6573,0.2294,,False,no_fill,0.0,1.18236,1.18742,1.18236,1.18468
EURUSD,2020-09-13 00:00:00+00:00,RANGE,0.6433,0.2246,,False,no_fill,0.0,1.18399,1.18478,1.18362,1.18408
EURUSD,2020-09-14 00:00:00+00:00,RANGE,0.6241,0.2179,,False,no_fill,0.0,1.18406,1.1888,1.1832,1.18673
EURUSD,2020-09-15 00:00:00+00:00,RANGE,0.6134,0.2141,,False,no_fill,0.0,1.18672,1.19006,1.18395,1.1842
EURUSD,2020-09-16 00:00:00+00:00,RANGE,0.6024,0.2103,,False,no_fill,0.0,1.18422,1.18825,1.17878,1.18046
EURUSD,2020-09-17 00:00:00+00:00,RANGE,0.601,0.2098,,False,no_fill,0.0,1.18044,1.18562,1.17372,1.1847
EURUSD,2020-09-18 00:00:00+00:00,RANGE,0.6045,0.211,,False,no_fill,0.0,1.18472,1.18704,1.18262,1.184
EURUSD,2020-09-20 00:00:00+00:00,RANGE,0.5867,0.2048,,False,no_fill,0.0,1.18423,1.18502,1.18402,1.18457
EURUSD,2020-09-21 00:00:00+00:00,RANGE,0.5692,0.1987,BUY,True,loss,-0.28461,1.18455,1.18719,1.17316,1.1763
EURUSD,2020-09-22 00:00:00+00:00,RANGE,0.6351,0.2217,,False,no_fill,0.0,1.17628,1.17717,1.16916,1.17062
EURUSD,2020-09-23 00:00:00+00:00,RANGE,0.653,0.2279,,False,no_fill,0.0,1.17061,1.17191,1.16514,1.1657
EURUSD,2020-09-24 00:00:00+00:00,BEAR,0.6607,0.2306,,False,no_fill,0.0,1.16571,1.1687,1.16265,1.16738
EURUSD,2020-09-25 00:00:00+00:00,BEAR,0.6438,0.2247,,False,no_fill,0.0,1.16736,1.16852,1.16124,1.16316
EURUSD,2020-09-27 00:00:00+00:00,BEAR,0.645,0.2251,,False,no_fill,0.0,1.1626,1.16381,1.16252,1.16344
EURUSD,2020-09-28 00:00:00+00:00,BEAR,0.6254,0.2183,,False,no_fill,0.0,1.16345,1.16802,1.16154,1.16771
EURUSD,2020-09-29 00:00:00+00:00,BEAR,0.6283,0.2193,,False,no_fill,0.0,1.1677,1.17456,1.16652,1.17419
EURUSD,2020-09-30 00:00:00+00:00,BEAR,0.6578,0.2296,,False,no_fill,0.0,1.17418,1.17552,1.16845,1.17234
EURUSD,2020-10-01 00:00:00+00:00,BEAR,0.6417,0.224,,False,no_fill,0.0,1.17236,1.17698,1.17172,1.1744
EURUSD,2020-10-02 00:00:00+00:00,BEAR,0.6271,0.2189,,False,no_fill,0.0,1.17438,1.17446,1.16959,1.17167
EURUSD,2020-10-04 00:00:00+00:00,RANGE,0.6169,0.2153,,False,no_fill,0.0,1.1713,1.17202,1.17057,1.17197
EURUSD,2020-10-05 00:00:00+00:00,RANGE,0.5982,0.2088,SELL,True,win,0.5982,1.17199,1.17976,1.17178,1.17892
EURUSD,2020-10-06 00:00:00+00:00,RANGE,0.6378,0.2226,,False,no_fill,0.0,1.1789,1.18078,1.17304,1.17372
EURUSD,2020-10-07 00:00:00+00:00,RANGE,0.6494,0.2267,,False,no_fill,0.0,1.17374,1.17819,1.17252,1.17658
EURUSD,2020-10-08 00:00:00+00:00,RANGE,0.639,0.2231,,False,no_fill,0.0,1.17657,1.17818,1.17328,1.1767
EURUSD,2020-10-09 00:00:00+00:00,RANGE,0.6196,0.2163,,False,no_fill,0.0,1.17669,1.18314,1.17577,1.18283
EURUSD,2020-10-11 00:00:00+00:00,RANGE,0.6443,0.2249,,False,no_fill,0.0,1.18127,1.18232,1.18111,1.18158
EURUSD,2020-10-12 00:00:00+00:00,RANGE,0.6265,0.2187,,False,no_fill,0.0,1.18157,1.18269,1.17868,1.1813
EURUSD,2020-10-13 00:00:00+00:00,RANGE,0.6075,0.2121,BUY,True,win,0.60751,1.18132,1.18141,1.17306,1.17424
EURUSD,2020-10-14 00:00:00+00:00,RANGE,0.6475,0.226,,False,no_fill,0.0,1.17422,1.1771,1.172,1.17447
EURUSD,2020-10-15 00:00:00+00:00,RANGE,0.6278,0.2192,,False,no_fill,0.0,1.17448,1.1758,1.16886,1.17066
EURUSD,2020-10-16 00:00:00+00:00,RANGE,0.6259,0.2185,,False,no_fill,0.0,1.17066,1.17462,1.1694,1.17174
EURUSD,2020-10-18 00:00:00+00:00,RANGE,0.6083,0.2123,,False,no_fill,0.0,1.1721,1.1722,1.17114,1.17156
EURUSD,2020-10-19 00:00:00+00:00,RANGE,0.5898,0.2059,SELL,True,win,0.58979,1.17154,1.17938,1.17033,1.17684
EURUSD,2020-10-20 00:00:00+00:00,RANGE,0.6064,0.2117,SELL,True,win,0.60637,1.17685,1.18408,1.17599,1.18292
EURUSD,2020-10-21 00:00:00+00:00,RANGE,0.6317,0.2205,,False,no_fill,0.0,1.1829,1.18808,1.18281,1.18516
EURUSD,2020-10-22 00:00:00+00:00,RANGE,0.6183,0.2158,,False,no_fill,0.0,1.18515,1.1867,1.18114,1.18148
EURUSD,2020-10-23 00:00:00+00:00,RANGE,0.6155,0.2149,,False,no_fill,0.0,1.18147,1.1865,1.17868,1.18612
EURUSD,2020-10-25 00:00:00+00:00,BULL,0.6222,0.2172,,False,no_fill,0.0,1.18529,1.18605,1.18394,1.18481
EURUSD,2020-10-26 00:00:00+00:00,BULL,0.6052,0.2113,,False,no_fill,0.0,1.18479,1.18507,1.18033,1.18092
EURUSD,2020-10-27 00:00:00+00:00,BULL,0.6051,0.2112,,False,no_fill,0.0,1.18091,1.18388,1.17694,1.17817
EURUSD,2020-10-28 00:00:00+00:00,RANGE,0.5959,0.208,,False,no_fill,0.0,1.17818,1.1788,1.17178,1.17484
EURUSD,2020-10-29 00:00:00+00:00,RANGE,0.5915,0.2065,BUY,True,win,0.59153,1.17484,1.17589,1.16502,1.16784
EURUSD,2020-10-30 00:00:00+00:00,RANGE,0.6331,0.221,,False,no_fill,0.0,1.16783,1.17043,1.164,1.1648
EURUSD,2020-11-01 00:00:00+00:00,BEAR,0.6249,0.2181,,False,no_fill,0.0,1.16501,1.16506,1.16386,1.16416
EURUSD,2020-11-02 00:00:00+00:00,BEAR,0.6063,0.2116,,False,no_fill,0.0,1.16415,1.16558,1.16222,1.16406
EURUSD,2020-11-03 00:00:00+00:00,BEAR,0.5879,0.2052,,False,no_fill,0.0,1.16404,1.17641,1.16372,1.1762
EURUSD,2020-11-04 00:00:00+00:00,BEAR,0.7359,0.2569,BUY,True,loss,-0.36795,1.17622,1.17707,1.16027,1.17324
EURUSD,2020-11-05 00:00:00+00:00,BEAR,0.7224,0.2522,,False,no_fill,0.0,1.17322,1.18598,1.17109,1.1817
EURUSD,2020-11-06 00:00:00+00:00,RANGE,0.771,0.2691,,False,no_fill,0.0,1.18172,1.1891,1.17954,1.18737
EURUSD,2020-11-08 00:00:00+00:00,RANGE,0.7778,0.2715,,False,no_fill,0.0,1.18906,1.18952,1.18839,1.18926
EURUSD,2020-11-09 00:00:00+00:00,BULL,0.7575,0.2644,,False,no_fill,0.0,1.18928,1.19202,1.17955,1.18243
EURUSD,2020-11-10 00:00:00+00:00,BULL,0.7785,0.2718,,False,no_fill,0.0,1.18242,1.18434,1.17796,1.18185
EURUSD,2020-11-11 00:00:00+00:00,BULL,0.7551,0.2636,,False,no_fill,0.0,1.18184,1.1833,1.17456,1.17796
EURUSD,2020-11-12 00:00:00+00:00,BULL,0.7469,0.2607,,False,no_fill,0.0,1.17794,1.18232,1.17587,1.18041
EURUSD,2020-11-13 00:00:00+00:00,RANGE,0.7301,0.2549,,False,no_fill,0.0,1.18042,1.18375,1.1799,1.18348
EURUSD,2020-11-15 00:00:00+00:00,RANGE,0.7174,0.2504,,False,no_fill,0.0,1.18421,1.1849,1.18292,1.18448
EURUSD,2020-11-16 00:00:00+00:00,RANGE,0.6966,0.2432,,False,no_fill,0.0,1.18447,1.1869,1.18143,1.18594
EURUSD,2020-11-17 00:00:00+00:00,RANGE,0.6776,0.2365,,False,no_fill,0.0,1.18593,1.18938,1.18426,1.18637
EURUSD,2020-11-18 00:00:00+00:00,BULL,0.6572,0.2294,,False,no_fill,0.0,1.18636,1.18912,1.18449,1.18452
EURUSD,2020-11-19 00:00:00+00:00,BULL,0.641,0.2238,,False,no_fill,0.0,1.1845,1.18826,1.18163,1.18655
EURUSD,2020-11-20 00:00:00+00:00,BULL,0.6262,0.2186,,False,no_fill,0.0,1.18656,1.18908,1.18498,1.18564
EURUSD,2020-11-22 00:00:00+00:00,BULL,0.6081,0.2123,,False,no_fill,0.0,1.18558,1.1866,1.18538,1.18656
EURUSD,2020-11-23 00:00:00+00:00,RANGE,0.5906,0.2062,,False,no_fill,0.0,1.18658,1.19062,1.18002,1.18424
EURUSD,2020-11-24 00:00:00+00:00,RANGE,0.5793,0.2022,,False,no_fill,0.0,1.18426,1.1898,1.18384,1.18977
EURUSD,2020-11-25 00:00:00+00:00,RANGE,0.5993,0.2092,,False,no_fill,0.0,1.18976,1.19298,1.18819,1.19165
EURUSD,2020-11-26 00:00:00+00:00,BULL,0.5854,0.2043,,False,no_fill,0.0,1.19166,1.1941,1.18854,1.19108
EURUSD,2020-11-27 00:00:00+00:00,BULL,0.5679,0.1982,,False,no_fill,0.0,1.1911,1.19644,1.19094,1.19634
EURUSD,2020-11-29 00:00:00+00:00,BULL,0.585,0.2042,,False,no_fill,0.0,1.19618,1.1974,1.19618,1.1972
EURUSD,2020-11-30 00:00:00+00:00,BULL,0.5681,0.1983,,False,no_fill,0.0,1.19722,1.20033,1.19232,1.19375
EURUSD,2020-12-01 00:00:00+00:00,BULL,0.5658,0.1975,SELL,True,loss,-0.28292,1.19377,1.20766,1.19354,1.20708
EURUSD,2020-12-02 00:00:00+00:00,BULL,0.7411,0.2587,,False,no_fill,0.0,1.20709,1.21186,1.204,1.2114
EURUSD,2020-12-03 00:00:00+00:00,BULL,0.7362,0.257,,False,no_fill,0.0,1.21142,1.21746,1.2101,1.21452
EURUSD,2020-12-04 00:00:00+00:00,BULL,0.723,0.2524,,False,no_fill,0.0,1.21451,1.21775,1.21104,1.21218
EURUSD,2020-12-06 00:00:00+00:00,BULL,0.7063,0.2466,,False,no_fill,0.0,1.21323,1.21327,1.21198,1.21202
EURUSD,2020-12-07 00:00:00+00:00,BULL,0.6848,0.2391,,False,no_fill,0.0,1.21202,1.21664,1.20786,1.21095
EURUSD,2020-12-08 00:00:00+00:00,BULL,0.6652,0.2322,,False,no_fill,0.0,1.21094,1.21341,1.20954,1.21096
EURUSD,2020-12-09 00:00:00+00:00,BULL,0.6449,0.2251,,False,no_fill,0.0,1.21094,1.21474,1.20588,1.20786
EURUSD,2020-12-10 00:00:00+00:00,BULL,0.6357,0.2219,SELL,True,win,0.41382,1.20787,1.21591,1.20787,1.21435
EURUSD,2020-12-11 00:00:00+00:00,BULL,0.6616,0.2309,,False,no_fill,0.0,1.21436,1.2163,1.21054,1.21122
EURUSD,2020-12-13 00:00:00+00:00,BULL,0.6518,0.2275,,False,no_fill,0.0,1.21379,1.2144,1.2133,1.21332
EURUSD,2020-12-14 00:00:00+00:00,BULL,0.6367,0.2223,,False,no_fill,0.0,1.21333,1.21768,1.21157,1.21488
EURUSD,2020-12-15 00:00:00+00:00,BULL,0.62,0.2164,,False,no_fill,0.0,1.21486,1.2169,1.2121,1.21544
EURUSD,2020-12-16 00:00:00+00:00,BULL,0.6015,0.21,,False,no_fill,0.0,1.21542,1.22122,1.21252,1.21962
EURUSD,2020-12-17 00:00:00+00:00,BULL,0.6032,0.2105,SELL,True,win,0.39262,1.2196,1.22728,1.21901,1.22616
EURUSD,2020-12-18 00:00:00+00:00,BULL,0.6321,0.2206,,False,no_fill,0.0,1.22617,1.22688,1.22257,1.22563
EURUSD,2020-12-20 00:00:00+00:00,BULL,0.6132,0.214,,False,no_fill,0.0,1.22221,1.22351,1.22115,1.22119
EURUSD,2020-12-21 00:00:00+00:00,BULL,0.6164,0.2152,,False,no_fill,0.0,1.22118,1.22531,1.21294,1.22349
EURUSD,2020-12-22 00:00:00+00:00,BULL,0.6035,0.2107,,False,no_fill,0.0,1.2235,1.22571,1.21523,1.21872
EURUSD,2020-12-23 00:00:00+00:00,BULL,0.6108,0.2132,,False,no_fill,0.0,1.2187,1.22211,1.21541,1.21942
EURUSD,2020-12-24 00:00:00+00:00,BULL,0.5928,0.2069,,False,no_fill,0.0,1.21943,1.22158,1.21774,1.21849
EURUSD,2020-12-27 00:00:00+00:00,BULL,0.5757,0.201,,False,no_fill,0.0,1.21892,1.22073,1.21874,1.2204
EURUSD,2020-12-28 00:00:00+00:00,BULL,0.5626,0.1964,,False,no_fill,0.0,1.22042,1.22504,1.21812,1.22197
EURUSD,2020-12-29 00:00:00+00:00,BULL,0.5485,0.1915,,False,no_fill,0.0,1.22195,1.22752,1.22194,1.22523
EURUSD,2020-12-30 00:00:00+00:00,BULL,0.5451,0.1903,,False,no_fill,0.0,1.22521,1.23102,1.22515,1.22986
EURUSD,2020-12-31 00:00:00+00:00,BULL,0.5549,0.1937,,False,no_fill,0.0,1.22986,1.23094,1.22094,1.22156
EURUSD,2021-01-03 00:00:00+00:00,BULL,0.6179,0.2157,,False,no_fill,0.0,1.22396,1.22528,1.2231,1.225
EURUSD,2021-01-04 00:00:00+00:00,BULL,0.6122,0.2137,,False,no_fill,0.0,1.22498,1.23098,1.22388,1.22527
EURUSD,2021-01-05 00:00:00+00:00,BULL,0.5936,0.2072,,False,no_fill,0.0,1.22526,1.23057,1.22472,1.22988
EURUSD,2021-01-06 00:00:00+00:00,BULL,0.5997,0.2093,,False,no_fill,0.0,1.2299,1.23496,1.22656,1.23384
EURUSD,2021-01-07 00:00:00+00:00,BULL,0.5991,0.2091,,False,no_fill,0.0,1.23386,1.23444,1.22451,1.2269
EURUSD,2021-01-08 00:00:00+00:00,BULL,0.6336,0.2212,,False,no_fill,0.0,1.22692,1.22848,1.2193,1.2221
EURUSD,2021-01-10 00:00:00+00:00,BULL,0.6389,0.223,,False,no_fill,0.0,1.2219,1.22274,1.21825,1.21872
EURUSD,2021-01-11 00:00:00+00:00,BULL,0.6318,0.2205,,False,no_fill,0.0,1.2187,1.21999,1.21322,1.21608
EURUSD,2021-01-12 00:00:00+00:00,RANGE,0.6203,0.2165,,False,no_fill,0.0,1.21607,1.22098,1.21371,1.22088
EURUSD,2021-01-13 00:00:00+00:00,RANGE,0.6268,0.2188,,False,no_fill,0.0,1.2209,1.22229,1.21398,1.2162
EURUSD,2021-01-14 00:00:00+00:00,RANGE,0.6317,0.2205,,False,no_fill,0.0,1.21619,1.21786,1.21112,1.21506
EURUSD,2021-01-15 00:00:00+00:00,RANGE,0.6139,0.2143,BUY,True,win,0.61386,1.21507,1.21626,1.2075,1.20804
EURUSD,2021-01-17 00:00:00+00:00,BEAR,0.6495,0.2267,,False,no_fill,0.0,1.2084,1.20864,1.20661,1.20664
EURUSD,2021-01-18 00:00:00+00:00,BEAR,0.6318,0.2206,,False,no_fill,0.0,1.20662,1.20869,1.20536,1.20778
EURUSD,2021-01-19 00:00:00+00:00,BEAR,0.614,0.2143,,False,no_fill,0.0,1.20776,1.2145,1.20775,1.21395
EURUSD,2021-01-20 00:00:00+00:00,BEAR,0.6377,0.2226,,False,no_fill,0.0,1.21394,1.21583,1.20768,1.21146
EURUSD,2021-01-21 00:00:00+00:00,BEAR,0.6251,0.2182,,False,no_fill,0.0,1.21145,1.21732,1.21095,1.21656
EURUSD,2021-01-22 00:00:00+00:00,BEAR,0.6347,0.2216,,False,no_fill,0.0,1.21658,1.21896,1.21516,1.21718
EURUSD,2021-01-24 00:00:00+00:00,RANGE,0.6158,0.215,,False,no_fill,0.0,1.21716,1.2173,1.2164,1.21672
EURUSD,2021-01-25 00:00:00+00:00,RANGE,0.5973,0.2085,,False,no_fill,0.0,1.21673,1.21834,1.21161,1.21428
EURUSD,2021-01-26 00:00:00+00:00,RANGE,0.5861,0.2046,,False,no_fill,0.0,1.21427,1.2176,1.21078,1.21634
EURUSD,2021-01-27 00:00:00+00:00,RANGE,0.5733,0.2001,BUY,True,loss,-0.28664,1.21633,1.21699,1.20585,1.2103
EURUSD,2021-01-28 00:00:00+00:00,RANGE,0.599,0.2091,,False,no_fill,0.0,1.21028,1.21424,1.20808,1.2121
EURUSD,2021-01-29 00:00:00+00:00,RANGE,0.5846,0.2041,,False,no_fill,0.0,1.21209,1.21561,1.20945,1.21376
EURUSD,2021-01-31 00:00:00+00:00,RANGE,0.5701,0.199,,False,no_fill,0.0,1.2131,1.21342,1.21204,1.2123
EURUSD,2021-02-01 00:00:00+00:00,RANGE,0.5554,0.1939,,False,no_fill,0.0,1.21228,1.21365,1.20561,1.20678
EURUSD,2021-02-02 00:00:00+00:00,RANGE,0.5761,0.2011,,False,no_fill,0.0,1.20676,1.20878,1.20116,1.20368
