combo,ic_select
jordan_composite_yahoo -vix -xauusd_skew,0.3581818252466154
vix +smallcap_largecap_oanda +gold,-0.35781037772179625
jordan_composite_yahoo -vix -nzdjpy,0.357731360223205
vix -nas_rvol +xauusd_skew,-0.3576601334090625
leg_discretionary_staples_yahoo -vix +ig_oas,0.3554586995136198
leg_discretionary_staples_yahoo -vix -leg_smallcap_largecap_yahoo,0.3536724279791006
vix +smallcap_largecap_oanda -dow_spx_ratio_oanda,-0.35310519540065727
vix -nas_rvol -leg_hy_ig_credit_yahoo,-0.35256911508118566
vix -leg_hy_ig_credit_yahoo +nzdjpy,-0.35236768054116857
vix +smallcap_largecap_oanda -ig_oas,-0.35222449373224685
vix -hy_oas,-0.35220585493245976
vix -hy_ig_oas_diff +smallcap_largecap_oanda,-0.3521946092423297
vix +eurusd_cvol +smallcap_largecap_oanda,-0.3518416011627358
vix +smallcap_largecap_oanda -be10,-0.3489806077402868
vix -leg_hy_ig_credit_yahoo +leg_smallcap_largecap_yahoo,-0.34784425713661415
vix -hy_oas +xauusd_skew,-0.34768123167947707
vix +smallcap_largecap_oanda +copper_gold_ratio_yahoo,-0.34755627426140046
leg_discretionary_staples_yahoo +jordan_composite_yahoo -vix,0.34737711808465077
leg_discretionary_staples_yahoo -vix,0.3466882863549773
vix -nas_rvol +nzdjpy,-0.34612673617711964
leg_discretionary_staples_yahoo -vix +xauusd_cvol,0.34523961045140317
leg_discretionary_staples_yahoo -vix -gold,0.3448406350457422
vix -nas_rvol +oil,-0.3442953216369566
vix -hy_oas +ig_oas,-0.34352039476737
vix -hy_ig_oas_diff -nas_rvol,-0.3431246964895294
vix +smallcap_largecap_oanda +usd_basket,-0.34309096751842527
vix -hy_oas +nfci,-0.3430431197460198
vix -em_fx_basket +smallcap_largecap_oanda,-0.34282264473372714
leg_discretionary_staples_yahoo -vix +em_fx_basket,0.34281505530332
vix +oil,-0.3424762406035084
vix -xauusd_cvol +smallcap_largecap_oanda,-0.3422046495380857
vix -hy_oas -real10,-0.34185892246642563
jordan_composite_yahoo -vix +ig_oas,0.34079722393947515
leg_discretionary_staples_yahoo -vix +real10,0.3395447425384176
leg_discretionary_staples_yahoo +jordan_composite_yahoo -smallcap_largecap_oanda,0.3387118591314519
jordan_composite_yahoo +hy_oas -nfci,0.33832620966015364
leg_discretionary_staples_yahoo +jordan_composite_yahoo +hy_ig_oas_diff,0.33823817018656727
leg_discretionary_staples_yahoo -smallcap_largecap_oanda +hy_oas,0.33762275181053386
vix -hy_oas +gold,-0.33724501087950715
vix -usb05y +usb10y,-0.3369747534548372
vix +hy_ig_oas_diff -hy_oas,-0.3367841902431962
vix -fwd5y5y +smallcap_largecap_oanda,-0.33615900721060993
jordan_composite_yahoo +hy_oas -nzdjpy,0.3359778787080746
vix -oil_gold_ratio_oanda +oil,-0.33527290733129345
jordan_composite_yahoo -oil +hy_oas,0.33515233314748405
leg_discretionary_staples_yahoo -oil +hy_oas,0.3351128974635472
vix -em_fx_basket +xauusd_skew,-0.33444421175578865
jordan_composite_yahoo +hy_oas,0.3343495172931165
leg_discretionary_staples_yahoo -vix -fwd5y5y,0.33377192520789006
vix +leg_smallcap_largecap_yahoo,-0.33369250169704384
vix -hy_oas +leg_smallcap_largecap_yahoo,-0.3335491958473507
jordan_composite_yahoo +nas_rvol +hy_oas,0.332924168789003
vix -leg_hy_ig_credit_yahoo +xauusd_skew,-0.33289113106063367
leg_discretionary_staples_yahoo -vix +eurusd_cvol,0.33222506272253843
leg_discretionary_staples_yahoo +nas_rvol +hy_oas,0.3321703387397955
vix +smallcap_largecap_oanda -dax,-0.3318881858973189
leg_discretionary_staples_yahoo +hy_oas -nfci,0.3314500966951226
vix -xauusd_cvol +oil,-0.3313687884697857
jordan_composite_yahoo -vix -gold,0.33132673203570706
vix +xauusd_skew +nzdjpy,-0.3312107959606908
leg_discretionary_staples_yahoo +hy_oas +real10,0.33109391190735904
leg_discretionary_staples_yahoo -vix +be10,0.330596822034588
vix +nzdjpy,-0.32997422529197556
vix -xauusd_cvol +nzdjpy,-0.32831983462207215
jordan_composite_yahoo -smallcap_largecap_oanda +hy_oas,0.3277937955079251
leg_discretionary_staples_yahoo +jordan_composite_yahoo +nas_rvol,0.3277911834171314
vix -hy_ig_oas_diff +oil,-0.3274632890992227
vix +eurusd_skew +smallcap_largecap_oanda,-0.326781967548819
vix +smallcap_largecap_oanda -usb02y,-0.32638482526321905
vix +smallcap_largecap_oanda +slope_5s30s,-0.3263150500860878
leg_discretionary_staples_yahoo +leg_hy_ig_credit_yahoo +hy_oas,0.3251349516697598
vix -hy_ig_oas_diff -leg_hy_ig_credit_yahoo,-0.3250270706931712
vix +oil -ig_oas,-0.3250091843118273
vix -leg_hy_ig_credit_yahoo -ig_oas,-0.3246464682685079
vix +smallcap_largecap_oanda -slope_2s30s,-0.3246383372330338
leg_discretionary_staples_yahoo +hy_oas +be10,0.32451454856194234
leg_discretionary_staples_yahoo +hy_oas -nzdjpy,0.3241090690916294
vix +smallcap_largecap_oanda -nikkei,-0.3238380386937525
jordan_composite_yahoo -vix,0.3233626569110407
vix +smallcap_largecap_oanda -usb05y,-0.3232307897496127
jordan_composite_yahoo +hy_oas +be10,0.32295721610267225
leg_discretionary_staples_yahoo -vix +silver_gold_ratio_oanda,0.32276630832671804
vix +smallcap_largecap_oanda +ftse,-0.3226539167218416
vix +smallcap_largecap_oanda -slope_2s10s,-0.3222307944364598
vix +smallcap_largecap_oanda -slope_2s5s,-0.32216710732043513
leg_discretionary_staples_yahoo -vix -usd_basket,0.3221526768025408
vix +smallcap_largecap_oanda -hangseng,-0.3221137855119654
vix +xauusd_skew,-0.32199656271584404
vix +smallcap_largecap_oanda +audjpy,-0.3216922981924478
vix -nas_rvol +gold,-0.32166856409746886
leg_discretionary_staples_yahoo -vix +dow_spx_ratio_oanda,0.3216527095042248
jordan_composite_yahoo -vix +xauusd_cvol,0.3214710358333669
vix +oil_gold_ratio_oanda +smallcap_largecap_oanda,-0.3212574525980229
vix -nas_rvol +leg_smallcap_largecap_yahoo,-0.32099416759990834
vix -nas_rvol -ig_oas,-0.3205477652456996
leg_discretionary_staples_yahoo +hy_oas,0.3194990329084634
vix +smallcap_largecap_oanda +slope_2s30s,-0.31920649833633524
vix +smallcap_largecap_oanda +usb10y,-0.3189509810770804
vix +oil +leg_smallcap_largecap_yahoo,-0.31886241693315487
leg_discretionary_staples_yahoo -vix -oil_gold_ratio_oanda,0.3187931334857208
leg_discretionary_staples_yahoo +jordan_composite_yahoo -nzdjpy,0.3185765794199582
vix +smallcap_largecap_oanda +leg_smallcap_largecap_yahoo,-0.3180052162311935
leg_discretionary_staples_yahoo +hy_oas -xauusd_skew,0.3180013003699683
leg_discretionary_staples_yahoo -vix -nfci,0.3178657494160704
vix -hy_oas -dax,-0.317836565849862
jordan_composite_yahoo -vix +em_fx_basket,0.3172201777214833
vix -silver_gold_ratio_oanda -hy_oas,-0.31651045677627904
jordan_composite_yahoo +hy_oas -xauusd_skew,0.31643862177321586
leg_discretionary_staples_yahoo -smallcap_largecap_oanda +leg_hy_ig_credit_yahoo,0.3160479965531472
vix +nzdjpy -real10,-0.3152742275958796
vix +usd_basket -hy_oas,-0.31517159625606367
vix -leg_hy_ig_credit_yahoo +gold,-0.3147599535039019
vix -silver_gold_ratio_oanda -nas_rvol,-0.3144325471756603
vix -nas_rvol -real10,-0.31417512408477194
vix -leg_hy_ig_credit_yahoo,-0.31406711768654194
vix -ig_oas +nzdjpy,-0.31331505727322906
leg_discretionary_staples_yahoo +jordan_composite_yahoo -xauusd_skew,0.31300910610589916
leg_discretionary_staples_yahoo -oil +leg_hy_ig_credit_yahoo,0.3128880455589135
vix +smallcap_largecap_oanda -usb10y,-0.31240633789523203
leg_discretionary_staples_yahoo -vix -ftse,0.3122707098889051
leg_discretionary_staples_yahoo +jordan_composite_yahoo -oil,0.31111705511030907
vix +smallcap_largecap_oanda +usb05y,-0.3107618034171017
leg_discretionary_staples_yahoo +jordan_composite_yahoo -leg_smallcap_largecap_yahoo,0.310490146816921
jordan_composite_yahoo -vix +leg_hy_ig_credit_yahoo,0.31047874646804463
vix +xauusd_skew -ig_oas,-0.3099927623637026
vix +smallcap_largecap_oanda +usb02y,-0.30985040708743206
jordan_composite_yahoo -vix +eurusd_cvol,0.30945856904027547
vix +smallcap_largecap_oanda -leg_smallcap_largecap_yahoo,-0.3093522338915684
jordan_composite_yahoo -vix -nfci,0.30922701449264806
vix -copper_gold_ratio_yahoo -hy_oas,-0.30904493905118796
jordan_composite_yahoo +hy_oas -gold,0.30856834121246063
vix -nas_rvol +copper_gold_ratio_yahoo,-0.30834271487866993
vix -ig_oas -be10,-0.3082463048914704
vix -em_fx_basket -nas_rvol,-0.30789619702155613
vix -ig_oas -real10,-0.3075565104876656
vix +usb05y -usb02y,-0.3074978904410618
vix +eurusd_skew +oil,-0.3070715428684525
leg_discretionary_staples_yahoo -vix -slope_2s5s,0.3068314943391763
leg_discretionary_staples_yahoo -vix -eurusd_skew,0.3068034004161371
leg_discretionary_staples_yahoo -vix +usb02y,0.3064849150340432
vix -usb02y +usb10y,-0.3064159412678238
leg_discretionary_staples_yahoo -vix -slope_5s30s,0.306171805054335
vix +smallcap_largecap_oanda -audjpy,-0.3058166006000638
vix -hy_oas -dow_spx_ratio_oanda,-0.30529616603865295
vix +fwd5y5y +smallcap_largecap_oanda,-0.3050565212978301
vix -hy_oas -nikkei,-0.30476624628969645
vix +xauusd_skew -be10,-0.3047517881696932
vix +smallcap_largecap_oanda -slope_5s30s,-0.30459777960785167
vix -nas_rvol -dax,-0.304334901666505
leg_discretionary_staples_yahoo -vix -audjpy,0.30431464246363193
vix +xauusd_skew +nfci,-0.30430256889845375
leg_discretionary_staples_yahoo -vix +dax,0.3042575711909512
leg_discretionary_staples_yahoo +hy_oas -ig_oas,0.3034908353619042
vix -em_fx_basket -hy_ig_oas_diff,-0.3033736915753313
vix -leg_hy_ig_credit_yahoo +nfci,-0.3033681777615727
jordan_composite_yahoo -vix -eurusd_skew,0.30314443737990193
jordan_composite_yahoo -vix -usd_basket,0.3031033921005956
vix -hy_ig_oas_diff +nzdjpy,-0.30306183477519194
leg_discretionary_staples_yahoo +leg_hy_ig_credit_yahoo -nzdjpy,0.3028069461442061
vix -silver_gold_ratio_oanda +nzdjpy,-0.30274629451731505
leg_discretionary_staples_yahoo -vix -copper_gold_ratio_yahoo,0.3025844952207577
vix +eurusd_cvol +leg_smallcap_largecap_yahoo,-0.30257901888846844
vix -hy_oas -usb02y,-0.3024929694209919
vix +oil +gold,-0.30242053262294116
leg_discretionary_staples_yahoo +nas_rvol +leg_hy_ig_credit_yahoo,0.302259488148365
vix -nas_rvol +nfci,-0.3022478231972659
vix +eurusd_skew -hy_oas,-0.30221661352452767
jordan_composite_yahoo -vix +silver_gold_ratio_oanda,0.3021754120403214
jordan_composite_yahoo -vix +real10,0.30211659926217804
jordan_composite_yahoo -vix +be10,0.3018115610081616
vix +slope_5s30s -slope_2s30s,-0.3017141697191791
leg_discretionary_staples_yahoo -vix -usb10y,0.30170744231512314
vix -xauusd_cvol -hy_oas,-0.30160894744837835
vix -nas_rvol +usd_basket,-0.30138981053818226
leg_discretionary_staples_yahoo -vix +usb05y,0.30138477709811995
leg_discretionary_staples_yahoo -smallcap_largecap_oanda -xauusd_skew,0.30133329878745224
vix +smallcap_largecap_oanda +slope_2s5s,-0.3011235986465769
leg_discretionary_staples_yahoo -vix -nikkei,0.30100973087548427
jordan_composite_yahoo -vix -oil_gold_ratio_oanda,0.30091165805932074
leg_discretionary_staples_yahoo -vix -hangseng,0.3008333969228125
jordan_composite_yahoo -vix -slope_2s5s,0.3006861919403244
vix +smallcap_largecap_oanda +nikkei,-0.3000921155499678
vix -hy_ig_oas_diff -be10,-0.29992223829046505
vix -nas_rvol -be10,-0.2992804846190028
vix +eurusd_cvol -hy_oas,-0.29915127467245667
vix +slope_5s30s -hy_oas,-0.29868255438053726
vix +slope_2s30s -hy_oas,-0.2984627662334228
leg_discretionary_staples_yahoo +hy_oas +dax,0.298214203350807
vix +oil -slope_2s5s,-0.2981265032111286
vix -hy_oas +slope_2s5s,-0.2980729396484738
leg_discretionary_staples_yahoo -smallcap_largecap_oanda,0.29797597475720455
jordan_composite_yahoo -vix +dow_spx_ratio_oanda,0.2976760880069996
vix -oil_gold_ratio_oanda +smallcap_largecap_oanda,-0.29746886602341455
jordan_composite_yahoo +hy_oas +real10,0.2973147548125358
leg_discretionary_staples_yahoo -vix +nikkei,0.2968966810725842
vix -leg_hy_ig_credit_yahoo +usd_basket,-0.29680950276136003
jordan_composite_yahoo -vix -fwd5y5y,0.29676644827840115
vix -hy_oas -usb05y,-0.29669002568668235
vix -fwd5y5y -nas_rvol,-0.2966622659043828
vix +oil +slope_5s30s,-0.29661108335932274
vix +smallcap_largecap_oanda +slope_2s10s,-0.2966035422123647
jordan_composite_yahoo +hy_oas -ig_oas,0.2965362244600448
vix -nas_rvol -hangseng,-0.2964105685297218
leg_discretionary_staples_yahoo +jordan_composite_yahoo +ig_oas,0.2962299821616984
vix +oil -real10,-0.29618951766764723
vix -nas_rvol +slope_5s30s,-0.2961653744605683
leg_discretionary_staples_yahoo -vix +hangseng,0.2959684303150103
vix -nas_rvol -nikkei,-0.29538598915767733
vix -fwd5y5y -hy_oas,-0.2953412587706888
vix +usb05y -usb10y,-0.2953354161364094
leg_discretionary_staples_yahoo +hy_oas +nikkei,0.29516154554937857
leg_hy_ig_credit_yahoo +hy_oas -nfci,0.29506114505093994
vix -xauusd_cvol -nas_rvol,-0.29489425821385984
leg_discretionary_staples_yahoo +jordan_composite_yahoo -gold,0.2948871803925879
vix +smallcap_largecap_oanda -ftse,-0.2948601524431663
vix -em_fx_basket +leg_smallcap_largecap_yahoo,-0.29455399767239837
jordan_composite_yahoo -vix -audjpy,0.2944804267355505
vix -silver_gold_ratio_oanda -em_fx_basket,-0.2944387736182099
vix -hangseng -hy_oas,-0.2943578434144168
jordan_composite_yahoo -vix +usb02y,0.29435182786271896
leg_discretionary_staples_yahoo -vix +slope_2s30s,0.29434420814143886
vix +smallcap_largecap_oanda +hangseng,-0.29434101098867055
vix -hy_oas +slope_2s10s,-0.2941730760649511
vix -hy_oas +usb10y,-0.29408733857497604
vix -nas_rvol +usb10y,-0.2940860740405419
vix -hy_ig_oas_diff,-0.2940062113743151
leg_discretionary_staples_yahoo -vix -slope_2s30s,0.2937753036685476
vix -leg_hy_ig_credit_yahoo -be10,-0.29366608178741976
vix -usb05y +usb02y,-0.29362444646262575
vix +oil_gold_ratio_oanda -leg_hy_ig_credit_yahoo,-0.29361317374295076
leg_discretionary_staples_yahoo -vix +copper_gold_ratio_yahoo,0.293575770456298
vix +copper_gold_ratio_yahoo -hy_oas,-0.29349791357984883
vix +copper_gold_ratio_yahoo +xauusd_skew,-0.29342744201578924
vix +gold,-0.2933542285609745
jordan_composite_yahoo -slope_5s30s +hy_oas,0.29325825095756586
leg_discretionary_staples_yahoo -vix -slope_2s10s,0.2931662069137789
vix -eurusd_skew +smallcap_largecap_oanda,-0.2930285729373602
leg_discretionary_staples_yahoo +nas_rvol -smallcap_largecap_oanda,0.29296326223007885
leg_discretionary_staples_yahoo -vix +slope_5s30s,0.29289588587490667
vix +nzdjpy +leg_smallcap_largecap_yahoo,-0.29280201722298604
vix -hy_oas +audjpy,-0.2927355030823773
leg_discretionary_staples_yahoo +hy_oas -gold,0.2926992482433307
leg_discretionary_staples_yahoo -smallcap_largecap_oanda +real10,0.2926142472696947
vix +oil_gold_ratio_oanda -hy_oas,-0.29233464061262016
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +hy_oas,0.2922139819143941
vix +eurusd_skew -nas_rvol,-0.2921971739941159
leg_discretionary_staples_yahoo -vix +slope_2s5s,0.2921745203297569
vix -silver_gold_ratio_oanda +oil,-0.2921611962542221
leg_discretionary_staples_yahoo -vix -usb05y,0.29200967413163276
leg_discretionary_staples_yahoo +jordan_composite_yahoo -nfci,0.2916429348260112
vix -em_fx_basket,-0.2915380111774478
jordan_composite_yahoo -vix +usb05y,0.2915303993742492
vix -em_fx_basket -leg_hy_ig_credit_yahoo,-0.2914286892947715
vix +smallcap_largecap_oanda -copper_gold_ratio_yahoo,-0.2912780344547919
leg_discretionary_staples_yahoo -vix +fwd5y5y,0.29126322329619647
jordan_composite_yahoo -vix +copper_gold_ratio_yahoo,0.29098847331761735
leg_discretionary_staples_yahoo +hy_ig_oas_diff +leg_hy_ig_credit_yahoo,0.2909172297278114
vix +xauusd_skew -real10,-0.2909100132960343
jordan_composite_yahoo -smallcap_largecap_oanda -slope_5s30s,0.29071824433368854
vix -slope_2s5s +nzdjpy,-0.29064193849155195
jordan_composite_yahoo -vix -slope_5s30s,0.29058015016512234
vix -em_fx_basket -xauusd_cvol,-0.2904874055775039
vix +nzdjpy +gold,-0.29022291878311424
vix +copper_gold_ratio_yahoo -real10,-0.290213713463993
vix -slope_5s30s +slope_2s30s,-0.29010923589079696
leg_discretionary_staples_yahoo -vix +usb10y,0.29000707060587816
jordan_composite_yahoo -vix -slope_2s30s,0.2898454478081196
vix -hy_oas -slope_2s10s,-0.2898240294318348
vix +xauusd_cvol +smallcap_largecap_oanda,-0.2897876159953043
jordan_composite_yahoo -smallcap_largecap_oanda -xauusd_skew,0.28928074082806643
vix -silver_gold_ratio_oanda +leg_smallcap_largecap_yahoo,-0.289192506143712
jordan_composite_yahoo -vix +dax,0.28900719254771684
leg_discretionary_staples_yahoo +jordan_composite_yahoo -slope_5s30s,0.2888368380776846
leg_discretionary_staples_yahoo +jordan_composite_yahoo,0.2885857654416926
vix -dax +ftse,-0.2885848288482197
leg_discretionary_staples_yahoo -vix -usb02y,0.288394921012971
vix -hy_ig_oas_diff +xauusd_skew,-0.28816493242633073
leg_discretionary_staples_yahoo -usd_basket +hy_oas,0.2880979450168483
vix +smallcap_largecap_oanda +ig_oas,-0.288043356450143
vix -eurusd_cvol -hy_oas,-0.28789035354526443
leg_discretionary_staples_yahoo -vix +slope_2s10s,0.2878651096237998
leg_discretionary_staples_yahoo -vix +eurusd_skew,0.287832511148445
leg_discretionary_staples_yahoo -vix -eurusd_cvol,0.28769006732920277
vix -slope_2s30s -hy_oas,-0.2876055379025799
jordan_composite_yahoo +hy_oas +dax,0.2875154190951917
jordan_composite_yahoo +nas_rvol -smallcap_largecap_oanda,0.28746646365370154
vix +oil -nikkei,-0.28745574721167133
leg_discretionary_staples_yahoo -vix +audjpy,0.28745353486605557
vix -hy_ig_oas_diff +nfci,-0.28731292089672295
vix -ig_oas,-0.28727667242578414
leg_discretionary_staples_yahoo -smallcap_largecap_oanda +be10,0.2871551338174587
vix -nas_rvol +slope_2s30s,-0.28712245397528274
leg_discretionary_staples_yahoo +silver_gold_ratio_oanda -smallcap_largecap_oanda,0.2870638030623841
jordan_composite_yahoo +fwd5y5y +hy_oas,0.28692554747346966
vix -fwd5y5y -leg_hy_ig_credit_yahoo,-0.28682635119190736
leg_discretionary_staples_yahoo -smallcap_largecap_oanda -nzdjpy,0.2867051703725601
leg_discretionary_staples_yahoo +nas_rvol -xauusd_skew,0.2865495847337562
vix +oil +usd_basket,-0.286467434644856
vix -silver_gold_ratio_oanda -leg_hy_ig_credit_yahoo,-0.28636722131378006
jordan_composite_yahoo +em_fx_basket +hy_oas,0.2861848757179104
vix -hy_oas +ftse,-0.2861784959344716
vix +leg_smallcap_largecap_yahoo -be10,-0.28606811872317794
jordan_composite_yahoo -vix +hangseng,0.2859776377970809
vix -hy_oas -ftse,-0.2858791746700493
vix +xauusd_skew +gold,-0.2857349396419363
jordan_composite_yahoo -slope_2s30s +hy_oas,0.28571693581668695
leg_discretionary_staples_yahoo -smallcap_largecap_oanda -slope_5s30s,0.2856780412866742
jordan_composite_yahoo +copper_gold_ratio_yahoo +hy_oas,0.285607044606775
vix +smallcap_largecap_oanda -usd_basket,-0.28548110121808573
vix +oil -be10,-0.2852572423685162
vix -nas_rvol -slope_2s5s,-0.2852503350723914
vix +xauusd_skew +leg_smallcap_largecap_yahoo,-0.2852141799337819
vix -eurusd_cvol -leg_hy_ig_credit_yahoo,-0.2849006662330079
leg_discretionary_staples_yahoo -vix -dax,0.28468721743657666
vix -nas_rvol -usb02y,-0.28460042252895834
vix -hy_oas +usb05y,-0.28456336563881485
vix -em_fx_basket -ig_oas,-0.2844652260412166
leg_discretionary_staples_yahoo +leg_hy_ig_credit_yahoo -nfci,0.284358662207548
jordan_composite_yahoo -vix -slope_2s10s,0.2843569201663031
vix -em_fx_basket -real10,-0.2843261790747625
vix +hangseng -hy_oas,-0.28408133087413995
leg_discretionary_staples_yahoo +jordan_composite_yahoo +xauusd_cvol,0.2839209801245693
vix -nas_rvol +ftse,-0.283899970287587
vix -hy_oas -audjpy,-0.28379901997328283
vix -nas_rvol +usb05y,-0.2837496463223245
vix -ig_oas +gold,-0.28372455132817676
vix +smallcap_largecap_oanda +dow_spx_ratio_oanda,-0.28371624603583007
vix -hy_ig_oas_diff -real10,-0.28347061407675733
vix -hy_oas -usb10y,-0.28345389971783264
jordan_composite_yahoo +nas_rvol -xauusd_skew,0.28344686077939446
vix -real10 +leg_smallcap_largecap_yahoo,-0.28328423022889404
vix +xauusd_cvol -hy_oas,-0.2831899739279283
leg_discretionary_staples_yahoo -slope_5s30s +hy_oas,0.2831431552554836
vix -dax +nzdjpy,-0.2831015195926285
vix +fwd5y5y -hy_oas,-0.28306970069859705
vix -slope_2s30s +slope_2s10s,-0.28298711598644105
vix +slope_5s30s -leg_hy_ig_credit_yahoo,-0.28293261667504366
leg_discretionary_staples_yahoo -vix +ftse,0.2827849255560563
vix -nas_rvol -audjpy,-0.28277272274822457
vix +oil -hangseng,-0.28270549769868875
vix -hy_oas +usb02y,-0.28267310910712956
jordan_composite_yahoo -vix +nikkei,0.2825404244706416
vix -leg_hy_ig_credit_yahoo -usb05y,-0.2824892544934298
leg_discretionary_staples_yahoo +jordan_composite_yahoo -slope_2s30s,0.2823213079452476
leg_discretionary_staples_yahoo +copper_gold_ratio_yahoo +hy_oas,0.28223006639360554
jordan_composite_yahoo +hy_oas -leg_smallcap_largecap_yahoo,0.2820336307080184
vix -ig_oas +nfci,-0.2819912090934991
vix +eurusd_skew -leg_hy_ig_credit_yahoo,-0.2819486012569011
vix +smallcap_largecap_oanda +real10,-0.28191870255421364
vix +oil -dax,-0.2818868199785921
vix -nas_rvol -dow_spx_ratio_oanda,-0.2818670680046391
vix -hy_oas -slope_2s5s,-0.28151840843422576
vix -ig_oas +leg_smallcap_largecap_yahoo,-0.28141327882182343
vix +usd_basket +gold,-0.2813890083863402
leg_discretionary_staples_yahoo +jordan_composite_yahoo +leg_hy_ig_credit_yahoo,0.2812394372756318
leg_discretionary_staples_yahoo +em_fx_basket +hy_oas,0.28121791195806506
jordan_composite_yahoo -vix -nikkei,0.28120028988060014
leg_discretionary_staples_yahoo -vix -dow_spx_ratio_oanda,0.28110008100195344
jordan_composite_yahoo -vix -ftse,0.2809699729765156
jordan_composite_yahoo -smallcap_largecap_oanda,0.2808209029320891
leg_discretionary_staples_yahoo +jordan_composite_yahoo +real10,0.2807543599593778
vix +smallcap_largecap_oanda +dax,-0.2806531038961228
vix -em_fx_basket +nzdjpy,-0.280491709543434
vix -nas_rvol +dow_spx_ratio_oanda,-0.28046687028646583
leg_discretionary_staples_yahoo +jordan_composite_yahoo -usd_basket,0.2804055692758241
vix -real10 +gold,-0.2803693486361503
jordan_composite_yahoo -vix -be10,0.28031305902308573
vix -em_fx_basket +usd_basket,-0.2801748123285818
jordan_composite_yahoo +hy_oas +nikkei,0.2801061363159141
jordan_composite_yahoo -vix +usb10y,0.2797684219261604
leg_discretionary_staples_yahoo +hy_ig_oas_diff -smallcap_largecap_oanda,0.2796634872670284
jordan_composite_yahoo -vix +fwd5y5y,0.2793739539641037
leg_discretionary_staples_yahoo +jordan_composite_yahoo +em_fx_basket,0.2791527257033137
vix -leg_hy_ig_credit_yahoo -dax,-0.27901366990904103
vix +smallcap_largecap_oanda -nfci,-0.2789471774336506
vix -xauusd_cvol -leg_hy_ig_credit_yahoo,-0.27873713940971345
vix +eurusd_skew +nzdjpy,-0.2786103769252575
vix +usd_basket +leg_smallcap_largecap_yahoo,-0.27851876115279
leg_discretionary_staples_yahoo +jordan_composite_yahoo +be10,0.27849019629963173
vix +smallcap_largecap_oanda +be10,-0.2783735766624915
vix -nas_rvol +usb02y,-0.27831922190288483
vix +oil +usb10y,-0.27826599631968485
vix -eurusd_cvol -nas_rvol,-0.2781151705502306
vix -leg_hy_ig_credit_yahoo +real10,-0.2780887283629742
leg_discretionary_staples_yahoo +leg_hy_ig_credit_yahoo -xauusd_skew,0.27784043558050175
vix +nfci +leg_smallcap_largecap_yahoo,-0.27783629474890886
vix +nzdjpy -audjpy,-0.27777476616924063
vix -leg_hy_ig_credit_yahoo -real10,-0.277721215706031
vix -leg_hy_ig_credit_yahoo -usb02y,-0.27768522146360175
vix -slope_5s30s -hy_oas,-0.27758909807905985
vix +nzdjpy -be10,-0.27753243618803053
jordan_composite_yahoo -smallcap_largecap_oanda +real10,0.2774751572931492
vix -real10,-0.2773316620041331
vix -nikkei +nzdjpy,-0.27724922963424686
jordan_composite_yahoo -smallcap_largecap_oanda -nfci,0.2771054810458788
vix +hy_ig_oas_diff +smallcap_largecap_oanda,-0.2770740371656564
jordan_composite_yahoo -xauusd_skew -nfci,0.27705792970893556
