combo,ic_select
leg_discretionary_staples_yahoo +leg_hy_ig_credit_yahoo,0.2651660069340792
leg_discretionary_staples_yahoo +leg_hy_ig_credit_yahoo -xauusd_skew,0.2651585856664105
leg_hy_ig_credit_yahoo +hy_oas +real10,0.2651362636402055
jordan_composite_yahoo +fwd5y5y +hy_oas,0.2651251463158865
jordan_composite_yahoo +em_fx_basket +real10,0.26503801416920103
vix -slope_5s30s -be10,-0.2648476701325447
leg_discretionary_staples_yahoo +jordan_composite_yahoo +hy_oas,0.26476685985377013
vix +oil -slope_2s5s,-0.2647221288525071
oil_gold_ratio_oanda -leg_hy_ig_credit_yahoo -slope_2s5s,-0.26472087041668435
slope_2s30s +leg_hy_ig_credit_yahoo +real10,0.2645059501463552
leg_hy_ig_credit_yahoo +slope_2s5s,0.26428033357835773
vix -xauusd_cvol +audjpy,-0.264267417029425
leg_hy_ig_credit_yahoo -usd_basket -nzdjpy,0.2642175044773886
xauusd_cvol +slope_2s30s -nzdjpy,0.2641661158939168
jordan_composite_yahoo -oil_gold_ratio_oanda +leg_hy_ig_credit_yahoo,0.26402995858958045
vix +nzdjpy -be10,-0.26392869145128084
vix -leg_hy_ig_credit_yahoo +hangseng,-0.2639114364022139
leg_hy_ig_credit_yahoo +real10 +be10,0.26379834148000425
jordan_composite_yahoo +eurusd_cvol +be10,0.26352422204413245
jordan_composite_yahoo +eurusd_cvol -nzdjpy,0.2635236279991903
eurusd_cvol +leg_hy_ig_credit_yahoo +slope_2s10s,0.26350240082289833
slope_5s30s +leg_hy_ig_credit_yahoo +be10,0.26343498529653786
vix -leg_hy_ig_credit_yahoo +audjpy,-0.26341960114353546
leg_discretionary_staples_yahoo -oil_gold_ratio_oanda +leg_hy_ig_credit_yahoo,0.26320029802175476
leg_discretionary_staples_yahoo +jordan_composite_yahoo +be10,0.2630567552993398
jordan_composite_yahoo +oil -smallcap_largecap_oanda,0.2629858690278515
jordan_composite_yahoo +slope_2s10s,0.26292017320183303
leg_hy_ig_credit_yahoo -xauusd_skew +slope_2s5s,0.2628442918225567
jordan_composite_yahoo +ig_oas +real10,0.26274555537081506
jordan_composite_yahoo -oil +slope_2s10s,0.26271974060419595
slope_2s30s +leg_hy_ig_credit_yahoo +hy_oas,0.2626189736245177
fwd5y5y -smallcap_largecap_oanda +slope_2s30s,0.26256171679393925
jordan_composite_yahoo +leg_hy_ig_credit_yahoo -gold,0.26243230498729425
fwd5y5y -smallcap_largecap_oanda +slope_2s10s,0.26240752432421105
xauusd_cvol +leg_hy_ig_credit_yahoo +nikkei,0.2623128081053861
smallcap_largecap_oanda -slope_2s10s -leg_smallcap_largecap_yahoo,-0.2621022096460481
vix -copper_gold_ratio_yahoo -slope_2s10s,-0.26206936311994683
jordan_composite_yahoo +eurusd_cvol +xauusd_cvol,0.26187286015657685
smallcap_largecap_oanda -real10 -be10,-0.2617870894181712
leg_discretionary_staples_yahoo +hy_oas +real10,0.26174924476054245
xauusd_cvol -nfci +slope_2s5s,0.2616164703665371
em_fx_basket +xauusd_cvol +be10,0.2616109715582816
fwd5y5y +leg_hy_ig_credit_yahoo,0.2616051816071098
vix -em_fx_basket +xauusd_skew,-0.26150245595969934
jordan_composite_yahoo +slope_5s30s +leg_hy_ig_credit_yahoo,0.2614298389597437
jordan_composite_yahoo +em_fx_basket -nfci,0.2614021691135583
vix -nas_rvol +xauusd_skew,-0.26137450707753834
jordan_composite_yahoo +oil_gold_ratio_oanda +xauusd_cvol,0.26135293843065344
vix +smallcap_largecap_oanda +gold,-0.2613359369916424
jordan_composite_yahoo +xauusd_cvol +copper_gold_ratio_yahoo,0.2613269624698312
leg_hy_ig_credit_yahoo +slope_2s10s -leg_smallcap_largecap_yahoo,0.2613173495821977
jordan_composite_yahoo +xauusd_cvol +usb10y,0.26128690021309153
jordan_composite_yahoo +em_fx_basket +slope_2s10s,0.2612639596110198
leg_hy_ig_credit_yahoo -xauusd_skew -nzdjpy,0.2611711374939036
leg_discretionary_staples_yahoo -smallcap_largecap_oanda +be10,0.2611348106846738
jordan_composite_yahoo +eurusd_cvol -smallcap_largecap_oanda,0.2610351894085762
leg_hy_ig_credit_yahoo -nfci,0.2609021753885289
jordan_composite_yahoo +em_fx_basket +slope_2s5s,0.26089815682297096
leg_discretionary_staples_yahoo +eurusd_cvol +leg_hy_ig_credit_yahoo,0.2608693591656232
nas_rvol -smallcap_largecap_oanda +leg_hy_ig_credit_yahoo,0.26079507103250743
jordan_composite_yahoo +xauusd_cvol +dax,0.26070988580738597
jordan_composite_yahoo +xauusd_cvol -usd_basket,0.2606752222969656
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +usb10y,0.2606563094119021
jordan_composite_yahoo +leg_hy_ig_credit_yahoo -audjpy,0.26064536025100027
vix -em_fx_basket -real10,-0.2606072026129051
leg_hy_ig_credit_yahoo +slope_2s10s +slope_2s5s,0.26051046549315005
jordan_composite_yahoo -vix,0.2604323935351746
jordan_composite_yahoo +xauusd_cvol +dow_spx_ratio_oanda,0.2604042736539978
jordan_composite_yahoo -nfci -nzdjpy,0.2603919337030038
jordan_composite_yahoo -oil +slope_2s5s,0.2603803274468274
leg_discretionary_staples_yahoo -vix +nas_rvol,0.260329547005693
hy_oas +slope_2s10s +real10,0.26030317904994177
jordan_composite_yahoo -usd_basket +slope_2s10s,0.2602753557246881
jordan_composite_yahoo -smallcap_largecap_oanda +ftse,0.2602003756728619
leg_hy_ig_credit_yahoo -nfci +real10,0.26019326424867295
vix +oil -slope_2s30s,-0.26017190656534706
slope_2s30s +hy_oas +real10,0.26016057694298056
jordan_composite_yahoo -smallcap_largecap_oanda -gold,0.26013792843188216
nas_rvol -smallcap_largecap_oanda +slope_2s10s,0.25992384136704344
jordan_composite_yahoo +real10,0.259859009753114
vix -leg_hy_ig_credit_yahoo -dow_spx_ratio_oanda,-0.25981483122127896
xauusd_cvol +leg_hy_ig_credit_yahoo -ig_oas,0.25980289634788184
jordan_composite_yahoo -vix +eurusd_cvol,0.2597256937748707
slope_2s30s +leg_hy_ig_credit_yahoo,0.2596686956194912
jordan_composite_yahoo -smallcap_largecap_oanda +dax,0.2596350533755502
vix +xauusd_skew -be10,-0.25953744246690374
jordan_composite_yahoo +em_fx_basket +slope_2s30s,0.2594704877813023
leg_hy_ig_credit_yahoo -nfci -leg_smallcap_largecap_yahoo,0.25899984865345715
vix -xauusd_cvol +gold,-0.2589605568765687
xauusd_cvol +nas_rvol +slope_2s10s,0.25895814270848505
leg_discretionary_staples_yahoo -oil +leg_hy_ig_credit_yahoo,0.25891486873883285
jordan_composite_yahoo -smallcap_largecap_oanda +nikkei,0.2588801431721665
jordan_composite_yahoo -smallcap_largecap_oanda +copper_gold_ratio_yahoo,0.25874867501860055
jordan_composite_yahoo -usd_basket -nzdjpy,0.2587203125187846
vix -hy_ig_oas_diff -leg_hy_ig_credit_yahoo,-0.2586420500545391
leg_discretionary_staples_yahoo +em_fx_basket +xauusd_cvol,0.25859055303400647
leg_discretionary_staples_yahoo +xauusd_cvol +nas_rvol,0.2585445963760051
copper_gold_ratio_yahoo +leg_hy_ig_credit_yahoo +slope_2s5s,0.25833811681022256
leg_discretionary_staples_yahoo -vix -nzdjpy,0.258328724178901
xauusd_cvol +leg_hy_ig_credit_yahoo +hy_oas,0.25831526964038626
jordan_composite_yahoo -nfci +real10,0.2582382910834345
silver_gold_ratio_oanda -xauusd_cvol -leg_hy_ig_credit_yahoo,-0.25821861525236106
xauusd_cvol +slope_2s30s +real10,0.2582045993930667
vix +usd_basket -slope_2s10s,-0.25819147653792346
jordan_composite_yahoo +fwd5y5y +slope_2s30s,0.2580398980903845
fwd5y5y +xauusd_cvol +slope_2s10s,0.2579507003546277
jordan_composite_yahoo +xauusd_cvol +usb05y,0.25793564498223853
jordan_composite_yahoo +copper_gold_ratio_yahoo -nzdjpy,0.25789487663481103
vix -nas_rvol -be10,-0.2578115497123157
vix -xauusd_cvol +hangseng,-0.2577473155076277
vix -silver_gold_ratio_oanda +smallcap_largecap_oanda,-0.2577368555874591
jordan_composite_yahoo -nzdjpy,0.2576335550521888
jordan_composite_yahoo +hy_ig_oas_diff +leg_hy_ig_credit_yahoo,0.2576209562937471
jordan_composite_yahoo +em_fx_basket -smallcap_largecap_oanda,0.2574849001265617
jordan_composite_yahoo +slope_5s30s +be10,0.2574400413804132
smallcap_largecap_oanda -slope_2s10s,-0.25738531447680807
jordan_composite_yahoo +fwd5y5y +slope_2s10s,0.25729166493704336
xauusd_cvol +slope_2s5s +real10,0.2572512641570577
leg_discretionary_staples_yahoo +xauusd_cvol -xauusd_skew,0.25713324552596756
fwd5y5y -smallcap_largecap_oanda +be10,0.25708308377338124
smallcap_largecap_oanda +slope_5s30s -slope_2s30s,-0.25707360613331487
vix +smallcap_largecap_oanda -ftse,-0.2568723975456886
smallcap_largecap_oanda -leg_hy_ig_credit_yahoo,-0.25686302792846777
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +usb05y,0.256855346955916
leg_hy_ig_credit_yahoo +hy_oas -ig_oas,0.2567889601811299
fwd5y5y +leg_hy_ig_credit_yahoo -xauusd_skew,0.25678193902154584
xauusd_cvol +slope_5s30s +leg_hy_ig_credit_yahoo,0.25672195760630984
leg_hy_ig_credit_yahoo +slope_2s10s +ftse,0.2567044382281031
leg_discretionary_staples_yahoo -vix +real10,0.2566838160665405
jordan_composite_yahoo +fwd5y5y +real10,0.2565515351907606
jordan_composite_yahoo -smallcap_largecap_oanda -audjpy,0.25649973180711494
vix +smallcap_largecap_oanda -copper_gold_ratio_yahoo,-0.25630301330636607
jordan_composite_yahoo -eurusd_skew +slope_2s30s,0.2562948875024847
fwd5y5y +leg_hy_ig_credit_yahoo -usd_basket,0.2561875126588218
jordan_composite_yahoo -hy_ig_oas_diff +xauusd_cvol,0.2561721270855958
vix -eurusd_cvol +nzdjpy,-0.25598922011522046
leg_hy_ig_credit_yahoo -usd_basket +slope_2s5s,0.25595853037338245
jordan_composite_yahoo -smallcap_largecap_oanda +leg_smallcap_largecap_yahoo,0.2558538107874784
vix +smallcap_largecap_oanda +hangseng,-0.2558355548886248
xauusd_cvol -oil +slope_2s10s,0.2557752104497973
smallcap_largecap_oanda -slope_5s30s -leg_hy_ig_credit_yahoo,-0.25566894878797974
vix -nas_rvol -slope_5s30s,-0.25562922070796457
jordan_composite_yahoo -smallcap_largecap_oanda +dow_spx_ratio_oanda,0.25560287405917714
em_fx_basket +leg_hy_ig_credit_yahoo -nfci,0.2555904725831685
vix -slope_2s5s +leg_smallcap_largecap_yahoo,-0.2555697774478705
leg_discretionary_staples_yahoo +jordan_composite_yahoo +slope_2s5s,0.25541842032585615
jordan_composite_yahoo -xauusd_skew +be10,0.2553628410619727
jordan_composite_yahoo +xauusd_cvol -hangseng,0.25534904051318985
vix -xauusd_cvol +usd_basket,-0.25531149425205263
nas_rvol +leg_hy_ig_credit_yahoo +real10,0.2552835618556738
jordan_composite_yahoo +slope_2s30s +slope_2s5s,0.2552820449197673
nas_rvol +slope_2s10s +be10,0.25519113234061414
jordan_composite_yahoo -xauusd_skew +slope_2s5s,0.25512871363472966
jordan_composite_yahoo +slope_5s30s -nfci,0.25505444714054076
eurusd_cvol +leg_hy_ig_credit_yahoo -nzdjpy,0.2549167288918859
jordan_composite_yahoo +fwd5y5y -leg_smallcap_largecap_yahoo,0.25489039825563403
jordan_composite_yahoo -oil_gold_ratio_oanda +xauusd_cvol,0.25477423121747483
vix -leg_hy_ig_credit_yahoo -ftse,-0.25470636115604695
jordan_composite_yahoo -vix -nfci,0.25465828848127486
jordan_composite_yahoo +slope_2s10s +ftse,0.2544689074333574
vix -copper_gold_ratio_yahoo -slope_2s30s,-0.2543687437723449
smallcap_largecap_oanda +nfci -real10,-0.2543017620271412
smallcap_largecap_oanda -slope_5s30s -be10,-0.254205112410608
leg_discretionary_staples_yahoo +hy_oas +slope_2s10s,0.2540708023188506
jordan_composite_yahoo -nzdjpy -leg_smallcap_largecap_yahoo,0.2538807765640295
xauusd_cvol -nfci +real10,0.25386105658229907
leg_hy_ig_credit_yahoo +be10,0.25384967593653857
jordan_composite_yahoo -vix +copper_gold_ratio_yahoo,0.2537809873113458
jordan_composite_yahoo +copper_gold_ratio_yahoo +slope_2s5s,0.25365632434790686
vix +smallcap_largecap_oanda +leg_smallcap_largecap_yahoo,-0.25360018218595337
leg_discretionary_staples_yahoo +em_fx_basket +leg_hy_ig_credit_yahoo,0.2536000320793483
vix +smallcap_largecap_oanda -usb05y,-0.2535921832054518
leg_discretionary_staples_yahoo +xauusd_cvol -nfci,0.2535529534928431
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +nikkei,0.25348236804352425
vix -fwd5y5y -xauusd_cvol,-0.25346179680092806
vix +silver_gold_ratio_oanda -xauusd_cvol,-0.2534367703403851
hy_oas -nzdjpy +real10,0.2534060557997903
jordan_composite_yahoo -vix +hy_ig_oas_diff,0.253382548887576
leg_hy_ig_credit_yahoo -xauusd_skew -nfci,0.2533072099603683
jordan_composite_yahoo -smallcap_largecap_oanda -usb02y,0.2531585158903695
vix +smallcap_largecap_oanda +ig_oas,-0.25303065040076683
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +ftse,0.2529090478119883
vix +silver_gold_ratio_oanda -leg_hy_ig_credit_yahoo,-0.25283652745138807
jordan_composite_yahoo +be10,0.25281054380752604
leg_discretionary_staples_yahoo -nzdjpy +real10,0.2526831409412542
vix +eurusd_cvol +smallcap_largecap_oanda,-0.2526254333582741
nas_rvol +slope_2s10s -nfci,0.2525011513227146
jordan_composite_yahoo -vix +ig_oas,0.252415439154854
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +dow_spx_ratio_oanda,0.25240011630212594
leg_discretionary_staples_yahoo +jordan_composite_yahoo -xauusd_skew,0.2523309258316772
slope_5s30s -leg_hy_ig_credit_yahoo -slope_2s10s,-0.25231073406907656
fwd5y5y +leg_hy_ig_credit_yahoo -nzdjpy,0.2522099453176633
copper_gold_ratio_yahoo +leg_hy_ig_credit_yahoo +hy_oas,0.2521986945802763
vix -slope_5s30s -real10,-0.2521719618099686
slope_2s30s +hy_oas -nfci,0.25192553081228564
leg_hy_ig_credit_yahoo +slope_2s10s +nikkei,0.2518907999078889
leg_discretionary_staples_yahoo +slope_2s5s +real10,0.2518720323110777
vix +smallcap_largecap_oanda -usb02y,-0.25186086565208854
jordan_composite_yahoo +slope_2s5s -leg_smallcap_largecap_yahoo,0.2518465688992755
vix +smallcap_largecap_oanda -usb10y,-0.25181026041956156
jordan_composite_yahoo +slope_2s5s,0.2518049525761253
vix -leg_hy_ig_credit_yahoo -nikkei,-0.2517354524091104
jordan_composite_yahoo +fwd5y5y +be10,0.25172799010075664
jordan_composite_yahoo +em_fx_basket +copper_gold_ratio_yahoo,0.25171480552356734
em_fx_basket +xauusd_cvol -smallcap_largecap_oanda,0.2516772441057919
copper_gold_ratio_yahoo +slope_2s30s +leg_hy_ig_credit_yahoo,0.25161965042613965
jordan_composite_yahoo +leg_hy_ig_credit_yahoo -hangseng,0.2515642017426121
vix -slope_5s30s +nzdjpy,-0.25153758329754156
smallcap_largecap_oanda -hy_oas -slope_2s10s,-0.25150165417815673
xauusd_cvol +leg_hy_ig_credit_yahoo +ftse,0.2514796988212558
leg_discretionary_staples_yahoo +slope_2s10s -nfci,0.2514265365513684
nas_rvol -smallcap_largecap_oanda +slope_2s5s,0.25138539260309334
vix +oil_gold_ratio_oanda +smallcap_largecap_oanda,-0.25138088928692087
vix -real10 -be10,-0.25117351310527
jordan_composite_yahoo -hy_ig_oas_diff -smallcap_largecap_oanda,0.2511454742174606
smallcap_largecap_oanda -leg_hy_ig_credit_yahoo -dax,-0.2510731610428029
hy_ig_oas_diff -xauusd_cvol -leg_hy_ig_credit_yahoo,-0.2509964827478554
em_fx_basket +xauusd_cvol +real10,0.250906712753099
jordan_composite_yahoo -smallcap_largecap_oanda -usb05y,0.25087144091343117
leg_discretionary_staples_yahoo +slope_5s30s +leg_hy_ig_credit_yahoo,0.25077615972734263
jordan_composite_yahoo +xauusd_cvol -usb02y,0.2507570737644951
leg_hy_ig_credit_yahoo -nzdjpy,0.2507174236186163
slope_2s30s +leg_hy_ig_credit_yahoo -xauusd_skew,0.2506887497075456
vix -leg_hy_ig_credit_yahoo +dax,-0.25065235535356917
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +dax,0.25058751609798446
vix -slope_2s10s -slope_2s5s,-0.25057398754223675
jordan_composite_yahoo -smallcap_largecap_oanda +hangseng,0.25048361770543903
jordan_composite_yahoo +slope_2s30s +ftse,0.2504568029041178
leg_discretionary_staples_yahoo +slope_2s30s +hy_oas,0.25031961603190384
xauusd_cvol +hy_oas +real10,0.25029867949450646
em_fx_basket +xauusd_cvol +slope_2s10s,0.2502911250047644
jordan_composite_yahoo -vix -usd_basket,0.25027890612495324
jordan_composite_yahoo -oil +real10,0.25023140848663056
jordan_composite_yahoo +em_fx_basket -xauusd_skew,0.2502186648907344
smallcap_largecap_oanda -slope_2s30s -hy_oas,-0.25019796567846697
xauusd_cvol -nzdjpy +be10,0.2501272216235539
em_fx_basket +slope_2s10s -nfci,0.25010142839760635
leg_hy_ig_credit_yahoo +slope_2s10s +dax,0.25006262764283993
hy_ig_oas_diff +smallcap_largecap_oanda -leg_hy_ig_credit_yahoo,-0.25006116198914496
leg_discretionary_staples_yahoo +jordan_composite_yahoo +em_fx_basket,0.2500390353321366
vix +smallcap_largecap_oanda +dax,-0.24997490359079008
jordan_composite_yahoo +em_fx_basket +be10,0.24997266617687336
jordan_composite_yahoo -oil_gold_ratio_oanda +slope_2s10s,0.249773600222046
eurusd_cvol +slope_2s30s +leg_hy_ig_credit_yahoo,0.24972350673342866
jordan_composite_yahoo +eurusd_skew +leg_hy_ig_credit_yahoo,0.2496007223281104
smallcap_largecap_oanda -slope_2s5s -leg_smallcap_largecap_yahoo,-0.2494968528440125
leg_discretionary_staples_yahoo +slope_2s5s +be10,0.2494741531768308
jordan_composite_yahoo -silver_gold_ratio_oanda +leg_hy_ig_credit_yahoo,0.2494149758654187
jordan_composite_yahoo +xauusd_cvol +usb02y,0.24939162557845138
em_fx_basket +leg_hy_ig_credit_yahoo +slope_2s10s,0.24936817030109523
vix -eurusd_cvol +smallcap_largecap_oanda,-0.24930908514043953
jordan_composite_yahoo +nas_rvol -leg_smallcap_largecap_yahoo,0.24911435087297792
leg_hy_ig_credit_yahoo +slope_2s10s -gold,0.24910482553077304
vix +oil -real10,-0.24903075690064516
vix -slope_2s30s +usd_basket,-0.2489996489156449
jordan_composite_yahoo -vix -gold,0.24896776778897045
leg_discretionary_staples_yahoo +jordan_composite_yahoo -vix,0.24896674027437476
jordan_composite_yahoo +em_fx_basket +hy_oas,0.24894818991179032
jordan_composite_yahoo +leg_hy_ig_credit_yahoo +usb02y,0.24893591149474678
xauusd_cvol +leg_hy_ig_credit_yahoo +dax,0.24887432452364697
leg_discretionary_staples_yahoo -vix +hy_oas,0.24881383673217541
leg_discretionary_staples_yahoo +slope_2s30s -nfci,0.24876827817654254
jordan_composite_yahoo -vix +fwd5y5y,0.24863485745189434
hy_oas +real10 +be10,0.24842538896983757
slope_2s30s +leg_hy_ig_credit_yahoo +nikkei,0.248367191464516
vix -xauusd_cvol -dow_spx_ratio_oanda,-0.24830175175722116
oil -slope_2s30s -leg_hy_ig_credit_yahoo,-0.24816222411315753
vix -hy_oas +xauusd_skew,-0.24811818824046755
smallcap_largecap_oanda -hy_oas -real10,-0.2480536225066939
vix +oil_gold_ratio_oanda -xauusd_cvol,-0.24802031248643824
jordan_composite_yahoo -smallcap_largecap_oanda -usb10y,0.24800554678104855
xauusd_skew -slope_2s10s -be10,-0.2479963206641051
slope_2s30s +leg_hy_ig_credit_yahoo +slope_2s10s,0.24794405833109662
vix +smallcap_largecap_oanda +usb10y,-0.24779434163263267
leg_hy_ig_credit_yahoo -xauusd_skew +be10,0.2477815184949752
vix -fwd5y5y -nas_rvol,-0.2476685729520393
leg_discretionary_staples_yahoo +nas_rvol +slope_2s10s,0.2476647649277331
slope_5s30s +hy_oas +be10,0.24763208207848184
leg_discretionary_staples_yahoo +eurusd_skew +leg_hy_ig_credit_yahoo,0.24750968030661213
em_fx_basket +leg_hy_ig_credit_yahoo +be10,0.24749013447503215
jordan_composite_yahoo -vix -oil_gold_ratio_oanda,0.24743984242789116
leg_discretionary_staples_yahoo +jordan_composite_yahoo -nfci,0.24743469617839428
vix -em_fx_basket -nas_rvol,-0.2474336408855378
vix +smallcap_largecap_oanda -ig_oas,-0.24742262464434686
hy_oas +slope_2s5s +real10,0.24739620349490266
jordan_composite_yahoo -oil -smallcap_largecap_oanda,0.24737562608933852
vix -leg_hy_ig_credit_yahoo -nfci,-0.24727058594235266
vix +oil +xauusd_skew,-0.24724100117810277
vix +smallcap_largecap_oanda +usb02y,-0.24722944185761667
xauusd_cvol +nas_rvol +slope_2s5s,0.2472134913123491
nfci -slope_2s5s +nzdjpy,-0.2472104986399231
jordan_composite_yahoo +slope_2s10s +slope_2s5s,0.24718182639150546
nas_rvol +slope_2s5s +be10,0.24716718414079616
vix +xauusd_skew -real10,-0.24711013238986881
nas_rvol +slope_2s10s +real10,0.2471026530249065
vix +smallcap_largecap_oanda +usb05y,-0.24694486453328712
smallcap_largecap_oanda -leg_hy_ig_credit_yahoo -ftse,-0.246923188027624
jordan_composite_yahoo +xauusd_cvol -copper_gold_ratio_yahoo,0.24684901959597755
vix -xauusd_cvol -nikkei,-0.24684724106014252
oil_gold_ratio_oanda +xauusd_cvol +leg_hy_ig_credit_yahoo,0.24679034738394173
em_fx_basket +leg_hy_ig_credit_yahoo +slope_2s5s,0.24678640977724428
jordan_composite_yahoo +xauusd_cvol +hangseng,0.24673879923045158
jordan_composite_yahoo -vix +dow_spx_ratio_oanda,0.2466283671657561
vix +nfci -slope_2s5s,-0.2465930425834547
eurusd_skew +leg_hy_ig_credit_yahoo +be10,0.24655046214643242
vix +hy_ig_oas_diff -xauusd_cvol,-0.24654837938237847
jordan_composite_yahoo +slope_2s30s +nikkei,0.2465178660284366
slope_2s10s +real10 +be10,0.2464640190218251
xauusd_cvol +hy_oas +slope_2s10s,0.24645071719487052
jordan_composite_yahoo +slope_2s10s -audjpy,0.24640472520497653
jordan_composite_yahoo +slope_5s30s +real10,0.24631574933474001
jordan_composite_yahoo +xauusd_cvol +ig_oas,0.24630557694523222
eurusd_cvol -xauusd_cvol -leg_hy_ig_credit_yahoo,-0.2462910571581307
smallcap_largecap_oanda -leg_hy_ig_credit_yahoo +xauusd_skew,-0.24611771002134486
leg_hy_ig_credit_yahoo +slope_2s5s +ftse,0.24609908086508
copper_gold_ratio_yahoo +leg_hy_ig_credit_yahoo -nzdjpy,0.24608411521971402
oil -leg_hy_ig_credit_yahoo +nfci,-0.24605153962676907
jordan_composite_yahoo +hy_ig_oas_diff +slope_2s10s,0.24605011049253891
smallcap_largecap_oanda -slope_2s10s +nzdjpy,-0.24598776456971452
leg_discretionary_staples_yahoo -vix +be10,0.24591704344587592
smallcap_largecap_oanda +nzdjpy -real10,-0.24591173685907958
nas_rvol +slope_2s5s +real10,0.24585561354496252
slope_2s10s -nfci -nzdjpy,0.24572502861560896
smallcap_largecap_oanda -leg_hy_ig_credit_yahoo -hy_oas,-0.24570155352620282
slope_2s5s +real10 +be10,0.24565445058713417
slope_5s30s +leg_hy_ig_credit_yahoo +slope_2s5s,0.24564285301582808
vix +xauusd_skew -slope_2s5s,-0.2456149011443387
leg_hy_ig_credit_yahoo -usd_basket +be10,0.245612088776638
leg_discretionary_staples_yahoo +jordan_composite_yahoo +slope_5s30s,0.2455453119036734
jordan_composite_yahoo +eurusd_cvol +nas_rvol,0.24551853798530424
xauusd_cvol -smallcap_largecap_oanda,0.2454529522351662
jordan_composite_yahoo +slope_5s30s +hy_oas,0.24543023502500094
vix +hy_ig_oas_diff -slope_2s30s,-0.2453973491315073
slope_2s30s +slope_2s5s +be10,0.2452318429365891
jordan_composite_yahoo -silver_gold_ratio_oanda +real10,0.24516960907509447
jordan_composite_yahoo +slope_2s30s +slope_2s10s,0.24514196829996499
slope_2s10s -nzdjpy +be10,0.24513349214556004
xauusd_cvol +leg_hy_ig_credit_yahoo -usb02y,0.24502993840015777
leg_hy_ig_credit_yahoo -nfci +be10,0.24501771644287798
jordan_composite_yahoo -eurusd_skew +leg_hy_ig_credit_yahoo,0.24499873682641732
smallcap_largecap_oanda -leg_hy_ig_credit_yahoo -nikkei,-0.2449258150287442
leg_discretionary_staples_yahoo +copper_gold_ratio_yahoo +leg_hy_ig_credit_yahoo,0.24491142322197215
silver_gold_ratio_oanda -leg_hy_ig_credit_yahoo -slope_2s10s,-0.24490776166448608
em_fx_basket +fwd5y5y +xauusd_cvol,0.24485805095922059
smallcap_largecap_oanda -real10 -leg_smallcap_largecap_yahoo,-0.24482861665298494
jordan_composite_yahoo +xauusd_cvol -usb05y,0.24478436227598027
jordan_composite_yahoo -usd_basket +real10,0.24470318452291262
smallcap_largecap_oanda -slope_2s30s,-0.24454511603446114
jordan_composite_yahoo +nas_rvol +slope_5s30s,0.24454302161772326
vix -slope_2s30s +gold,-0.2444751313148081
slope_2s30s +leg_hy_ig_credit_yahoo +ftse,0.24440590939278262
eurusd_cvol +leg_hy_ig_credit_yahoo +be10,0.2443802157243849
smallcap_largecap_oanda -real10,-0.2443176383866319
vix -xauusd_cvol -usb05y,-0.2442976079321412
jordan_composite_yahoo +slope_2s30s -gold,0.24426276611694125
leg_hy_ig_credit_yahoo -usb02y +slope_2s10s,0.24413587549476906
leg_discretionary_staples_yahoo +xauusd_cvol +hy_oas,0.24407772224174076
xauusd_cvol -smallcap_largecap_oanda +nikkei,0.24401883229946963
vix -xauusd_cvol -usb02y,-0.24393771442501108
leg_discretionary_staples_yahoo +nas_rvol +slope_2s30s,0.24384273225531702
jordan_composite_yahoo -vix -audjpy,0.24383176234332524
leg_discretionary_staples_yahoo +slope_2s10s -nzdjpy,0.2438210949357328
nas_rvol -nfci +slope_2s5s,0.2437270568034932
vix +smallcap_largecap_oanda -leg_smallcap_largecap_yahoo,-0.24366902309664568
jordan_composite_yahoo +slope_2s10s -gold,0.24365375444147094
smallcap_largecap_oanda -leg_hy_ig_credit_yahoo +ig_oas,-0.24365160847296968
leg_discretionary_staples_yahoo +xauusd_cvol,0.2435802022387132
smallcap_largecap_oanda +usb02y -slope_2s10s,-0.24357600484697098
leg_discretionary_staples_yahoo +xauusd_cvol -oil,0.243507069225776
vix -em_fx_basket -hy_oas,-0.2434904624453289
vix -leg_hy_ig_credit_yahoo -dax,-0.2434614936226493
vix +smallcap_largecap_oanda -nikkei,-0.24341141334206542
jordan_composite_yahoo +slope_2s10s +ig_oas,0.2433805501693709
vix +nzdjpy +leg_smallcap_largecap_yahoo,-0.2433230383226509
jordan_composite_yahoo +hy_ig_oas_diff +xauusd_cvol,0.24329710643793515
vix -slope_2s30s +ig_oas,-0.2432694559252506
fwd5y5y -oil_gold_ratio_oanda +leg_hy_ig_credit_yahoo,0.24325784306505746
vix -leg_hy_ig_credit_yahoo +nikkei,-0.24307726084335082
vix -eurusd_skew -slope_2s10s,-0.24304636449013195
jordan_composite_yahoo -smallcap_largecap_oanda +usb10y,0.24302384691576534
jordan_composite_yahoo -vix -hangseng,0.2429971392275522
smallcap_largecap_oanda -slope_2s30s -slope_2s10s,-0.24295821040203266
leg_discretionary_staples_yahoo +jordan_composite_yahoo -leg_smallcap_largecap_yahoo,0.24286760282063233
jordan_composite_yahoo +nas_rvol +ftse,0.24279544928797125
jordan_composite_yahoo -vix +eurusd_skew,0.2427884092857667
jordan_composite_yahoo +fwd5y5y -xauusd_skew,0.24278714596463102
