time,entry_time,day,r,direction,sl_atr,tp_r,cell,r_bench,r_excess,fold
2023-03-21 13:30:00+00:00,2023-03-21 13:45:00+00:00,2023-03-21 00:00:00+00:00,-1.120103279624942,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9450839179030439,2
2023-03-21 17:15:00+00:00,2023-03-21 17:30:00+00:00,2023-03-21 00:00:00+00:00,-1.0927254924273149,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9177061307054168,2
2023-03-23 19:00:00+00:00,2023-03-23 19:15:00+00:00,2023-03-23 00:00:00+00:00,-1.0891073756551397,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9140880139332417,2
2023-03-27 09:30:00+00:00,2023-03-27 09:45:00+00:00,2023-03-27 00:00:00+00:00,-1.1422388462822417,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9672194845603437,2
2023-03-30 07:15:00+00:00,2023-03-30 07:30:00+00:00,2023-03-30 00:00:00+00:00,-1.1879389027347549,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-1.0129195410128569,2
2023-03-30 13:15:00+00:00,2023-03-30 13:30:00+00:00,2023-03-30 00:00:00+00:00,2.8490105984731624,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,3.0240299601950604,2
2023-03-30 17:30:00+00:00,2023-03-30 17:45:00+00:00,2023-03-30 00:00:00+00:00,-1.1287669719898938,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9537476102679958,2
2023-03-30 23:45:00+00:00,2023-03-31 00:00:00+00:00,2023-03-30 00:00:00+00:00,2.746686753800104,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,2.921706115522002,2
2023-04-03 14:45:00+00:00,2023-04-03 15:00:00+00:00,2023-04-03 00:00:00+00:00,-1.1034508968301098,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9284315351082117,2
2023-04-03 17:00:00+00:00,2023-04-03 17:15:00+00:00,2023-04-03 00:00:00+00:00,-1.1177367705371455,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9427174088152475,2
2023-04-11 13:00:00+00:00,2023-04-11 13:15:00+00:00,2023-04-11 00:00:00+00:00,2.8004990676652164,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,2.9755184293871144,2
2023-04-12 05:15:00+00:00,2023-04-12 05:30:00+00:00,2023-04-12 00:00:00+00:00,-1.2055460100854598,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-1.0305266483635618,2
2023-04-14 15:00:00+00:00,2023-04-14 15:15:00+00:00,2023-04-14 00:00:00+00:00,-1.0767525912238898,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9017332295019918,2
2023-04-25 10:15:00+00:00,2023-04-25 10:30:00+00:00,2023-04-25 00:00:00+00:00,-1.1667862336291412,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9917668719072432,2
2023-04-25 13:30:00+00:00,2023-04-25 13:45:00+00:00,2023-04-25 00:00:00+00:00,-1.1165710599377676,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9415516982158696,2
2023-05-01 13:15:00+00:00,2023-05-01 13:30:00+00:00,2023-05-01 00:00:00+00:00,-1.1353353816823237,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9603160199604257,2
2023-05-01 14:00:00+00:00,2023-05-01 14:15:00+00:00,2023-05-01 00:00:00+00:00,-1.1225173555454033,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9474979938235053,2
2023-05-03 12:15:00+00:00,2023-05-03 12:30:00+00:00,2023-05-03 00:00:00+00:00,-1.2688971152553417,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-1.0938777535334436,2
2023-05-05 12:30:00+00:00,2023-05-05 12:45:00+00:00,2023-05-05 00:00:00+00:00,2.819394408508233,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,2.994413770230131,2
2023-05-05 13:45:00+00:00,2023-05-05 14:00:00+00:00,2023-05-05 00:00:00+00:00,-1.0864867409185663,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9114673791966683,2
2023-05-10 04:45:00+00:00,2023-05-10 05:00:00+00:00,2023-05-10 00:00:00+00:00,-1.3448422639712867,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-1.1698229022493887,2
2023-05-11 13:45:00+00:00,2023-05-11 14:00:00+00:00,2023-05-11 00:00:00+00:00,2.9005857215271447,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,3.0756050832490427,2
2023-05-19 19:00:00+00:00,2023-05-19 19:15:00+00:00,2023-05-19 00:00:00+00:00,-1.1326687400081596,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9576493782862616,2
2023-05-30 14:00:00+00:00,2023-05-30 14:15:00+00:00,2023-05-30 00:00:00+00:00,2.8605638209173203,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,3.0355831826392183,2
2023-06-02 17:45:00+00:00,2023-06-02 18:00:00+00:00,2023-06-02 00:00:00+00:00,-1.1394361790826797,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-0.9644168173607817,2
2023-06-02 19:45:00+00:00,2023-06-02 20:00:00+00:00,2023-06-02 00:00:00+00:00,-1.1860781215195593,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-1.0110587597976612,2
2023-06-02 20:30:00+00:00,2023-06-02 20:45:00+00:00,2023-06-02 00:00:00+00:00,-1.2160309223577743,1,0.75,3.0,d1_vah|side1|dayrange_t=hi|sl0.75|tp3.0|d1,-0.17501936172189808,-1.0410115606358763,2
2022-06-07 15:15:00+00:00,2022-06-07 15:30:00+00:00,2022-06-07 00:00:00+00:00,-1.1366887354991468,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.953649081132232,2
2022-06-10 12:30:00+00:00,2022-06-10 12:45:00+00:00,2022-06-10 00:00:00+00:00,-1.1898182917621023,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-1.0067786373951875,2
2022-06-10 13:30:00+00:00,2022-06-10 13:45:00+00:00,2022-06-10 00:00:00+00:00,0.9025445755584206,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0855842299253355,2
2022-06-10 16:45:00+00:00,2022-06-10 17:00:00+00:00,2022-06-10 00:00:00+00:00,0.9232474087761102,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.106287063143025,2
2022-06-10 17:45:00+00:00,2022-06-10 18:00:00+00:00,2022-06-10 00:00:00+00:00,0.9100015505883088,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0930412049552236,2
2022-06-13 12:15:00+00:00,2022-06-13 12:30:00+00:00,2022-06-13 00:00:00+00:00,-1.14654882556344,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9635091711965251,2
2022-06-13 13:15:00+00:00,2022-06-13 13:30:00+00:00,2022-06-13 00:00:00+00:00,-1.114274149532171,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9312344951652562,2
2022-06-14 00:00:00+00:00,2022-06-14 00:15:00+00:00,2022-06-14 00:00:00+00:00,0.8673312599918404,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0503709143587552,2
2022-06-14 11:45:00+00:00,2022-06-14 12:00:00+00:00,2022-06-14 00:00:00+00:00,0.8549021529074853,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0379418072744002,2
2022-06-14 15:45:00+00:00,2022-06-14 16:00:00+00:00,2022-06-14 00:00:00+00:00,0.8762574708991426,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0592971252660575,2
2022-06-15 12:00:00+00:00,2022-06-15 12:15:00+00:00,2022-06-15 00:00:00+00:00,0.8646646183176763,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.047704272684591,2
2022-06-15 13:00:00+00:00,2022-06-15 13:15:00+00:00,2022-06-15 00:00:00+00:00,-1.1165710599377676,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9335314055708528,2
2022-06-16 10:15:00+00:00,2022-06-16 10:30:00+00:00,2022-06-16 00:00:00+00:00,-1.1165710599377676,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9335314055708528,2
2022-06-17 14:00:00+00:00,2022-06-17 14:15:00+00:00,2022-06-17 00:00:00+00:00,-1.1274920514751425,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9444523971082277,2
2022-06-17 16:15:00+00:00,2022-06-17 16:30:00+00:00,2022-06-17 00:00:00+00:00,-1.1225173555454033,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9394777011784885,2
2022-06-22 13:15:00+00:00,2022-06-22 13:30:00+00:00,2022-06-22 00:00:00+00:00,-1.1262297539357846,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9431900995688698,2
2022-06-23 15:00:00+00:00,2022-06-23 15:15:00+00:00,2022-06-23 00:00:00+00:00,-1.1366887354991468,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.953649081132232,2
2022-06-24 13:00:00+00:00,2022-06-24 13:15:00+00:00,2022-06-24 00:00:00+00:00,-1.1618810751704027,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9788414208034879,2
2022-06-30 14:30:00+00:00,2022-06-30 14:45:00+00:00,2022-06-30 00:00:00+00:00,-1.0945892748251038,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.911549620458189,2
2022-07-01 16:45:00+00:00,2022-07-01 17:00:00+00:00,2022-07-01 00:00:00+00:00,0.8923485819204915,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0753882362874063,2
2022-07-05 13:30:00+00:00,2022-07-05 13:45:00+00:00,2022-07-05 00:00:00+00:00,-1.1366887354991468,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.953649081132232,2
2022-07-05 14:00:00+00:00,2022-07-05 14:15:00+00:00,2022-07-05 00:00:00+00:00,-1.120103279624942,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9370636252580271,2
2022-07-05 14:45:00+00:00,2022-07-05 15:00:00+00:00,2022-07-05 00:00:00+00:00,0.9117748755889705,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0948145299558854,2
2022-07-06 13:45:00+00:00,2022-07-06 14:00:00+00:00,2022-07-06 00:00:00+00:00,-1.1237425291008574,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9407028747339425,2
2022-07-06 14:45:00+00:00,2022-07-06 15:00:00+00:00,2022-07-06 00:00:00+00:00,-1.095535167573355,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9124955132064401,2
2022-07-06 15:00:00+00:00,2022-07-06 15:15:00+00:00,2022-07-06 00:00:00+00:00,-1.0882251244110295,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9051854700441146,2
2022-07-06 19:45:00+00:00,2022-07-06 20:00:00+00:00,2022-07-06 00:00:00+00:00,0.879896720375058,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0629363747419727,2
2022-07-08 12:30:00+00:00,2022-07-08 12:45:00+00:00,2022-07-08 00:00:00+00:00,-1.1394361790826797,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9563965247157649,2
2022-07-13 12:30:00+00:00,2022-07-13 12:45:00+00:00,2022-07-13 00:00:00+00:00,-1.2293211772356976,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-1.0462815228687827,2
2022-07-14 12:15:00+00:00,2022-07-14 12:30:00+00:00,2022-07-14 00:00:00+00:00,-1.1380556228541383,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9550159684872235,2
2022-07-14 13:30:00+00:00,2022-07-14 13:45:00+00:00,2022-07-14 00:00:00+00:00,0.8845831089725072,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.067622763339422,2
2022-07-15 12:30:00+00:00,2022-07-15 12:45:00+00:00,2022-07-15 00:00:00+00:00,0.8193944085082329,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0024340628751478,2
2022-07-15 14:15:00+00:00,2022-07-15 14:30:00+00:00,2022-07-15 00:00:00+00:00,-1.1014125054701596,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9183728511032447,2
2022-07-18 15:15:00+00:00,2022-07-18 15:30:00+00:00,2022-07-18 00:00:00+00:00,0.8737702460642154,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0568099004311302,2
2022-07-21 13:15:00+00:00,2022-07-21 13:30:00+00:00,2022-07-21 00:00:00+00:00,0.9025445755584206,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0855842299253355,2
2022-07-22 14:30:00+00:00,2022-07-22 14:45:00+00:00,2022-07-22 00:00:00+00:00,-1.1098152115829065,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9267755572159917,2
2022-08-01 12:30:00+00:00,2022-08-01 12:45:00+00:00,2022-08-01 00:00:00+00:00,0.8211825826814186,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0042222370483334,2
2022-08-01 13:30:00+00:00,2022-08-01 13:45:00+00:00,2022-08-01 00:00:00+00:00,0.863311264500853,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.046350918867768,2
2022-08-02 13:15:00+00:00,2022-08-02 13:30:00+00:00,2022-08-02 00:00:00+00:00,0.8459757115024729,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0290153658693877,2
2022-08-02 18:00:00+00:00,2022-08-02 18:15:00+00:00,2022-08-02 00:00:00+00:00,-1.1225173555454033,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9394777011784885,2
2022-08-02 22:00:00+00:00,2022-08-02 22:15:00+00:00,2022-08-02 00:00:00+00:00,-1.152499295542106,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9694596411751912,2
2022-08-03 14:00:00+00:00,2022-08-03 14:15:00+00:00,2022-08-03 00:00:00+00:00,-1.1380556228541383,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9550159684872235,2
2022-08-04 13:00:00+00:00,2022-08-04 13:15:00+00:00,2022-08-04 00:00:00+00:00,-1.1586913784632906,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9756517240963758,2
2022-08-04 17:15:00+00:00,2022-08-04 17:30:00+00:00,2022-08-04 00:00:00+00:00,0.8459757115024729,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0290153658693877,2
2022-08-05 12:30:00+00:00,2022-08-05 12:45:00+00:00,2022-08-05 00:00:00+00:00,-1.2160309223577743,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-1.0329912679908595,2
2022-08-05 12:45:00+00:00,2022-08-05 13:00:00+00:00,2022-08-05 00:00:00+00:00,-1.1422388462822417,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9591991919153269,2
2022-08-17 13:00:00+00:00,2022-08-17 13:15:00+00:00,2022-08-17 00:00:00+00:00,0.8381189248295973,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.021158579196512,2
2022-08-17 16:00:00+00:00,2022-08-17 16:15:00+00:00,2022-08-17 00:00:00+00:00,0.8519856861809257,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0350253405478407,2
2022-08-18 15:30:00+00:00,2022-08-18 15:45:00+00:00,2022-08-18 00:00:00+00:00,-1.170138636925087,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9870989825581722,2
2022-08-23 15:45:00+00:00,2022-08-23 16:00:00+00:00,2022-08-23 00:00:00+00:00,-1.1262297539357846,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9431900995688698,2
2022-08-26 14:00:00+00:00,2022-08-26 14:15:00+00:00,2022-08-26 00:00:00+00:00,0.8397217077520764,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0227613621189913,2
2022-08-26 14:45:00+00:00,2022-08-26 15:00:00+00:00,2022-08-26 00:00:00+00:00,-1.105530259856395,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9224906054894801,2
2022-08-29 14:30:00+00:00,2022-08-29 14:45:00+00:00,2022-08-29 00:00:00+00:00,-1.1339954274082413,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9509557730413265,2
2022-08-31 12:15:00+00:00,2022-08-31 12:30:00+00:00,2022-08-31 00:00:00+00:00,0.8175883525933152,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.00062800696023,2
2022-09-01 14:45:00+00:00,2022-09-01 15:00:00+00:00,2022-09-01 00:00:00+00:00,0.8901847884170934,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0732244427840083,2
2022-09-02 17:30:00+00:00,2022-09-02 17:45:00+00:00,2022-09-02 00:00:00+00:00,0.8315459040345674,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0145855584014822,2
2022-09-07 15:15:00+00:00,2022-09-07 15:30:00+00:00,2022-09-07 00:00:00+00:00,0.8549021529074853,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0379418072744002,2
2022-09-08 13:15:00+00:00,2022-09-08 13:30:00+00:00,2022-09-08 00:00:00+00:00,0.8750200456081341,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.058059699975049,2
2022-09-08 14:00:00+00:00,2022-09-08 14:15:00+00:00,2022-09-08 00:00:00+00:00,-1.1131427223090802,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9301030679421654,2
2022-09-12 17:00:00+00:00,2022-09-12 17:15:00+00:00,2022-09-12 00:00:00+00:00,-1.152499295542106,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9694596411751912,2
2022-09-13 12:30:00+00:00,2022-09-13 12:45:00+00:00,2022-09-13 00:00:00+00:00,0.7903225151118224,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,0.9733621694787372,2
2022-09-13 13:00:00+00:00,2022-09-13 13:15:00+00:00,2022-09-13 00:00:00+00:00,0.894469740143605,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0775093945105199,2
2022-09-15 14:45:00+00:00,2022-09-15 15:00:00+00:00,2022-09-15 00:00:00+00:00,-1.1189141382425167,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9358744838756019,2
2022-09-19 16:30:00+00:00,2022-09-19 16:45:00+00:00,2022-09-19 00:00:00+00:00,0.8428798233036726,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0259194776705876,2
2022-09-21 18:00:00+00:00,2022-09-21 18:15:00+00:00,2022-09-21 00:00:00+00:00,0.7964890989252873,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,0.9795287532922021,2
2022-09-22 01:00:00+00:00,2022-09-22 01:15:00+00:00,2022-09-22 00:00:00+00:00,0.8737702460642154,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0568099004311302,2
2022-09-22 03:15:00+00:00,2022-09-22 03:30:00+00:00,2022-09-22 00:00:00+00:00,0.863311264500853,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.046350918867768,2
2022-09-22 04:00:00+00:00,2022-09-22 04:15:00+00:00,2022-09-22 00:00:00+00:00,0.8505055430427351,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.03354519740965,2
2022-09-22 09:45:00+00:00,2022-09-22 10:00:00+00:00,2022-09-22 00:00:00+00:00,0.8901847884170934,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0732244427840083,2
2022-09-23 10:45:00+00:00,2022-09-23 11:00:00+00:00,2022-09-23 00:00:00+00:00,0.8549021529074853,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0379418072744002,2
2022-09-23 18:45:00+00:00,2022-09-23 19:00:00+00:00,2022-09-23 00:00:00+00:00,0.8605638209173202,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0436034752842351,2
2022-09-26 00:30:00+00:00,2022-09-26 00:45:00+00:00,2022-09-26 00:00:00+00:00,-1.1735584235272811,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9905187691603663,2
2022-09-26 00:45:00+00:00,2022-09-26 01:00:00+00:00,2022-09-26 00:00:00+00:00,0.8397217077520764,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0227613621189913,2
2022-09-26 02:45:00+00:00,2022-09-26 03:00:00+00:00,2022-09-26 00:00:00+00:00,-1.1076514180795085,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9246117637125937,2
2022-09-26 16:30:00+00:00,2022-09-26 16:45:00+00:00,2022-09-26 00:00:00+00:00,0.8786956875788086,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0617353419457234,2
2022-09-27 16:15:00+00:00,2022-09-27 16:30:00+00:00,2022-09-27 00:00:00+00:00,-1.1120224973357231,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9289828429688083,2
2022-09-29 16:30:00+00:00,2022-09-29 16:45:00+00:00,2022-09-29 00:00:00+00:00,-1.0964905192490886,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9134508648821738,2
2022-09-30 08:30:00+00:00,2022-09-30 08:45:00+00:00,2022-09-30 00:00:00+00:00,0.8348651152186721,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.017904769585587,2
2022-10-05 08:15:00+00:00,2022-10-05 08:30:00+00:00,2022-10-05 00:00:00+00:00,0.8519856861809257,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0350253405478407,2
2022-10-05 09:30:00+00:00,2022-10-05 09:45:00+00:00,2022-10-05 00:00:00+00:00,-1.149494456957265,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,-0.9664548025903501,2
2022-10-06 14:15:00+00:00,2022-10-06 14:30:00+00:00,2022-10-06 00:00:00+00:00,0.8786956875788086,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0617353419457234,2
2022-10-06 15:45:00+00:00,2022-10-06 16:00:00+00:00,2022-10-06 00:00:00+00:00,0.8762574708991426,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0592971252660575,2
2022-10-07 12:45:00+00:00,2022-10-07 13:00:00+00:00,2022-10-07 00:00:00+00:00,0.8686448118731093,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0516844662400242,2
2022-10-07 13:30:00+00:00,2022-10-07 13:45:00+00:00,2022-10-07 00:00:00+00:00,0.9025445755584206,1,0.75,1.0,round_10|side1|atr_pct_t=hi|sl0.75|tp1.0|d1,-0.18303965436691483,1.0855842299253355,2
